"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	34423	66.8158	42.3552	100.2564	13.9321
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	22	34423	63.9108	40.0522	96.7615	13.6258
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	20	34423	58.1007	35.4896	89.7319	12.9917
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	113	34423	328.2689	267.7422	388.7955	30.8809
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	39	34423	113.2963	80.5650	154.8795	18.1419
	"Clark County, WI"	"55019"	"Diseases of the genitourinary system"	"N00-N98"	10	34423	Unreliable	13.9308	53.4247	9.1865
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	13	34423	Unreliable	20.1086	64.5800	10.4743
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	142	56615	250.8169	209.5627	292.0712	21.0481
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	56615	40.6253	25.7528	60.9578	8.4710
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	36	56615	63.5874	44.5360	88.0317	10.5979
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	42	56615	74.1853	53.4661	100.2770	11.4470
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	142	56615	250.8169	209.5627	292.0712	21.0481
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	63	56615	111.2779	85.5093	142.3723	14.0197
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	15	56615	Unreliable	14.8288	43.6991	6.8409
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	12	56615	Unreliable	10.9521	37.0248	6.1187
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	36	56615	63.5874	44.5360	88.0317	10.5979
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	48	16392	292.8258	215.9063	388.2430	42.2658
	"Crawford County, WI"	"55023"	"Mental and behavioural disorders"	"F01-F99"	10	16392	Unreliable	29.2545	112.1913	19.2916
	"Crawford County, WI"	"55023"	"Diseases of the nervous system"	"G00-G98"	10	16392	Unreliable	29.2545	112.1913	19.2916
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	54	16392	329.4290	247.4769	429.8324	44.8296
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	18	16392	Unreliable	65.0798	173.5465	25.8824
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	11	16392	Unreliable	33.4993	120.0713	20.2332
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	66	516284	12.7837	9.8869	16.2640	1.5736
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	781	516284	151.2733	140.6639	161.8828	5.4130
	"Dane County, WI"	"55025"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	516284	Unreliable	1.7714	5.0327	0.7748
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	112	516284	21.6935	17.6758	25.7112	2.0498
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	271	516284	52.4905	46.2409	58.7401	3.1886
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	322	516284	62.3688	55.5564	69.1811	3.4757
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	890	516284	172.3857	161.0601	183.7114	5.7784
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	289	516284	55.9769	49.5231	62.4308	3.2928
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	118	516284	22.8556	18.7317	26.9795	2.1040
	"Dane County, WI"	"55025"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	516284	Unreliable	1.0636	3.8123	0.6424
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	516284	4.4549	2.8240	6.6846	0.9289
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	69	516284	13.3647	10.3986	16.9139	1.6089
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	516284	Unreliable	0.9288	3.5621	0.6125
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	516284	Unreliable	1.3407	4.3058	0.6984
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	516284	Unreliable	1.3407	4.3058	0.6984
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	291	516284	56.3643	49.8882	62.8404	3.3041
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	188	88574	212.2519	181.9110	242.5928	15.4801
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	88574	32.7410	21.9273	47.0216	6.0798
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	43	88574	48.5470	35.1334	65.3923	7.4033
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	44	88574	49.6760	36.0946	66.6875	7.4889
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	251	88574	283.3789	248.3209	318.4368	17.8867
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	84	88574	94.8360	75.6450	117.4136	10.3475
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	35	88574	39.5150	27.5238	54.9559	6.6793
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	19	88574	Unreliable	12.9150	33.4983	4.9212
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	75	88574	84.6750	66.6019	106.1409	9.7774
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	88	27766	316.9344	254.1909	390.4727	33.7853
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	27	27766	97.2412	64.0829	141.4811	18.7141
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	26	27766	93.6397	61.1683	137.2037	18.3643
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	116	27766	417.7771	341.7495	493.8048	38.7896
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	27	27766	97.2412	64.0829	141.4811	18.7141
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	13	27766	Unreliable	24.9297	80.0634	12.9855
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	27	27766	97.2412	64.0829	141.4811	18.7141
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	115	43698	263.1699	215.0701	311.2698	24.5407
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	34	43698	77.8068	53.8835	108.7272	13.3438
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	28	43698	64.0762	42.5780	92.6080	12.1093
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	23	43698	52.6340	33.3652	78.9768	10.9749
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	95	43698	217.4013	175.8907	265.7622	22.3049
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	39	43698	89.2489	63.4649	122.0060	14.2913
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	25	43698	57.2109	37.0240	84.4547	11.4422
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	71	44305	160.2528	125.1590	202.1365	19.0185
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	35	44305	78.9979	55.0252	109.8671	13.3531
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	17	44305	Unreliable	22.3523	61.4348	9.3062
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	100	44305	225.7082	181.4694	269.9470	22.5708
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	23	44305	51.9129	32.9081	77.8948	10.8246
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	11	44305	Unreliable	12.3941	44.4241	7.4859
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	29	44305	65.4554	43.8368	94.0050	12.1548
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	10	101564	Unreliable	4.7216	18.1072	3.1136
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	198	101564	194.9510	167.7960	222.1059	13.8546
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	39	101564	38.3994	27.3058	52.4932	6.1488
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	85	101564	83.6911	66.8491	103.4857	9.0776
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	54	101564	53.1684	39.9417	69.3731	7.2353
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	232	101564	228.4274	199.0333	257.8215	14.9970
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	82	101564	80.7373	64.2128	100.2159	8.9159
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	30	101564	29.5380	19.9293	42.1673	5.3929
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	20	101564	19.6920	12.0285	30.4127	4.4033
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	62	101564	61.0453	46.8028	78.2570	7.7528
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	14	4481	Unreliable	170.8087	524.2049	83.5005
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	21	4481	468.6454	290.1009	716.3760	102.2668
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	18	101759	Unreliable	10.4835	27.9560	4.1693
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	256	101759	251.5748	220.7569	282.3927	15.7234
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	40	101759	39.3086	28.0824	53.5273	6.2152
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	69	101759	67.8073	52.7581	85.8142	8.1630
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	88	101759	86.4788	69.3586	106.5445	9.2187
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	322	101759	316.4339	281.8709	350.9969	17.6342
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	78	101759	76.6517	60.5901	95.6652	8.6791
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	34	101759	33.4123	23.1390	46.6903	5.7302
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	24	101759	23.5851	15.1115	35.0928	4.8143
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	77	101759	75.6690	59.7164	94.5734	8.6233
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	26	9127	284.8691	186.0850	417.3987	55.8674
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	37	9127	405.3906	285.4315	558.7782	66.6458
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	14	9127	Unreliable	83.8604	257.3641	40.9955
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	105	51829	202.5893	163.8387	241.3398	19.7707
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	30	51829	57.8827	39.0534	82.6310	10.5679
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	29	51829	55.9532	37.4730	80.3584	10.3903
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	53	51829	102.2594	76.5994	133.7573	14.0464
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	178	51829	343.4371	292.9833	393.8908	25.7417
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	62	51829	119.6241	91.7146	153.3522	15.1923
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	22	51829	42.4473	26.6013	64.2656	9.0498
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	12	51829	Unreliable	11.9634	40.4438	6.6837
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	22	51829	42.4473	26.6013	64.2656	9.0498
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	73	37063	196.9619	154.3866	247.6501	23.0527
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	37063	Unreliable	12.9385	49.6193	8.5322
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	18	37063	Unreliable	28.7831	76.7551	11.4471
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	41	37063	110.6225	79.3849	150.0715	17.2763
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	87	37063	234.7355	188.0137	289.5462	25.1663
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	31	37063	83.6414	56.8301	118.7222	15.0224
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	18	37063	Unreliable	28.7831	76.7551	11.4471
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	21	37063	56.6603	35.0738	86.6115	12.3643
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	58	18836	307.9210	233.8167	398.0587	40.4320
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	18836	122.1066	77.4046	183.2197	25.4610
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	13	18836	Unreliable	36.7487	118.0208	19.1418
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	82	18836	435.3366	346.2362	540.3659	48.0749
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	20	18836	106.1797	64.8577	163.9860	23.7425
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	10	18836	Unreliable	25.4587	97.6343	16.7885
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	18	18836	Unreliable	56.6356	151.0286	22.5241
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	52	23825	218.2581	163.0061	286.2172	30.2670
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	23825	Unreliable	23.0481	82.6110	13.9208
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	15	23825	Unreliable	35.2376	103.8416	16.2560
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	12	23825	Unreliable	26.0253	87.9815	14.5398
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	59	23825	247.6390	188.5152	319.4370	32.2399
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	20	23825	83.9454	51.2764	129.6470	18.7708
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	15	23825	Unreliable	35.2376	103.8416	16.2560
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	23	5917	388.7105	246.4075	583.2562	81.0517
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	28	5917	473.2128	314.4452	683.9250	89.4288
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	49	20652	237.2652	175.5311	313.6764	33.8950
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	11	20652	Unreliable	26.5892	95.3035	16.0596
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	71	20652	343.7924	268.5053	433.6459	40.8006
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	26	20652	125.8958	82.2389	184.4663	24.6902
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	21	20652	101.6851	62.9451	155.4368	22.1895
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	14	84395	Unreliable	9.0692	27.8330	4.4335
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	165	84395	195.5092	165.6773	225.3411	15.2204
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	84395	41.4717	28.8867	57.6771	7.0100
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	46	84395	54.5056	39.9052	72.7028	8.0364
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	56	84395	66.3546	50.1236	86.1668	8.8670
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	214	84395	253.5695	219.5956	287.5435	17.3337
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	61	84395	72.2792	55.2878	92.8455	9.2544
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	24	84395	28.4377	18.2206	42.3130	5.8048
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	32	84395	37.9169	25.9352	53.5273	6.7028
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	56	84395	66.3546	50.1236	86.1668	8.8670
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	75	26395	284.1447	223.4969	356.1783	32.8102
