"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	10	484979	Unreliable	0.9888	3.7920	0.6520
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	484979	Unreliable	1.4273	4.5838	0.7434
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	205	484979	42.2699	36.4834	48.0563	2.9523
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	14	88677	Unreliable	8.6313	26.4890	4.2194
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	205	88677	231.1761	199.5298	262.8223	16.1460
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	33	88677	37.2137	25.6161	52.2618	6.4781
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	32	88677	36.0860	24.6828	50.9426	6.3792
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	51	88677	57.5121	42.8218	75.6181	8.0533
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	288	88677	324.7742	287.2647	362.2837	19.1375
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	51	88677	57.5121	42.8218	75.6181	8.0533
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	34	88677	38.3414	26.5526	53.5783	6.5755
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	37	88677	41.7245	29.3778	57.5117	6.8595
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	78	88677	87.9597	69.5286	109.7781	9.9595
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	71	27919	254.3071	198.6164	320.7728	30.1807
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	17	27919	Unreliable	35.4711	97.4917	14.7681
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	32	27919	114.6173	78.3982	161.8052	20.2617
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	127	27919	454.8874	375.7725	534.0022	40.3647
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	28	27919	100.2901	66.6418	144.9473	18.9531
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	11	27919	Unreliable	19.6683	70.4971	11.8795
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	16	27919	Unreliable	32.7570	93.0658	14.3272
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	109	43998	247.7385	201.2296	294.2475	23.7290
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	43998	54.5479	34.9500	81.1630	11.1346
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	22	43998	50.0023	31.3359	75.7039	10.6605
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	17	43998	Unreliable	22.5083	61.8635	9.3711
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	114	43998	259.1027	211.5390	306.6664	24.2672
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	48	43998	109.0959	80.4386	144.6448	15.7466
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	17	43998	Unreliable	22.5083	61.8635	9.3711
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	26	43998	59.0936	38.6017	86.5857	11.5892
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	63	43570	144.5949	111.1111	184.9991	18.2172
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	18	43570	Unreliable	24.4845	65.2920	9.7375
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	15	43570	Unreliable	19.2686	56.7828	8.8891
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	98	43570	224.9254	182.6057	274.1121	22.7209
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	30	43570	68.8547	46.4563	98.2942	12.5711
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	27	43570	61.9692	40.8384	90.1622	11.9260
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	13	98274	Unreliable	7.0436	22.6208	3.6689
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	167	98274	169.9330	144.1594	195.7067	13.1498
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	98274	27.4742	18.1058	39.9736	5.2874
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	42	98274	42.7377	30.8015	57.7689	6.5946
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	43	98274	43.7552	31.6656	58.9378	6.6726
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	212	98274	215.7234	186.6841	244.7626	14.8159
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	84	98274	85.4753	68.1785	105.8244	9.3261
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	15	98274	Unreliable	8.5428	25.1748	3.9410
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	37	98274	37.6498	26.5089	51.8954	6.1896
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	43	98274	43.7552	31.6656	58.9378	6.6726
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	12	4494	Unreliable	137.9733	466.4352	77.0828
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	19	4494	Unreliable	254.5467	660.2310	96.9937
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	14	101370	Unreliable	7.5505	23.1722	3.6911
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	206	101370	203.2159	175.4648	230.9670	14.1587
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	32	101370	31.5675	21.5922	44.5639	5.5804
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	47	101370	46.3648	34.0670	61.6555	6.7630
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	59	101370	58.2026	44.3067	75.0773	7.5773
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	287	101370	283.1212	250.3655	315.8770	16.7121
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	61	101370	60.1756	46.0295	77.2980	7.7047
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	35	101370	34.5270	24.0494	48.0187	5.8361
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	23	101370	22.6892	14.3829	34.0449	4.7310
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	67	101370	66.0945	51.2226	83.9374	8.0747
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	18	9396	Unreliable	113.5364	302.7644	45.1537
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	46	9396	489.5700	358.4289	653.0179	72.1832
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	16	9396	Unreliable	97.3333	276.5330	42.5713
	"Grant County, WI"	"55043"	"Certain infectious and parasitic diseases"	"A00-B99"	12	50916	Unreliable	12.1779	41.1690	6.8036
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	113	50916	221.9342	181.0137	262.8547	20.8778
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	50916	49.1005	31.7754	72.4821	9.8201
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	21	50916	41.2444	25.5311	63.0466	9.0003
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	26	50916	51.0645	33.3569	74.8212	10.0146
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	144	50916	282.8188	236.6250	329.0125	23.5682
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	54	50916	106.0570	79.6732	138.3811	14.4325
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	14	50916	Unreliable	15.0325	46.1341	7.3487
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	20	50916	39.2804	23.9936	60.6654	8.7834
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	28	50916	54.9925	36.5420	79.4796	10.3926
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	78	36672	212.6963	168.1279	265.4557	24.0831
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	36672	Unreliable	27.0047	74.2220	11.2432
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	15	36672	Unreliable	22.8931	67.4636	10.5611
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	35	36672	95.4407	66.4782	132.7351	16.1324
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	102	36672	278.1414	224.1628	332.1200	27.5401
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	27	36672	73.6257	48.5200	107.1216	14.1693
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	14	36672	Unreliable	20.8713	64.0533	10.2030
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	23	36672	62.7182	39.7577	94.1080	13.0776
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	52	19056	272.8799	203.8004	357.8466	37.8416
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	19056	Unreliable	36.3244	116.6582	18.9208
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	84	19056	440.8060	351.6045	545.7487	48.0959
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	14	19056	Unreliable	40.1655	123.2663	19.6351
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	19	19056	Unreliable	60.0301	155.7031	22.8742
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	42	23595	178.0038	128.2891	240.6095	27.4666
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	61	23595	258.5293	197.7543	332.0913	33.1013
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	15	23595	Unreliable	35.5811	104.8538	16.4144
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	13	23595	Unreliable	29.3366	94.2165	15.2810
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	25	5966	419.0412	271.1825	618.5887	83.8082
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	32	5966	536.3728	366.8790	757.1975	94.8182
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	42	20372	206.1653	148.5854	278.6757	31.8120
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	11	20372	Unreliable	26.9546	96.6134	16.2803
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	61	20372	299.4306	229.0404	384.6306	38.3382
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	18	20372	Unreliable	52.3654	139.6414	20.8258
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	20	83480	23.9578	14.6342	37.0010	5.3571
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	155	83480	185.6732	156.4425	214.9039	14.9136
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	83480	28.7494	18.4203	42.7768	5.8684
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	40	83480	47.9157	34.2314	65.2477	7.5761
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	40	83480	47.9157	34.2314	65.2477	7.5761
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	195	83480	233.5889	200.8027	266.3751	16.7276
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	46	83480	55.1030	40.3426	73.4997	8.1245
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	22	83480	26.3536	16.5155	39.8996	5.6186
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	12	83480	Unreliable	7.4276	25.1097	4.1496
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	55	83480	65.8840	49.6331	85.7573	8.8838
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	63	26728	235.7079	181.1250	301.5717	29.6964
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	26728	Unreliable	20.5447	73.6384	12.4088
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	16	26728	Unreliable	34.2167	97.2128	14.9656
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	10	26728	Unreliable	17.9415	68.8057	11.8313
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	82	26728	306.7944	244.0028	380.8116	33.8798
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	25	26728	93.5349	60.5311	138.0762	18.7070
	"Juneau County, WI"	"55057"	"Diseases of the genitourinary system"	"N00-N98"	10	26728	Unreliable	17.9415	68.8057	11.8313
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	24	26728	89.7935	57.5325	133.6055	18.3290
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	23	165502	13.8971	8.8095	20.8525	2.8977
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	292	165502	176.4329	156.1960	196.6698	10.3250
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	54	165502	32.6280	24.5111	42.5724	4.4401
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	71	165502	42.8998	33.5052	54.1121	5.0913
	"Kenosha County, WI"	"55059"	"Diseases of the nervous system"	"G00-G98"	74	165502	44.7125	35.1091	56.1325	5.1977
	"Kenosha County, WI"	"55059"	"Diseases of the circulatory system"	"I00-I99"	361	165502	218.1243	195.6230	240.6255	11.4802
	"Kenosha County, WI"	"55059"	"Diseases of the respiratory system"	"J00-J98"	140	165502	84.5911	70.5786	98.6037	7.1493
	"Kenosha County, WI"	"55059"	"Diseases of the digestive system"	"K00-K92"	43	165502	25.9816	18.8029	34.9969	3.9622
	"Kenosha County, WI"	"55059"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	165502	Unreliable	3.3179	11.8924	2.0040
	"Kenosha County, WI"	"55059"	"Diseases of the genitourinary system"	"N00-N98"	26	165502	15.7098	10.2621	23.0184	3.0809
