"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Barron County, WI"	"55005"	"Diseases of the circulatory system"	"I00-I99"	150	45804	327.4823	275.0742	379.8904	26.7388
	"Barron County, WI"	"55005"	"Diseases of the respiratory system"	"J00-J98"	45	45804	98.2447	71.6607	131.4593	14.6455
	"Barron County, WI"	"55005"	"Diseases of the digestive system"	"K00-K92"	18	45804	Unreliable	23.2903	62.1075	9.2626
	"Barron County, WI"	"55005"	"External causes of morbidity and mortality"	"V01-Y89"	34	45804	74.2293	51.4060	103.7281	12.7302
	"Bayfield County, WI"	"55007"	"Neoplasms"	"C00-D48"	40	15164	263.7826	188.4490	359.1981	41.7077
	"Bayfield County, WI"	"55007"	"Diseases of the circulatory system"	"I00-I99"	42	15164	276.9718	199.6163	374.3855	42.7377
	"Bayfield County, WI"	"55007"	"Diseases of the respiratory system"	"J00-J98"	20	15164	131.8913	80.5632	203.6956	29.4918
	"Brown County, WI"	"55009"	"Certain infectious and parasitic diseases"	"A00-B99"	16	236654	Unreliable	3.8645	10.9793	1.6902
	"Brown County, WI"	"55009"	"Neoplasms"	"C00-D48"	379	236654	160.1494	144.0258	176.2730	8.2263
	"Brown County, WI"	"55009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	46	236654	19.4377	14.2309	25.9271	2.8659
	"Brown County, WI"	"55009"	"Mental and behavioural disorders"	"F01-F99"	35	236654	14.7895	10.3015	20.5687	2.4999
	"Brown County, WI"	"55009"	"Diseases of the nervous system"	"G00-G98"	111	236654	46.9039	38.1781	55.6297	4.4519
	"Brown County, WI"	"55009"	"Diseases of the circulatory system"	"I00-I99"	597	236654	252.2670	232.0308	272.5032	10.3246
	"Brown County, WI"	"55009"	"Diseases of the respiratory system"	"J00-J98"	124	236654	52.3972	43.1746	61.6198	4.7054
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	56	236654	23.6632	17.8750	30.7286	3.1621
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	33	236654	13.9444	9.5986	19.5831	2.4274
	"Brown County, WI"	"55009"	"Certain conditions originating in the perinatal period"	"P00-P96"	15	236654	Unreliable	3.5475	10.4542	1.6366
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	121	236654	51.1295	42.0192	60.2398	4.6481
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	38	13785	275.6620	195.0749	378.3681	44.7183
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	37	13785	268.4077	188.9832	369.9651	44.1260
	"Buffalo County, WI"	"55011"	"External causes of morbidity and mortality"	"V01-Y89"	10	13785	Unreliable	34.7871	133.4088	22.9400
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	50	16180	309.0235	229.3634	407.4104	43.7025
	"Burnett County, WI"	"55013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	16180	Unreliable	29.6378	113.6613	19.5444
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	58	16180	358.4672	272.1985	463.4014	47.0691
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	13	16180	Unreliable	42.7811	137.3943	22.2840
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	15	16180	Unreliable	51.8872	152.9064	23.9369
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	76	45456	167.1946	131.7310	209.2692	19.1785
	"Calumet County, WI"	"55015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	45456	Unreliable	10.5495	40.4576	6.9568
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	25	45456	54.9982	35.5921	81.1884	10.9996
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	81	45456	178.1943	141.5112	221.4795	19.7994
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	20	45456	43.9986	26.8757	67.9523	9.8384
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	13	45456	Unreliable	15.2279	48.9053	7.9320
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	19	45456	Unreliable	25.1657	65.2736	9.5893
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	132	58801	224.4860	186.1895	262.7824	19.5390
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	58801	Unreliable	10.5449	35.6484	5.8912
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	16	58801	Unreliable	15.5532	44.1881	6.8026
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	16	58801	Unreliable	15.5532	44.1881	6.8026
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	159	58801	270.4036	228.3725	312.4346	21.4444
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	41	58801	69.7267	50.0373	94.5919	10.8895
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	17	58801	Unreliable	16.8419	46.2895	7.0120
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	10	58801	Unreliable	8.1553	31.2757	5.3779
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	38	58801	64.6248	45.7324	88.7026	10.4835
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	82	34234	239.5280	190.5038	297.3165	26.4514
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	34234	Unreliable	31.1617	83.0979	12.3931
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	12	34234	Unreliable	18.1122	61.2304	10.1189
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	23	34234	67.1847	42.5890	100.8099	14.0090
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	130	34234	379.7394	314.4610	445.0179	33.3054
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	27	34234	78.8690	51.9754	114.7504	15.1783
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	16	34234	Unreliable	26.7145	75.8983	11.6843
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	23	34234	67.1847	42.5890	100.8099	14.0090
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	118	55048	214.3584	175.6811	253.0356	19.7333
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	55048	Unreliable	12.5744	40.3836	6.5498
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	17	55048	Unreliable	17.9901	49.4454	7.4900
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	33	55048	59.9477	41.2650	84.1887	10.4356
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	190	55048	345.1533	296.0748	394.2318	25.0401
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	40	55048	72.6639	51.9118	98.9478	11.4892
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	22	55048	39.9651	25.0457	60.5076	8.5206
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	37	55048	67.2141	47.3248	92.6459	11.0499
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	44	17007	258.7170	187.9838	347.3146	39.0031
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	64	17007	376.3156	289.8082	480.5475	47.0395
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	16	17007	Unreliable	53.7746	152.7785	23.5197
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	50	453327	11.0296	8.1864	14.5412	1.5598
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	655	453327	144.4873	133.4220	155.5527	5.6456
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	75	453327	16.5443	13.0131	20.7385	1.9104
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	107	453327	23.6033	19.1309	28.0756	2.2818
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	170	453327	37.5005	31.8633	43.1378	2.8762
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	876	453327	193.2380	180.4413	206.0347	6.5289
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	272	453327	60.0008	52.8702	67.1315	3.6381
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	97	453327	21.3974	17.3518	26.1031	2.1726
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	453327	5.0736	3.2162	7.6129	1.0579
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	63	453327	13.8973	10.6791	17.7806	1.7509
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	453327	Unreliable	1.0578	4.0568	0.6976
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	19	453327	Unreliable	2.5234	6.5451	0.9615
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	198	453327	43.6771	37.5933	49.7609	3.1040
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	10	88070	Unreliable	5.4450	20.8816	3.5906
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	191	88070	216.8729	186.1159	247.6300	15.6924
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	88070	39.7411	27.6813	55.2704	6.7175
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	15	88070	Unreliable	9.5326	28.0916	4.3976
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	52	88070	59.0439	44.0970	77.4285	8.1879
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	352	88070	399.6821	357.9279	441.4362	21.3031
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	67	88070	76.0758	58.9580	96.6133	9.2941
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	27	88070	30.6574	20.2036	44.6050	5.9000
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	29	88070	32.9284	22.0528	47.2907	6.1146
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	38	88070	43.1475	30.5338	59.2234	6.9994
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	63	28213	223.3013	171.5914	285.6984	28.1333
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	14	28213	Unreliable	27.1291	83.2581	13.2622
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	16	28213	Unreliable	32.4157	92.0960	14.1779
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	112	28213	396.9801	323.4584	470.5019	37.5111
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	26	28213	92.1561	60.1991	135.0299	18.0733
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	15	28213	Unreliable	29.7570	87.6910	13.7277
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	21	28213	74.4338	46.0760	113.7802	16.2428
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	113	43833	257.7966	210.2638	305.3295	24.2515
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	43833	59.3160	38.7470	86.9116	11.6328
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	31	43833	70.7230	48.0527	100.3856	12.7022
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	32	43833	73.0044	49.9350	103.0603	12.9055
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	138	43833	314.8313	262.3029	367.3597	26.8002
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	40	43833	91.2554	65.1938	124.2644	14.4288
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	17	43833	Unreliable	22.5930	62.0964	9.4064
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	12	43833	Unreliable	14.1458	47.8215	7.9030
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	27	43833	61.5974	40.5933	89.6212	11.8544
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	60	41690	143.9194	109.8263	185.2531	18.5799
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	12	41690	Unreliable	14.8729	50.2797	8.3092
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	21	41690	50.3718	31.1811	76.9988	10.9920
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	87	41690	208.6831	167.1468	257.4107	22.3732
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	27	41690	64.7637	42.6799	94.2280	12.4638
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	11	41690	Unreliable	13.1715	47.2106	7.9554
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	29	41690	69.5610	46.5864	99.9015	12.9172
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	173	94618	182.8405	155.5943	210.0866	13.9011
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	94618	25.3652	16.2520	37.7413	5.1776
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	29	94618	30.6496	20.5266	44.0180	5.6915
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	36	94618	38.0477	26.6482	52.6740	6.3413
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	249	94618	263.1635	230.4759	295.8510	16.6773
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	79	94618	83.4936	66.1027	104.0581	9.3938
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	17	94618	Unreliable	10.4665	28.7669	4.3576
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	27	94618	28.5358	18.8054	41.5182	5.4917
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	40	94618	42.2753	30.2019	57.5671	6.6843
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	12	4890	Unreliable	126.8000	428.6626	70.8405
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	26	4890	531.6973	347.3207	779.0589	104.2744
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	225	98929	227.4358	197.7176	257.1541	15.1624
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	22	98929	22.2382	13.9364	33.6688	4.7412
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	28	98929	28.3031	18.8071	40.9059	5.3488
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	53	98929	53.5738	40.1305	70.0756	7.3589
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	360	98929	363.8973	326.3064	401.4883	19.1791
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	75	98929	75.8119	59.6306	95.0310	8.7540
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	30	98929	30.3248	20.4601	43.2904	5.5365
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	18	98929	Unreliable	10.7834	28.7557	4.2886
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	55	98929	55.5954	41.8823	72.3652	7.4965
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	30	9924	302.2975	203.9601	431.5478	55.1917
	"Forest County, WI"	"55041"	"Diseases of the nervous system"	"G00-G98"	10	9924	Unreliable	48.3212	185.3124	31.8650
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	34	9924	342.6038	237.2634	478.7545	58.7561
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	10	9924	Unreliable	48.3212	185.3124	31.8650
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	125	50143	249.2870	205.5851	292.9890	22.2969
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	50143	Unreliable	22.8134	59.1723	8.6929
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	25	50143	49.8574	32.2652	73.5995	9.9715
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	208	50143	414.8136	358.4398	471.1874	28.7622
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	43	50143	85.7547	62.0607	115.5108	13.0775
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	13	50143	Unreliable	13.8045	44.3340	7.1905
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	15	50143	Unreliable	16.7428	49.3394	7.7239
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	35	50143	69.8004	48.6188	97.0756	11.7984
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	71	34801	204.0171	159.3394	257.3390	24.2124
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	34801	Unreliable	30.6539	81.7440	12.1911
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	13	34801	Unreliable	19.8902	63.8786	10.3605
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	23	34801	66.0901	41.8951	99.1675	13.7807
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	91	34801	261.4867	210.5334	321.0482	27.4113
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	37	34801	106.3188	74.8580	146.5466	17.4787
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	11	34801	Unreliable	15.7789	56.5561	9.5303
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	23	34801	66.0901	41.8951	99.1675	13.7807
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	60	19220	312.1748	238.2237	401.8314	40.3016
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	19220	Unreliable	43.6803	128.7214	20.1508
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	91	19220	473.4651	381.2057	581.3110	49.6326
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	18	19220	Unreliable	55.5041	148.0111	22.0741
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	11	19220	Unreliable	28.5702	102.4042	17.2561
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	49	23187	211.3253	156.3406	279.3826	30.1893
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	16	23187	Unreliable	39.4421	112.0587	17.2510
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	77	23187	332.0826	262.0730	415.0468	37.8443
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	20	23187	86.2552	52.6873	133.2143	19.2873
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	16	23187	Unreliable	39.4421	112.0587	17.2510
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	23	6508	353.4112	224.0309	530.2900	73.6913
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	36	6508	553.1653	387.4315	765.8132	92.1942
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	42	19633	213.9255	154.1783	289.1653	33.0094
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	18	19633	Unreliable	54.3365	144.8976	21.6097
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	86	19633	438.0380	350.3735	540.9725	47.2349
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	21	19633	106.9628	66.2121	163.5044	23.3412
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	15	19633	Unreliable	42.7614	126.0136	19.7269
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	156	79408	196.4538	165.6251	227.2824	15.7289
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	79408	Unreliable	13.4343	35.8248	5.3428
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	17	79408	Unreliable	12.4713	34.2770	5.1923
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	30	79408	37.7796	25.4899	53.9326	6.8976
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	207	79408	260.6790	225.1669	296.1912	18.1184
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	61	79408	76.8185	58.7600	98.6764	9.8356
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	23	79408	28.9643	18.3608	43.4607	6.0395
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	23	79408	28.9643	18.3608	43.4607	6.0395
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	36	79408	45.3355	31.7525	62.7633	7.5559
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	77	25445	302.6135	238.8165	378.2154	34.4860
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	10	25445	Unreliable	18.8461	72.2751	12.4279
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	16	25445	Unreliable	35.9420	102.1145	15.7202
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	84	25445	330.1238	263.3199	408.7164	36.0195
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	35	25445	137.5516	95.8102	191.3012	23.2505
	"Juneau County, WI"	"55057"	"Diseases of the digestive system"	"K00-K92"	12	25445	Unreliable	24.3683	82.3800	13.6141
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	23	25445	90.3910	57.2998	135.6309	18.8478
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	18	157968	Unreliable	6.7532	18.0085	2.6858
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	319	157968	201.9396	179.7790	224.1003	11.3064
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	66	157968	41.7806	32.3131	53.1554	5.1428
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	29	157968	18.3581	12.2948	26.3654	3.4090
	"Kenosha County, WI"	"55059"	"Diseases of the nervous system"	"G00-G98"	65	157968	41.1476	31.7569	52.4459	5.1037
	"Kenosha County, WI"	"55059"	"Diseases of the circulatory system"	"I00-I99"	460	157968	291.1982	264.5869	317.8095	13.5772
	"Kenosha County, WI"	"55059"	"Diseases of the respiratory system"	"J00-J98"	149	157968	94.3229	79.1775	109.4683	7.7272
	"Kenosha County, WI"	"55059"	"Diseases of the digestive system"	"K00-K92"	32	157968	20.2573	13.8560	28.5972	3.5810
	"Kenosha County, WI"	"55059"	"Diseases of the genitourinary system"	"N00-N98"	35	157968	22.1564	15.4328	30.8142	3.7451
	"Kenosha County, WI"	"55059"	"External causes of morbidity and mortality"	"V01-Y89"	91	157968	57.6066	46.3814	70.7282	6.0388
	"Kewaunee County, WI"	"55061"	"Neoplasms"	"C00-D48"	47	20562	228.5770	167.9492	303.9594	33.3414
	"Kewaunee County, WI"	"55061"	"Diseases of the nervous system"	"G00-G98"	11	20562	Unreliable	26.7056	95.7206	16.1299
	"Kewaunee County, WI"	"55061"	"Diseases of the circulatory system"	"I00-I99"	65	20562	316.1171	243.9729	402.9165	39.2095
	"Kewaunee County, WI"	"55061"	"Diseases of the respiratory system"	"J00-J98"	15	20562	Unreliable	40.8294	120.3203	18.8356
	"Kewaunee County, WI"	"55061"	"Diseases of the digestive system"	"K00-K92"	11	20562	Unreliable	26.7056	95.7206	16.1299
	"Kewaunee County, WI"	"55061"	"External causes of morbidity and mortality"	"V01-Y89"	13	20562	Unreliable	33.6639	108.1139	17.5350
