"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Barron County, WI"	"55005"	"Diseases of the digestive system"	"K00-K92"	21	45515	46.1386	28.5607	70.5280	10.0683
	"Barron County, WI"	"55005"	"Diseases of the genitourinary system"	"N00-N98"	17	45515	Unreliable	21.7581	59.8016	9.0588
	"Barron County, WI"	"55005"	"External causes of morbidity and mortality"	"V01-Y89"	30	45515	65.9123	44.4711	94.0938	12.0339
	"Bayfield County, WI"	"55007"	"Neoplasms"	"C00-D48"	45	15128	297.4617	216.9715	398.0275	44.3430
	"Bayfield County, WI"	"55007"	"Diseases of the nervous system"	"G00-G98"	10	15128	Unreliable	31.6988	121.5653	20.9035
	"Bayfield County, WI"	"55007"	"Diseases of the circulatory system"	"I00-I99"	52	15128	343.7335	256.7173	450.7618	47.6673
	"Bayfield County, WI"	"55007"	"Diseases of the respiratory system"	"J00-J98"	15	15128	Unreliable	55.4954	163.5395	25.6014
	"Bayfield County, WI"	"55007"	"Diseases of the digestive system"	"K00-K92"	11	15128	Unreliable	36.2983	130.1036	21.9237
	"Brown County, WI"	"55009"	"Certain infectious and parasitic diseases"	"A00-B99"	28	231821	12.0783	8.0259	17.4565	2.2826
	"Brown County, WI"	"55009"	"Neoplasms"	"C00-D48"	370	231821	159.6059	143.3428	175.8690	8.2975
	"Brown County, WI"	"55009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	62	231821	26.7448	20.5049	34.2855	3.3966
	"Brown County, WI"	"55009"	"Mental and behavioural disorders"	"F01-F99"	36	231821	15.5292	10.8765	21.4990	2.5882
	"Brown County, WI"	"55009"	"Diseases of the nervous system"	"G00-G98"	86	231821	37.0976	29.6732	45.8152	4.0003
	"Brown County, WI"	"55009"	"Diseases of the circulatory system"	"I00-I99"	638	231821	275.2123	253.8566	296.5680	10.8958
	"Brown County, WI"	"55009"	"Diseases of the respiratory system"	"J00-J98"	122	231821	52.6268	43.2882	61.9654	4.7646
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	58	231821	25.0193	18.9982	32.3432	3.2852
	"Brown County, WI"	"55009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	231821	Unreliable	2.0686	7.9330	1.3641
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	30	231821	12.9410	8.7313	18.4741	2.3627
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	109	231821	47.0190	38.1920	55.8461	4.5036
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	44	13777	319.3729	232.0563	428.7421	48.1473
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	54	13777	391.9576	294.4503	511.4185	53.3387
	"Buffalo County, WI"	"55011"	"Diseases of the respiratory system"	"J00-J98"	10	13777	Unreliable	34.8073	133.4862	22.9533
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	66	15906	414.9378	320.9129	527.9046	51.0753
	"Burnett County, WI"	"55013"	"Diseases of the nervous system"	"G00-G98"	10	15906	Unreliable	30.1484	115.6193	19.8810
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	81	15906	509.2418	404.4093	632.9417	56.5824
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	10	15906	Unreliable	30.1484	115.6193	19.8810
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	12	15906	Unreliable	38.9823	131.7842	21.7786
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	65	43411	149.7316	115.5599	190.8449	18.5719
	"Calumet County, WI"	"55015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	43411	Unreliable	14.2833	48.2864	7.9798
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	12	43411	Unreliable	14.2833	48.2864	7.9798
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	13	43411	Unreliable	15.9452	51.2091	8.3056
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	93	43411	214.2314	172.9126	262.4485	22.2148
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	21	43411	48.3748	29.9450	73.9463	10.5563
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	13	43411	Unreliable	15.9452	51.2091	8.3056
	"Chippewa County, WI"	"55017"	"Certain infectious and parasitic diseases"	"A00-B99"	10	56353	Unreliable	8.5096	32.6343	5.6116
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	103	56353	182.7764	147.4778	218.0750	18.0095
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	56353	Unreliable	18.9305	50.4813	7.5287
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	11	56353	Unreliable	9.7443	34.9264	5.8854
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	24	56353	42.5887	27.2874	63.3686	8.6934
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	215	56353	381.5236	330.5250	432.5222	26.0197
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	66	56353	117.1189	90.5797	149.0045	14.4163
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	18	56353	Unreliable	18.9305	50.4813	7.5287
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	18	56353	Unreliable	18.9305	50.4813	7.5287
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	39	56353	69.2066	49.2128	94.6075	11.0819
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	76	33851	224.5133	176.8918	281.0121	25.7534
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	21	33851	62.0366	38.4019	94.8297	13.5375
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	10	33851	Unreliable	14.1662	54.3275	9.3418
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	22	33851	64.9907	40.7290	98.3966	13.8561
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	122	33851	360.4029	296.4494	424.3565	32.6293
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	32	33851	94.5319	64.6598	133.4507	16.7110
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	38	33851	112.2567	79.4395	154.0812	18.2104
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	126	53488	235.5669	194.4344	276.6993	20.9860
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	53488	50.4786	33.2659	73.4439	9.7146
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	30	53488	56.0873	37.8421	80.0681	10.2401
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	196	53488	366.4373	315.1361	417.7386	26.1741
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	51	53488	95.3485	70.9936	125.3661	13.3515
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	13	53488	Unreliable	12.9412	41.5615	6.7409
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	14	53488	Unreliable	14.3096	43.9157	6.9953
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	37	53488	69.1744	48.7050	95.3479	11.3722
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	41	16984	241.4037	173.2361	327.4906	37.7009
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	73	16984	429.8163	336.9072	540.4295	50.3062
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	14	16984	Unreliable	45.0656	138.3044	22.0305
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	14	16984	Unreliable	45.0656	138.3044	22.0305
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	28	441623	6.3402	4.2130	9.1634	1.1982
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	632	441623	143.1085	131.9511	154.2659	5.6926
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	90	441623	20.3794	16.3875	25.0497	2.1482
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	76	441623	17.2092	13.5590	21.5400	1.9740
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	168	441623	38.0415	32.2890	43.7940	2.9350
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	974	441623	220.5501	206.6990	234.4012	7.0669
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	269	441623	60.9117	53.6325	68.1908	3.7139
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	113	441623	25.5874	20.8696	30.3053	2.4071
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	441623	Unreliable	1.4040	4.7465	0.7844
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	68	441623	15.3977	11.9570	19.5203	1.8673
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	441623	4.5287	2.7663	6.9943	1.0127
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	441623	Unreliable	2.2425	6.1633	0.9336
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13	441623	Unreliable	1.5674	5.0338	0.8164
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	187	441623	42.3438	36.2747	48.4129	3.0965
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	190	86908	218.6220	187.5354	249.7086	15.8605
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	86908	42.5738	29.9758	58.6824	6.9991
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	28	86908	32.2180	21.4085	46.5640	6.0886
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	48	86908	55.2308	40.7228	73.2278	7.9719
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	369	86908	424.5869	381.2648	467.9090	22.1031
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	85	86908	97.8046	78.1224	120.9373	10.6084
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	29	86908	33.3686	22.3476	47.9230	6.1964
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	26	86908	29.9167	19.5425	43.8348	5.8671
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	59	86908	67.8879	51.6796	87.5706	8.8382
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	73	28249	258.4162	202.5570	324.9196	30.2453
	"Door County, WI"	"55029"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	28249	Unreliable	24.5035	78.6944	12.7635
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	10	28249	Unreliable	16.9755	65.1011	11.1943
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	18	28249	Unreliable	37.7637	100.7035	15.0187
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	124	28249	438.9536	361.6920	516.2152	39.4192
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	22	28249	77.8789	48.8059	117.9094	16.6038
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	13	28249	Unreliable	24.5035	78.6944	12.7635
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	11	28249	Unreliable	19.4386	69.6735	11.7407
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	24	28249	84.9588	54.4348	126.4118	17.3421
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	110	43593	252.3341	205.1782	299.4899	24.0591
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	31	43593	71.1123	48.3173	100.9383	12.7722
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	27	43593	61.9365	40.8168	90.1146	11.9197
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	147	43593	337.2101	282.6974	391.7228	27.8126
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	52	43593	119.2852	89.0882	156.4270	16.5419
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	26	43593	59.6426	38.9603	87.3901	11.6969
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	10	43593	Unreliable	11.0004	42.1866	7.2541
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	32	43593	73.4063	50.2099	103.6276	12.9765
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	68	40947	166.0683	128.9587	210.5315	20.1387
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	40947	Unreliable	11.7112	44.9127	7.7229
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	25	40947	61.0545	39.5114	90.1287	12.2109
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	105	40947	256.4290	207.3802	305.4779	25.0249
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	26	40947	63.4967	41.4780	93.0373	12.4527
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	11	40947	Unreliable	13.4105	48.0672	8.0998
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	12	40947	Unreliable	15.1428	51.1920	8.4600
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	21	40947	51.2858	31.7469	78.3960	11.1915
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	10	94493	Unreliable	5.0749	19.4622	3.3466
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	178	94493	188.3737	160.7001	216.0474	14.1192
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	22	94493	23.2821	14.5907	35.2494	4.9638
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	24	94493	25.3987	16.2735	37.7912	5.1845
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	33	94493	34.9232	24.0394	49.0451	6.0794
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	244	94493	258.2202	225.8197	290.6207	16.5309
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	88	94493	93.1286	74.6919	114.7372	9.9275
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	21	94493	22.2239	13.7570	33.9716	4.8496
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	18	94493	Unreliable	11.2896	30.1057	4.4899
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	49	94493	51.8557	38.3634	68.5558	7.4080
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	14	5068	Unreliable	151.0249	463.4890	73.8291
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	21	5068	414.3646	256.5000	633.4019	90.4218
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	202	98097	205.9186	177.5214	234.3159	14.4884
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	33	98097	33.6402	23.1562	47.2432	5.8560
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	16	98097	Unreliable	9.3229	26.4871	4.0776
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	59	98097	60.1446	45.7850	77.5823	7.8302
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	362	98097	369.0225	331.0075	407.0375	19.3954
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	71	98097	72.3773	56.5274	91.2939	8.5896
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	33	98097	33.6402	23.1562	47.2432	5.8560
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	23	98097	23.4462	14.8628	35.1808	4.8889
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	50	98097	50.9700	37.8309	67.1978	7.2082
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	30	9879	303.6745	204.8892	433.5135	55.4431
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	46	9879	465.6342	340.9047	621.0908	68.6540
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	96	49667	193.2873	156.5627	236.0366	19.7273
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	49667	Unreliable	21.4788	57.2769	8.5422
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	10	49667	Unreliable	9.6551	37.0274	6.3670
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	25	49667	50.3352	32.5744	74.3049	10.0670
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	204	49667	410.7355	354.3713	467.0997	28.7572
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	44	49667	88.5900	64.3695	118.9277	13.3554
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	12	49667	Unreliable	12.4842	42.2043	6.9747
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	29	49667	58.3889	39.1042	83.8563	10.8425
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	73	34177	213.5939	167.4235	268.5623	24.9993
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	34177	70.2227	44.9931	104.4857	14.3341
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	38	34177	111.1859	78.6818	152.6115	18.0367
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	114	34177	333.5577	272.3262	394.7891	31.2405
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	32	34177	93.6302	64.0431	132.1778	16.5516
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	13	34177	Unreliable	20.2533	65.0449	10.5496
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	10	34177	Unreliable	14.0311	53.8093	9.2526
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	18	34177	Unreliable	31.2136	83.2365	12.4137
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	63	19267	326.9840	251.2643	418.3531	41.1961
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	19267	Unreliable	35.9266	115.3807	18.7136
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	14	19267	Unreliable	39.7256	121.9163	19.4200
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	97	19267	503.4515	408.2639	614.1706	51.1178
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	25	19267	129.7555	83.9713	191.5451	25.9511
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	12	19267	Unreliable	32.1821	108.7953	17.9795
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	41	23017	178.1292	127.8291	241.6519	27.8191
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	23017	Unreliable	20.8342	79.8992	13.7389
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	76	23017	330.1907	260.1540	413.2832	37.8755
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	18	23017	Unreliable	46.3478	123.5945	18.4326
	"Iowa County, WI"	"55049"	"Diseases of the digestive system"	"K00-K92"	10	23017	Unreliable	20.8342	79.8992	13.7389
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	19	23017	Unreliable	49.6995	128.9081	18.9377
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	19	6711	Unreliable	170.4564	442.1216	64.9516
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	40	6711	596.0364	425.8143	811.6346	94.2416
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	45	19374	232.2701	169.4201	310.7959	34.6248
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	17	19374	Unreliable	51.1158	140.4909	21.2816
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	73	19374	376.7936	295.3459	473.7615	44.1004
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	17	19374	Unreliable	51.1158	140.4909	21.2816
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	11	77376	Unreliable	7.0968	25.4369	4.2864
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	141	77376	182.2270	152.1483	212.3058	15.3463
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	77376	36.1869	24.0459	52.3002	6.8387
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	17	77376	Unreliable	12.7988	35.1772	5.3287
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	27	77376	34.8945	22.9959	50.7698	6.7155
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	211	77376	272.6944	235.8992	309.4896	18.7731
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	44	77376	56.8652	41.3182	76.3387	8.5727
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	21	77376	27.1402	16.8003	41.4868	5.9225
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	17	77376	Unreliable	12.7988	35.1772	5.3287
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	43	77376	55.5728	40.2180	74.8560	8.4748
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	61	25050	243.5130	186.2679	312.8022	31.1786
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	25050	Unreliable	21.9210	78.5712	13.2400
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	15	25050	Unreliable	33.5144	98.7635	15.4610
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	108	25050	431.1377	349.8247	512.4508	41.4862
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	16	25050	Unreliable	36.5087	103.7247	15.9681
	"Juneau County, WI"	"55057"	"Diseases of the digestive system"	"K00-K92"	14	25050	Unreliable	30.5547	93.7709	14.9368
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	18	25050	Unreliable	42.5863	113.5638	16.9367
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	22	153905	14.2945	8.9582	21.6421	3.0476
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	307	153905	199.4737	177.1600	221.7874	11.3846
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	63	153905	40.9343	31.4552	52.3726	5.1572
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	28	153905	18.1930	12.0891	26.2940	3.4382
	"Kenosha County, WI"	"55059"	"Diseases of the nervous system"	"G00-G98"	47	153905	30.5383	22.4383	40.6096	4.4545
	"Kenosha County, WI"	"55059"	"Diseases of the circulatory system"	"I00-I99"	498	153905	323.5762	295.1566	351.9958	14.4998
	"Kenosha County, WI"	"55059"	"Diseases of the respiratory system"	"J00-J98"	123	153905	79.9194	65.7955	94.0434	7.2061
	"Kenosha County, WI"	"55059"	"Diseases of the digestive system"	"K00-K92"	43	153905	27.9393	20.2197	37.6340	4.2607
	"Kenosha County, WI"	"55059"	"Diseases of the genitourinary system"	"N00-N98"	15	153905	Unreliable	5.4549	16.0750	2.5165
	"Kenosha County, WI"	"55059"	"External causes of morbidity and mortality"	"V01-Y89"	79	153905	51.3304	40.6388	63.9730	5.7751
