"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Barron County, WI"	"55005"	"Mental and behavioural disorders"	"F01-F99"	46	45412	101.2948	74.1610	135.1131	14.9351
	"Barron County, WI"	"55005"	"Diseases of the nervous system"	"G00-G98"	50	45412	110.1031	81.7207	145.1577	15.5709
	"Barron County, WI"	"55005"	"Diseases of the circulatory system"	"I00-I99"	145	45412	319.2989	267.3269	371.2709	26.5163
	"Barron County, WI"	"55005"	"Diseases of the respiratory system"	"J00-J98"	39	45412	85.8804	61.0695	117.4011	13.7519
	"Barron County, WI"	"55005"	"Diseases of the digestive system"	"K00-K92"	22	45412	48.4453	30.3602	73.3467	10.3286
	"Barron County, WI"	"55005"	"Diseases of the genitourinary system"	"N00-N98"	14	45412	Unreliable	16.8544	51.7256	8.2394
	"Barron County, WI"	"55005"	"External causes of morbidity and mortality"	"V01-Y89"	38	45412	83.6783	59.2158	114.8552	13.5744
	"Bayfield County, WI"	"55007"	"Neoplasms"	"C00-D48"	44	14891	295.4805	214.6961	396.6678	44.5454
	"Bayfield County, WI"	"55007"	"Diseases of the circulatory system"	"I00-I99"	52	14891	349.2042	260.8032	457.9359	48.4259
	"Bayfield County, WI"	"55007"	"Diseases of the respiratory system"	"J00-J98"	16	14891	Unreliable	61.4159	174.4882	26.8619
	"Bayfield County, WI"	"55007"	"Diseases of the digestive system"	"K00-K92"	10	14891	Unreliable	32.2033	123.5001	21.2362
	"Bayfield County, WI"	"55007"	"External causes of morbidity and mortality"	"V01-Y89"	13	14891	Unreliable	46.4843	149.2874	24.2130
	"Brown County, WI"	"55009"	"Certain infectious and parasitic diseases"	"A00-B99"	40	260401	15.3609	10.9740	20.9173	2.4288
	"Brown County, WI"	"55009"	"Neoplasms"	"C00-D48"	490	260401	188.1713	171.5099	204.8327	8.5007
	"Brown County, WI"	"55009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	82	260401	31.4899	25.0449	39.0871	3.4775
	"Brown County, WI"	"55009"	"Mental and behavioural disorders"	"F01-F99"	114	260401	43.7786	35.7422	51.8151	4.1002
	"Brown County, WI"	"55009"	"Diseases of the nervous system"	"G00-G98"	189	260401	72.5804	62.2327	82.9281	5.2794
	"Brown County, WI"	"55009"	"Diseases of the circulatory system"	"I00-I99"	623	260401	239.2464	220.4594	258.0334	9.5852
	"Brown County, WI"	"55009"	"Diseases of the respiratory system"	"J00-J98"	161	260401	61.8277	52.2772	71.3782	4.8727
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	67	260401	25.7295	19.9401	32.6755	3.1434
	"Brown County, WI"	"55009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	17	260401	Unreliable	3.8030	10.4526	1.5834
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	45	260401	17.2810	12.6050	23.1234	2.5761
	"Brown County, WI"	"55009"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	260401	Unreliable	1.8415	7.0623	1.2144
	"Brown County, WI"	"55009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	260401	Unreliable	2.9393	9.0206	1.4369
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	193	260401	74.1165	63.6598	84.5731	5.3350
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	32	13099	244.2935	167.0967	344.8691	43.1854
	"Buffalo County, WI"	"55011"	"Diseases of the nervous system"	"G00-G98"	11	13099	Unreliable	41.9208	150.2564	25.3197
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	47	13099	358.8060	263.6363	477.1367	52.3372
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	53	15213	348.3862	260.9657	455.6962	47.8545
	"Burnett County, WI"	"55013"	"Diseases of the nervous system"	"G00-G98"	10	15213	Unreliable	31.5217	120.8861	20.7867
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	44	15213	289.2263	210.1518	388.2719	43.6025
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	14	15213	Unreliable	50.3118	154.4049	24.5951
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	13	15213	Unreliable	45.5004	146.1276	23.7005
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	68	49553	137.2268	106.5621	173.9679	16.6412
	"Calumet County, WI"	"55015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	49553	46.4149	29.4229	69.6452	9.6782
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	19	49553	Unreliable	23.0850	59.8769	8.7964
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	37	49553	74.6675	52.5727	102.9195	12.2753
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	123	49553	248.2191	204.3520	292.0862	22.3812
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	34	49553	68.6134	47.5168	95.8804	11.7671
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	17	49553	Unreliable	19.9850	54.9285	8.3206
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	26	49553	52.4691	34.2744	76.8793	10.2900
	"Chippewa County, WI"	"55017"	"Certain infectious and parasitic diseases"	"A00-B99"	13	63649	Unreliable	10.8752	34.9265	5.6647
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	127	63649	199.5318	164.8289	234.2348	17.7056
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	32	63649	50.2757	34.3886	70.9742	8.8876
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	43	63649	67.5580	48.8917	91.0000	10.3025
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	41	63649	64.4158	46.2261	87.3871	10.0601
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	164	63649	257.6631	218.2277	297.0985	20.1201
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	74	63649	116.2626	91.2917	145.9573	13.5153
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	14	63649	Unreliable	12.0252	36.9049	5.8786
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	21	63649	32.9934	20.4236	50.4341	7.1998
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	48	63649	75.4136	55.6040	99.9871	10.8850
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	74	34557	214.1390	168.1462	268.8322	24.8931
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	34557	Unreliable	28.6575	78.7646	11.9313
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	31	34557	89.7069	60.9513	127.3317	16.1118
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	27	34557	78.1318	51.4896	113.6778	15.0365
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	91	34557	263.3330	212.0200	323.3150	27.6048
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	44	34557	127.3259	92.5150	170.9286	19.1951
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	12	34557	Unreliable	17.9429	60.6580	10.0243
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	26	34557	75.2380	49.1477	110.2410	14.7554
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	128	56927	224.8494	185.8962	263.8025	19.8741
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	56927	49.1858	32.6835	71.0873	9.2952
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	22	56927	38.6460	24.2191	58.5104	8.2394
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	48	56927	84.3185	62.1697	111.7937	12.1703
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	163	56927	286.3316	242.3743	330.2890	22.4272
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	49	56927	86.0751	63.6793	113.7957	12.2964
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	18	56927	Unreliable	18.7396	49.9723	7.4528
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	11	56927	Unreliable	9.6460	34.5742	5.8261
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	64	56927	112.4247	86.5805	143.5641	14.0531
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	38	16321	232.8289	164.7637	319.5763	37.7698
	"Crawford County, WI"	"55023"	"Diseases of the nervous system"	"G00-G98"	16	16321	Unreliable	56.0348	159.2000	24.5083
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	39	16321	238.9559	169.9216	326.6599	38.2636
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	16	16321	Unreliable	56.0348	159.2000	24.5083
	"Crawford County, WI"	"55023"	"Diseases of the genitourinary system"	"N00-N98"	11	16321	Unreliable	33.6450	120.5936	20.3212
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	11	16321	Unreliable	33.6450	120.5936	20.3212
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	51	531273	9.5996	7.1476	12.6217	1.3442
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	746	531273	140.4175	130.3410	150.4939	5.1410
	"Dane County, WI"	"55025"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	531273	Unreliable	1.8640	5.1233	0.7761
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	104	531273	19.5756	15.8133	23.3379	1.9195
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	202	531273	38.0219	32.7785	43.2653	2.6752
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	316	531273	59.4798	52.9216	66.0379	3.3460
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	864	531273	162.6283	151.7841	173.4724	5.5327
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	246	531273	46.3039	40.5175	52.0902	2.9522
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	111	531273	20.8932	17.0063	24.7801	1.9831
	"Dane County, WI"	"55025"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	13	531273	Unreliable	1.3029	4.1844	0.6787
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	34	531273	6.3997	4.4320	8.9430	1.0975
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	65	531273	12.2348	9.4425	15.5942	1.5175
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	26	531273	4.8939	3.1968	7.1707	0.9598
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	531273	Unreliable	1.8640	5.1233	0.7761
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	531273	Unreliable	1.0336	3.7047	0.6243
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	408	531273	76.7967	69.3448	84.2486	3.8020
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	10	88068	Unreliable	5.4451	20.8820	3.5907
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	204	88068	231.6392	199.8519	263.4264	16.2180
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	36	88068	40.8775	28.6302	56.5916	6.8129
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	54	88068	61.3163	46.0626	80.0042	8.3441
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	99	88068	112.4131	91.3638	136.8585	11.2979
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	268	88068	304.3103	267.8764	340.7442	18.5887
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	77	88068	87.4324	68.9999	109.2757	9.9639
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	39	88068	44.2840	31.4903	60.5375	7.0911
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	26	88068	29.5226	19.2851	43.2575	5.7899
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	82	88068	93.1099	74.0531	115.5736	10.2823
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	89	27587	322.6157	259.0862	397.0077	34.1972
	"Door County, WI"	"55029"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	27587	Unreliable	22.4762	75.9836	12.5570
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	27	27587	97.8722	64.4987	142.3991	18.8355
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	23	27587	83.3726	52.8507	125.0998	17.3844
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	103	27587	373.3643	301.2585	445.4701	36.7887
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	30	27587	108.7469	73.3715	155.2427	19.8544
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	16	27587	Unreliable	33.1513	94.1858	14.4996
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	24	27587	86.9975	55.7410	129.4453	17.7583
	"Douglas County, WI"	"55031"	"Certain infectious and parasitic diseases"	"A00-B99"	10	43509	Unreliable	11.0216	42.2680	7.2681
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	100	43509	229.8375	184.7894	274.8857	22.9838
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	21	43509	48.2659	29.8775	73.7797	10.5325
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	36	43509	82.7415	57.9513	114.5490	13.7903
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	37	43509	85.0399	59.8757	117.2164	13.9805
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	114	43509	262.0148	213.9165	310.1130	24.5399
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	50	43509	114.9188	85.2950	151.5066	16.2520
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	25	43509	57.4594	37.1848	84.8215	11.4919
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	12	43509	Unreliable	14.2511	48.1776	7.9618
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	27	43509	62.0561	40.8956	90.2886	11.9427
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	88	44704	196.8504	157.8799	242.5256	20.9843
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	22	44704	49.2126	30.8410	74.5084	10.4922
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	23	44704	51.4495	32.6144	77.1995	10.7280
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	104	44704	232.6414	187.9291	277.3536	22.8124
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	24	44704	53.6865	34.3980	79.8812	10.9587
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	15	44704	Unreliable	18.7799	55.3424	8.6636
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	36	44704	80.5297	56.4022	111.4869	13.4216
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	170	102965	165.1046	140.2853	189.9240	12.6629
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	102965	33.9921	23.6769	47.2749	5.7457
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	80	102965	77.6963	61.6085	96.7000	8.6867
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	60	102965	58.2722	44.4681	75.0080	7.5229
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	227	102965	220.4633	191.7832	249.1433	14.6327
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	106	102965	102.9476	83.3493	122.5459	9.9992
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	29	102965	28.1649	18.8626	40.4496	5.2301
	"Eau Claire County, WI"	"55035"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	102965	Unreliable	4.6573	17.8608	3.0712
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	17	102965	Unreliable	9.6180	26.4349	4.0044
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	77	102965	74.7827	59.0170	93.4657	8.5223
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	19	4456	Unreliable	256.7175	665.8613	97.8209
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	22	4456	493.7163	309.4071	747.4915	105.2607
	"Florence County, WI"	"55037"	"Diseases of the respiratory system"	"J00-J98"	10	4456	Unreliable	107.6167	412.7110	70.9667
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	15	102144	Unreliable	8.2191	24.2210	3.7917
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	236	102144	231.0464	201.5683	260.5244	15.0398
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	33	102144	32.3073	22.2388	45.3714	5.6240
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	53	102144	51.8875	38.8674	67.8699	7.1273
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	77	102144	75.3838	59.4914	94.2169	8.5908
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	272	102144	266.2907	234.6441	297.9374	16.1462
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	86	102144	84.1949	67.3449	103.9798	9.0790
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	33	102144	32.3073	22.2388	45.3714	5.6240
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	17	102144	Unreliable	9.6953	26.6474	4.0366
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	87	102144	85.1739	68.2209	105.0620	9.1316
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	27	9064	297.8817	196.3070	433.4030	57.3274
	"Forest County, WI"	"55041"	"Diseases of the nervous system"	"G00-G98"	12	9064	Unreliable	68.4082	231.2621	38.2182
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	39	9064	430.2736	305.9676	588.1969	68.8989
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	10	9064	Unreliable	52.9060	202.8950	34.8883
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	16	9064	Unreliable	100.8985	286.6620	44.1306
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	104	52214	199.1803	160.8991	237.4615	19.5312
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	52214	49.7951	32.5276	72.9612	9.7656
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	34	52214	65.1166	45.0952	90.9940	11.1674
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	42	52214	80.4382	57.9726	108.7291	12.4119
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	154	52214	294.9401	248.3568	341.5233	23.7669
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	38	52214	72.7774	51.5017	99.8928	11.8061
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	18	52214	Unreliable	20.4311	54.4830	8.1255
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	42	52214	80.4382	57.9726	108.7291	12.4119
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	81	37075	218.4761	173.5006	271.5461	24.2751
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	12	37075	Unreliable	16.7243	56.5384	9.3435
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	40	37075	107.8894	77.0773	146.9152	17.0588
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	87	37075	234.6595	187.9529	289.4525	25.1581
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	37	37075	99.7977	70.2666	137.5582	16.4066
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	13	37075	Unreliable	18.6702	59.9606	9.7250
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	16	37075	Unreliable	24.6674	70.0824	10.7889
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	30	37075	80.9171	54.5947	115.5140	14.7734
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	46	18719	245.7396	179.9134	327.7823	36.2323
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	18719	128.2120	82.1480	190.7692	26.1712
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	15	18719	Unreliable	44.8494	132.1665	20.6901
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	16	18719	Unreliable	48.8565	138.8057	21.3687
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	56	18719	299.1613	225.9834	388.4849	39.9771
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	25	18719	133.5541	86.4296	197.1526	26.7108
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	12	18719	Unreliable	33.1242	111.9803	18.5058
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	23	18719	122.8698	77.8884	184.3649	25.6201
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	45	23654	190.2427	138.7649	254.5599	28.3597
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	23654	Unreliable	45.0997	120.2661	17.9363
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	12	23654	Unreliable	26.2134	88.6176	14.6449
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	61	23654	257.8845	197.2610	331.2630	33.0187
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	18	23654	Unreliable	45.0997	120.2661	17.9363
	"Iowa County, WI"	"55049"	"Diseases of the digestive system"	"K00-K92"	12	23654	Unreliable	26.2134	88.6176	14.6449
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	27	23654	114.1456	75.2231	166.0761	21.9673
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	26	5726	454.0692	296.6116	665.3158	89.0503
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	26	5726	454.0692	296.6116	665.3158	89.0503
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	55	20562	267.4837	201.5062	348.1675	36.0675
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	14	20562	Unreliable	37.2237	114.2380	18.1970
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	46	20562	223.7136	163.7875	298.4027	32.9848
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	21	20562	102.1301	63.2206	156.1172	22.2866
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	22	20562	106.9935	67.0517	161.9892	22.8111
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	163	84625	192.6145	163.0445	222.1845	15.0867
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	84625	27.1787	17.2289	40.7814	5.6672
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	54	84625	63.8109	47.9367	83.2592	8.6836
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	51	84625	60.2659	44.8722	79.2388	8.4389
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	201	84625	237.5185	204.6821	270.3549	16.7533
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	61	84625	72.0827	55.1375	92.5931	9.2292
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	30	84625	35.4505	23.9185	50.6077	6.4723
