"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	13	63813	Unreliable	10.8473	34.8368	5.6502
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	50	63813	78.3539	58.1559	103.3003	11.0809
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	92	34679	265.2902	213.8611	325.3546	27.6584
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	34679	69.2061	44.3418	102.9732	14.1266
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	26	34679	74.9733	48.9748	109.8532	14.7035
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	20	34679	57.6718	35.2277	89.0695	12.8958
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	105	34679	302.7769	244.8628	360.6910	29.5480
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	20	34679	57.6718	35.2277	89.0695	12.8958
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	14	34679	Unreliable	22.0708	67.7344	10.7894
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	29	34679	83.6241	56.0047	120.0984	15.5286
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	119	57248	207.8675	170.5194	245.2157	19.0552
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	57248	Unreliable	15.9751	45.3868	6.9871
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	27	57248	47.1632	31.0810	68.6201	9.0766
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	44	57248	76.8586	55.8454	103.1788	11.5869
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	172	57248	300.4472	255.5458	345.3486	22.9089
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	41	57248	71.6182	51.3947	97.1580	11.1849
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	25	57248	43.6696	28.2608	64.4651	8.7339
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	13	57248	Unreliable	12.0912	38.8317	6.2981
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	54	57248	94.3264	70.8609	123.0753	12.8362
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	44	16214	271.3704	197.1777	364.3012	40.9106
	"Crawford County, WI"	"55023"	"Diseases of the nervous system"	"G00-G98"	17	16214	Unreliable	61.0780	167.8716	25.4293
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	47	16214	289.8729	212.9870	385.4701	42.2823
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	23	16214	141.8527	89.9219	212.8486	29.5783
	"Crawford County, WI"	"55023"	"Diseases of the genitourinary system"	"N00-N98"	13	16214	Unreliable	42.6914	137.1061	22.2373
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	12	16214	Unreliable	38.2418	129.2809	21.3649
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	56	536416	10.4397	7.8860	13.5567	1.3951
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	763	536416	142.2404	132.1474	152.3333	5.1494
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	123	536416	22.9300	18.8776	26.9823	2.0675
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	223	536416	41.5722	36.1158	47.0286	2.7839
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	340	536416	63.3836	56.6462	70.1211	3.4375
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	900	536416	167.7802	156.8186	178.7419	5.5927
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	300	536416	55.9267	49.5980	62.2555	3.2289
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	128	536416	23.8621	19.7282	27.9960	2.1091
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	18	536416	Unreliable	1.9887	5.3033	0.7909
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	49	536416	9.1347	6.7579	12.0765	1.3050
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	536416	Unreliable	1.4269	4.3790	0.6975
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	536416	Unreliable	1.8462	5.0742	0.7686
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	23	536416	4.2877	2.7180	6.4337	0.8941
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	402	536416	74.9418	67.6158	82.2678	3.7378
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	17	87786	Unreliable	11.2810	31.0057	4.6968
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	198	87786	225.5485	194.1316	256.9654	16.0290
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	87786	28.4783	18.4298	42.0397	5.6957
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	48	87786	54.6784	40.3155	72.4954	7.8922
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	84	87786	95.6872	76.3240	118.4675	10.4403
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	256	87786	291.6183	255.8950	327.3415	18.2261
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	100	87786	113.9134	91.5864	136.2404	11.3913
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	34	87786	38.7305	26.8221	54.1221	6.6422
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	21	87786	23.9218	14.8081	36.5671	5.2202
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	93	87786	105.9394	85.5069	129.7832	10.9854
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	69	27483	251.0643	195.3431	317.7369	30.2246
	"Door County, WI"	"55029"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	27483	Unreliable	36.0338	99.0383	15.0024
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	25	27483	90.9653	58.8682	134.2830	18.1931
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	22	27483	80.0495	50.1662	121.1957	17.0666
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	135	27483	491.2127	408.3501	574.0754	42.2769
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	23	27483	83.6881	53.0507	125.5732	17.4502
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	11	27483	Unreliable	19.9804	71.6155	12.0679
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	11	27483	Unreliable	19.9804	71.6155	12.0679
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	28	27483	101.8812	67.6990	147.2468	19.2537
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	94	43284	217.1703	175.4953	265.7622	22.3994
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	43284	53.1374	33.6843	79.7322	11.0799
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	26	43284	60.0684	39.2385	88.0140	11.7804
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	33	43284	76.2406	52.4802	107.0701	13.2718
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	107	43284	247.2045	200.3641	294.0449	23.8982
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	45	43284	103.9645	75.8328	139.1128	15.4981
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	15	43284	Unreliable	19.3960	57.1580	8.9478
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	12	43284	Unreliable	14.3252	48.4281	8.0032
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	33	43284	76.2406	52.4802	107.0701	13.2718
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	83	44693	185.7114	147.9173	230.2171	20.3845
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	44693	Unreliable	13.8736	46.9013	7.7509
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	20	44693	44.7497	27.3345	69.1124	10.0063
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	24	44693	53.6997	34.4065	79.9008	10.9614
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	96	44693	214.7987	173.9870	262.3058	21.9228
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	53	44693	118.5868	88.8298	155.1139	16.2892
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	18	44693	Unreliable	23.8692	63.6514	9.4929
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	25	44693	55.9372	36.1997	82.5745	11.1874
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	11	103671	Unreliable	5.2968	18.9851	3.1992
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	170	103671	163.9803	139.3299	188.6306	12.5767
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	103671	35.6898	25.1288	49.1938	5.8674
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	89	103671	85.8485	68.9432	105.6443	9.0999
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	74	103671	71.3797	56.0487	89.6107	8.2977
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	259	103671	249.8288	219.4025	280.2551	15.5236
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	80	103671	77.1672	61.1890	96.0415	8.6276
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	41	103671	39.5482	28.3806	53.6515	6.1764
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	17	103671	Unreliable	9.5525	26.2549	3.9771
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	86	103671	82.9547	66.3530	102.4483	8.9452
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	26	4371	594.8296	388.5605	871.5621	116.6557
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	20	4371	457.5612	279.4921	706.6667	102.3138
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	221	102548	215.5088	187.0953	243.9224	14.4967
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	38	102548	37.0558	26.2229	50.8621	6.0112
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	65	102548	63.3850	48.9192	80.7892	7.8619
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	68	102548	66.3104	51.4927	84.0644	8.0413
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	312	102548	304.2478	270.4875	338.0081	17.2246
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	80	102548	78.0122	61.8590	97.0933	8.7220
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	39	102548	38.0310	27.0438	51.9895	6.0898
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	33	102548	32.1801	22.1511	45.1927	5.6018
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	92	102548	89.7141	72.3221	110.0263	9.3533
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	27	8970	301.0033	198.3642	437.9448	57.9281
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	29	8970	323.2999	216.5204	464.3136	60.0353
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	12	8970	Unreliable	69.1251	233.6856	38.6187
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	96	51999	184.6189	149.5413	225.4511	18.8426
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	51999	48.0778	31.1136	70.9725	9.6156
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	30	51999	57.6934	38.9257	82.3608	10.5333
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	57	51999	109.6175	83.0232	142.0226	14.5192
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	157	51999	301.9289	254.6996	349.1581	24.0965
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	67	51999	128.8486	99.8564	163.6326	15.7414
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	18	51999	Unreliable	20.5155	54.7082	8.1591
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	35	51999	67.3090	46.8834	93.6106	11.3773
	"Green County, WI"	"55045"	"Certain infectious and parasitic diseases"	"A00-B99"	10	36851	Unreliable	13.0129	49.9048	8.5813
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	77	36851	208.9496	164.8988	261.1514	23.8120
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	12	36851	Unreliable	16.8259	56.8820	9.4003
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	38	36851	103.1180	72.9725	141.5377	16.7279
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	96	36851	260.5085	211.0119	318.1252	26.5880
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	25	36851	67.8408	43.9032	100.1465	13.5682
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	18	36851	Unreliable	28.9487	77.1967	11.5130
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	15	36851	Unreliable	22.7819	67.1359	10.5098
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	18	36851	Unreliable	28.9487	77.1967	11.5130
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	55	18760	293.1770	220.8619	381.6109	39.5320
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	18760	Unreliable	40.7993	125.2112	19.9449
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	17	18760	Unreliable	52.7888	145.0890	21.9782
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	11	18760	Unreliable	29.2708	104.9151	17.6792
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	84	18760	447.7612	357.1522	554.3597	48.8548
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	28	18760	149.2537	99.1776	215.7134	28.2063
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	11	18760	Unreliable	29.2708	104.9151	17.6792
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	20	18760	106.6098	65.1205	164.6503	23.8387
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	38	23715	160.2361	113.3927	219.9369	25.9937
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	23715	101.2018	64.8420	150.5801	20.6577
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	13	23715	Unreliable	29.1882	93.7398	15.2037
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	63	23715	265.6546	204.1370	339.8865	33.4693
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	24	23715	101.2018	64.8420	150.5801	20.6577
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	19	23715	Unreliable	48.2367	125.1140	18.3803
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	22	5671	387.9386	243.1173	587.3430	82.7088
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	34	5671	599.5415	415.2005	837.7993	102.8205
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	55	20529	267.9137	201.8301	348.7272	36.1255
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	12	20529	Unreliable	30.2037	102.1073	16.8742
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	69	20529	336.1099	261.5137	425.3672	40.4629
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	24	20529	116.9078	74.9052	173.9494	23.8637
	"Jackson County, WI"	"55053"	"Diseases of the digestive system"	"K00-K92"	13	20529	Unreliable	33.7181	108.2877	17.5632
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	25	20529	121.7789	78.8092	179.7701	24.3558
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	13	84832	Unreliable	8.1596	26.2052	4.2502
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	175	84832	206.2901	175.7257	236.8544	15.5941
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	84832	34.1852	22.8945	49.0958	6.3480
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	51	84832	60.1188	44.7627	79.0454	8.4183
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	49	84832	57.7612	42.7323	76.3632	8.2516
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	217	84832	255.7997	221.7647	289.8347	17.3648
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	58	84832	68.3704	51.9164	88.3845	8.9775
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	28	84832	33.0064	21.9324	47.7035	6.2376
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	19	84832	Unreliable	13.4847	34.9759	5.1383
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	83	84832	97.8404	77.9289	121.2879	10.7394
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	74	26576	278.4467	218.6419	349.5648	32.3688
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	26576	109.1210	73.0805	156.7163	20.2633
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	13	26576	Unreliable	26.0460	83.6484	13.5669
