"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	28	48014	58.3163	38.7506	84.2834	11.0207
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	12	48014	Unreliable	12.9140	43.6573	7.2148
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	19	48014	Unreliable	23.8250	61.7961	9.0784
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	129	61524	209.6743	173.4911	245.8574	18.4608
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	61524	40.6345	26.2966	59.9847	8.1269
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	28	61524	45.5107	30.2414	65.7757	8.6007
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	29	61524	47.1361	31.5680	67.6954	8.7529
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	142	61524	230.8042	192.8417	268.7668	19.3687
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	56	61524	91.0214	68.7566	118.1986	12.1632
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	23	61524	37.3838	23.6980	56.0940	7.7951
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	20	61524	32.5076	19.8566	50.2054	7.2689
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	33	61524	53.6376	36.9214	75.3270	9.3371
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	74	34644	213.6012	167.7239	268.1571	24.8306
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	34644	Unreliable	30.7929	82.1145	12.2464
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	15	34644	Unreliable	24.2332	71.4128	11.1794
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	19	34644	Unreliable	33.0197	85.6448	12.5820
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	120	34644	346.3803	284.4050	408.3556	31.6201
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	35	34644	101.0276	70.3698	140.5051	17.0768
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	14	34644	Unreliable	22.0931	67.8029	10.8003
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	22	34644	63.5031	39.7967	96.1443	13.5389
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	142	56362	251.9428	210.5034	293.3822	21.1426
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	56362	Unreliable	13.5800	41.6763	6.6386
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	33	56362	58.5501	40.3030	82.2260	10.1923
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	35	56362	62.0986	43.2541	86.3642	10.4966
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	143	56362	253.7170	212.1319	295.3021	21.2169
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	41	56362	72.7440	52.2026	98.6853	11.3607
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	18	56362	Unreliable	18.9274	50.4733	7.5275
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	12	56362	Unreliable	11.0012	37.1910	6.1462
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	40	56362	70.9698	50.7015	96.6410	11.2213
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	43	16808	255.8306	185.1446	344.6012	39.0138
	"Crawford County, WI"	"55023"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	16808	Unreliable	36.8903	124.7120	20.6098
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	53	16808	315.3260	236.2013	412.4528	43.3134
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	17	16808	Unreliable	58.9194	161.9390	24.5306
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	13	16808	Unreliable	41.1827	132.2608	21.4514
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	40	477791	8.3719	5.9809	11.4001	1.3237
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	715	477791	149.6470	138.6779	160.6161	5.5965
	"Dane County, WI"	"55025"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	477791	Unreliable	1.7571	5.1780	0.8106
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	86	477791	17.9995	14.3973	22.2292	1.9409
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	159	477791	33.2781	28.1055	38.4508	2.6391
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	223	477791	46.6731	40.5472	52.7990	3.1255
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	808	477791	169.1116	157.4509	180.7723	5.9493
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	293	477791	61.3239	54.3020	68.3457	3.5826
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	110	477791	23.0226	18.7202	27.3251	2.1951
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	477791	Unreliable	1.9141	5.4382	0.8372
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	45	477791	9.4183	6.8698	12.6025	1.4040
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	24	477791	5.0231	3.2184	7.4740	1.0253
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	477791	Unreliable	1.6019	4.9163	0.7831
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	15	477791	Unreliable	1.7571	5.1780	0.8106
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	199	477791	41.6500	35.8631	47.4369	2.9525
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	15	89239	Unreliable	9.4077	27.7236	4.3400
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	201	89239	225.2378	194.0992	256.3765	15.8871
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	89239	30.2558	19.9389	44.0207	5.8227
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	32	89239	35.8588	24.5274	50.6218	6.3390
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	50	89239	56.0293	41.5861	73.8679	7.9237
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	287	89239	321.6083	284.3998	358.8168	18.9839
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	74	89239	82.9234	65.1131	104.1028	9.6396
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	34	89239	38.0999	26.3853	53.2408	6.5341
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	30	89239	33.6176	22.6818	47.9911	6.1377
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	72	89239	80.6822	63.1290	101.6055	9.5085
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	81	28023	289.0483	229.5448	359.2610	32.1165
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	18	28023	Unreliable	38.0683	101.5157	15.1399
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	19	28023	Unreliable	40.8212	105.8801	15.5547
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	108	28023	385.3977	312.7113	458.0841	37.0849
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	28	28023	99.9179	66.3945	144.4094	18.8827
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	12	28023	Unreliable	22.1265	74.8014	12.3616
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	22	28023	78.5069	49.1995	118.8603	16.7377
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	103	43830	234.9989	189.6148	280.3829	23.1551
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	32	43830	73.0094	49.9384	103.0673	12.9064
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	20	43830	45.6308	27.8727	70.4732	10.2034
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	26	43830	59.3201	38.7497	86.9176	11.6336
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	108	43830	246.4066	199.9340	292.8791	23.7105
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	50	43830	114.0771	84.6703	150.3970	16.1329
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	19	43830	Unreliable	26.0993	67.6951	9.9450
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	15	43830	Unreliable	19.1543	56.4459	8.8364
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	28	43830	63.8832	42.4497	92.3291	12.0728
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	96	43382	221.2899	179.2448	270.2326	22.5853
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	17	43382	Unreliable	22.8279	62.7419	9.5042
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	25	43382	57.6276	37.2937	85.0698	11.5255
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	88	43382	202.8491	162.6911	249.9162	21.6238
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	20	43382	46.1021	28.1605	71.2010	10.3087
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	10	43382	Unreliable	11.0539	42.3918	7.2894
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	10	43382	Unreliable	11.0539	42.3918	7.2894
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	34	43382	78.3735	54.2760	109.5192	13.4409
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	11	97176	Unreliable	5.6508	20.2541	3.4130
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	168	97176	172.8822	146.7394	199.0250	13.3382
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	97176	23.6684	15.0036	35.5142	4.9352
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	39	97176	40.1334	28.5388	54.8635	6.4265
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	38	97176	39.1043	27.6726	53.6738	6.3436
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	229	97176	235.6549	205.1328	266.1770	15.5725
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	87	97176	89.5283	71.7086	110.4331	9.5984
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	27	97176	27.7846	18.3104	40.4253	5.3472
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	29	97176	29.8428	19.9863	42.8593	5.5417
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	50	97176	51.4530	38.1895	67.8347	7.2766
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	19	4564	Unreliable	250.6426	650.1047	95.5061
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	23	4564	503.9439	319.4551	756.1628	105.0796
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	15	101122	Unreliable	8.3022	24.4657	3.8300
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	243	101122	240.3038	210.0894	270.5182	15.4155
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	101122	26.7004	17.5958	38.8478	5.1385
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	61	101122	60.3232	46.1424	77.4875	7.7236
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	81	101122	80.1013	63.6116	99.5587	8.9001
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	282	101122	278.8711	246.3223	311.4199	16.6065
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	90	101122	89.0014	71.5678	109.3979	9.3816
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	28	101122	27.6893	18.3993	40.0188	5.2328
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	17	101122	Unreliable	9.7933	26.9167	4.0774
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	54	101122	53.4008	40.1163	69.6764	7.2669
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	25	9620	259.8753	168.1783	383.6279	51.9751
	"Forest County, WI"	"55041"	"Mental and behavioural disorders"	"F01-F99"	14	9620	Unreliable	79.5628	244.1748	38.8946
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	34	9620	353.4304	244.7611	493.8836	60.6128
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	14	9620	Unreliable	79.5628	244.1748	38.8946
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	11	9620	Unreliable	57.0811	204.5954	34.4763
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	125	50834	245.8984	202.7905	289.0063	21.9938
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	50834	Unreliable	19.4814	53.5443	8.1109
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	22	50834	43.2781	27.1220	65.5235	9.2269
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	30	50834	59.0156	39.8178	84.2483	10.7747
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	148	50834	291.1437	244.2373	338.0502	23.9319
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	56	50834	110.1625	83.2156	143.0548	14.7211
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	18	50834	Unreliable	20.9857	55.9620	8.3461
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	14	50834	Unreliable	15.0567	46.2085	7.3605
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	36	50834	70.8187	49.6007	98.0429	11.8031
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	99	36598	270.5066	219.8542	329.3309	27.1869
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	36598	Unreliable	20.9135	64.1828	10.2237
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	17	36598	Unreliable	27.0593	74.3721	11.2659
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	21	36598	57.3802	35.5195	87.7119	12.5214
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	87	36598	237.7179	190.4025	293.2250	25.4860
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	27	36598	73.7745	48.6181	107.3382	14.1979
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	14	36598	Unreliable	20.9135	64.1828	10.2237
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	21	36598	57.3802	35.5195	87.7119	12.5214
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	75	19102	392.6290	308.8263	492.1644	45.3369
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	19102	Unreliable	25.1042	96.2747	16.5547
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	11	19102	Unreliable	28.7467	103.0368	17.3627
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	91	19102	476.3899	383.5606	584.9020	49.9392
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	20	19102	104.7011	63.9546	161.7024	23.4119
	"Green Lake County, WI"	"55047"	"Diseases of the genitourinary system"	"N00-N98"	12	19102	Unreliable	32.4601	109.7351	18.1348
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	16	19102	Unreliable	47.8769	136.0226	20.9402
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	47	23701	198.3039	145.7058	263.7025	28.9256
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	23701	Unreliable	20.2329	77.5934	13.3424
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	10	23701	Unreliable	20.2329	77.5934	13.3424
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	87	23701	367.0731	294.0109	452.7847	39.3544
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	14	23701	Unreliable	32.2937	99.1081	15.7869
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	15	23701	Unreliable	35.4219	104.3848	16.3410
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	14	6101	Unreliable	125.4539	385.0126	61.3286
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	34	6101	557.2857	385.9371	778.7510	95.5737
	"Iron County, WI"	"55051"	"Diseases of the respiratory system"	"J00-J98"	12	6101	Unreliable	101.6312	343.5765	56.7792
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	42	20348	206.4085	148.7607	279.0044	31.8495
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	61	20348	299.7838	229.3106	385.0842	38.3834
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	18	20348	Unreliable	52.4272	139.8061	20.8504
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	14	20348	Unreliable	37.6152	115.4395	18.3883
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	183	83140	220.1107	188.2194	252.0019	16.2710
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	83140	Unreliable	13.7591	35.6877	5.2428
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	36	83140	43.3005	30.3272	59.9460	7.2167
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	32	83140	38.4893	26.3267	54.3353	6.8040
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	217	83140	261.0055	226.2778	295.7332	17.7182
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	46	83140	55.3284	40.5076	73.8003	8.1577
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	23	83140	27.6642	17.5366	41.5098	5.7684
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	10	83140	Unreliable	5.7679	22.1198	3.8036
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	52	83140	62.5451	46.7118	82.0198	8.6734
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	83	26825	309.4129	246.4442	383.5637	33.9625
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	26825	Unreliable	36.9177	101.4677	15.3704
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	20	26825	74.5573	45.5418	115.1478	16.6715
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	85	26825	316.8686	253.1020	391.8144	34.3692
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	24	26825	89.4688	57.3244	133.1224	18.2627
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	21	26825	78.2852	48.4601	119.6675	17.0832
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	22	164636	13.3628	8.3743	20.2314	2.8490
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	294	164636	178.5758	158.1629	198.9887	10.4148
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	60	164636	36.4440	27.8108	46.9108	4.7049
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	56	164636	34.0144	25.6942	44.1705	4.5454
