"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Brown County, WI"	"55009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	242691	14.4216	10.0452	20.0570	2.4377
	"Brown County, WI"	"55009"	"Mental and behavioural disorders"	"F01-F99"	86	242691	35.4360	28.3442	43.7631	3.8212
	"Brown County, WI"	"55009"	"Diseases of the nervous system"	"G00-G98"	117	242691	48.2095	39.4738	56.9451	4.4570
	"Brown County, WI"	"55009"	"Diseases of the circulatory system"	"I00-I99"	546	242691	224.9774	206.1063	243.8486	9.6281
	"Brown County, WI"	"55009"	"Diseases of the respiratory system"	"J00-J98"	135	242691	55.6263	46.2427	65.0099	4.7875
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	58	242691	23.8987	18.1472	30.8946	3.1381
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	42	242691	17.3060	12.4726	23.3926	2.6704
	"Brown County, WI"	"55009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	242691	Unreliable	3.1538	9.6788	1.5417
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	143	242691	58.9227	49.2650	68.5803	4.9274
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	29	13885	208.8585	139.8767	299.9563	38.7840
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	53	13885	381.7069	285.9252	499.2802	52.4315
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	47	15965	294.3940	216.3089	391.4822	42.9418
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	52	15965	325.7125	243.2584	427.1296	45.1682
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	13	15965	Unreliable	43.3572	139.2445	22.5841
	"Burnett County, WI"	"55013"	"Diseases of the digestive system"	"K00-K92"	11	15965	Unreliable	34.3952	123.2827	20.7743
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	14	15965	Unreliable	47.9420	147.1320	23.4366
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	65	47188	137.7469	106.3103	175.5694	17.0854
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	14	47188	Unreliable	16.2201	49.7788	7.9293
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	18	47188	Unreliable	22.6072	60.2860	8.9909
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	84	47188	178.0114	141.9890	220.3905	19.4226
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	32	47188	67.8139	46.3847	95.7328	11.9879
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	12	47188	Unreliable	13.1400	44.4215	7.3411
	"Calumet County, WI"	"55015"	"Diseases of the genitourinary system"	"N00-N98"	16	47188	Unreliable	19.3809	55.0628	8.4767
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	26	47188	55.0988	35.9922	80.7323	10.8058
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	128	61022	209.7604	173.4213	246.0996	18.5404
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	61022	37.6913	23.8929	56.5555	7.8592
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	21	61022	34.4138	21.3028	52.6053	7.5097
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	24	61022	39.3301	25.1996	58.5200	8.0282
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	162	61022	265.4780	224.5965	306.3596	20.8579
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	48	61022	78.6602	57.9977	104.2916	11.3536
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	19	61022	Unreliable	18.7462	48.6231	7.1432
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	21	61022	34.4138	21.3028	52.6053	7.5097
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	43	61022	70.4664	50.9965	94.9175	10.7460
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	61	34435	177.1453	135.5020	227.5503	22.6811
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	34435	Unreliable	18.0064	60.8729	10.0598
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	11	34435	Unreliable	15.9466	57.1572	9.6316
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	28	34435	81.3126	54.0314	117.5195	15.3666
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	107	34435	310.7304	251.8531	369.6077	30.0394
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	25	34435	72.6006	46.9834	107.1729	14.5201
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	14	34435	Unreliable	22.2272	68.2144	10.8659
	"Clark County, WI"	"55019"	"Diseases of the genitourinary system"	"N00-N98"	10	34435	Unreliable	13.9259	53.4061	9.1833
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	18	34435	Unreliable	30.9798	82.6129	12.3207
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	127	56197	225.9907	186.6860	265.2954	20.0534
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	56197	Unreliable	11.0335	37.3002	6.1642
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	19	56197	Unreliable	20.3558	52.7978	7.7565
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	47	56197	83.6344	61.4512	111.2161	12.1993
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	158	56197	281.1538	237.3137	324.9939	22.3674
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	46	56197	81.8549	59.9284	109.1830	12.0688
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	19	56197	Unreliable	20.3558	52.7978	7.7565
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	50	56197	88.9727	66.0373	117.2999	12.5826
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	56	16924	330.8910	249.9518	429.6885	44.2172
	"Crawford County, WI"	"55023"	"Diseases of the nervous system"	"G00-G98"	16	16924	Unreliable	54.0383	153.5278	23.6351
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	48	16924	283.6209	209.1194	376.0388	40.9371
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	13	16924	Unreliable	40.9004	131.3542	21.3044
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	15	16924	Unreliable	49.6062	146.1844	22.8846
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	31	471644	6.5728	4.4659	9.3295	1.1805
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	692	471644	146.7208	135.7890	157.6527	5.5775
	"Dane County, WI"	"55025"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	471644	Unreliable	1.1643	4.1731	0.7032
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	93	471644	19.7183	15.9152	24.1563	2.0447
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	173	471644	36.6802	31.2143	42.1461	2.7887
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	230	471644	48.7656	42.4632	55.0680	3.2155
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	860	471644	182.3409	170.1541	194.5278	6.2178
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	238	471644	50.4618	44.0507	56.8729	3.2710
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	116	471644	24.5948	20.1190	29.0706	2.2836
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	22	471644	4.6645	2.9232	7.0622	0.9945
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	55	471644	11.6613	8.7850	15.1789	1.5724
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	471644	Unreliable	1.6228	4.9804	0.7933
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	11	471644	Unreliable	1.1643	4.1731	0.7032
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	12	471644	Unreliable	1.3147	4.4444	0.7345
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	228	471644	48.3415	42.0666	54.6165	3.2015
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	11	89007	Unreliable	6.1694	22.1130	3.7263
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	240	89007	269.6417	235.5273	303.7561	17.4053
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	30	89007	33.7052	22.7409	48.1162	6.1537
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	31	89007	34.8287	23.6644	49.4366	6.2554
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	60	89007	67.4104	51.4416	86.7707	8.7026
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	272	89007	305.5939	269.2764	341.9115	18.5294
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	76	89007	85.3865	67.2752	106.8741	9.7945
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	34	89007	38.1992	26.4541	53.3796	6.5511
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	25	89007	28.0877	18.1769	41.4630	5.6175
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	69	89007	77.5220	60.3168	98.1087	9.3326
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	84	27957	300.4614	239.6600	371.9923	32.7830
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	14	27957	Unreliable	27.3775	84.0205	13.3836
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	110	27957	393.4614	319.9318	466.9909	37.5151
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	22	27957	78.6923	49.3157	119.1409	16.7772
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	16	27957	Unreliable	32.7125	92.9393	14.3077
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	109	43710	249.3709	202.5555	296.1862	23.8854
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	43710	Unreliable	26.1710	67.8810	9.9723
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	23	43710	52.6195	33.3561	78.9551	10.9719
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	27	43710	61.7708	40.7075	89.8734	11.8878
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	128	43710	292.8392	242.1074	343.5710	25.8836
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	50	43710	114.3903	84.9028	150.8099	16.1772
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	12	43710	Unreliable	14.1856	47.9561	7.9252
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	11	43710	Unreliable	12.5628	45.0288	7.5878
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	41	43710	93.8000	67.3128	127.2501	14.6491
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	63	43148	146.0091	112.1978	186.8084	18.3954
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	11	43148	Unreliable	12.7264	45.6153	7.6866
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	21	43148	48.6697	30.1275	74.3970	10.6206
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	122	43148	282.7478	232.5741	332.9214	25.5988
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	24	43148	55.6225	35.6385	82.7618	11.3539
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	17	43148	Unreliable	22.9517	63.0822	9.5557
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	14	96632	Unreliable	7.9207	24.3083	3.8721
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	171	96632	176.9600	150.4364	203.4837	13.5325
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	96632	Unreliable	10.2483	28.1674	4.2668
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	44	96632	45.5336	33.0847	61.1265	6.8644
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	49	96632	50.7078	37.5142	67.0383	7.2440
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	235	96632	243.1907	212.0972	274.2841	15.8640
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	71	96632	73.4746	57.3844	92.6780	8.7198
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	29	96632	30.0108	20.0988	43.1006	5.5729
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	21	96632	21.7319	13.4525	33.2196	4.7423
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	49	96632	50.7078	37.5142	67.0383	7.2440
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	11	4682	Unreliable	117.2832	420.3776	70.8378
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	15	4682	Unreliable	179.3112	528.4120	82.7207
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	11	100520	Unreliable	5.4628	19.5803	3.2995
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	209	100520	207.9188	179.7300	236.1076	14.3820
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	38	100520	37.8034	26.7520	51.8882	6.1325
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	57	100520	56.7051	42.9479	73.4683	7.5108
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	79	100520	78.5913	62.2215	97.9484	8.8422
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	296	100520	294.4688	260.9221	328.0154	17.1156
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	81	100520	80.5810	63.9926	100.1549	8.9534
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	37	100520	36.8086	25.9166	50.7359	6.0513
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	21	100520	20.8914	12.9322	31.9347	4.5589
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	81	100520	80.5810	63.9926	100.1549	8.9534
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	41	9639	425.3553	305.2435	577.0413	66.4293
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	31	9639	321.6101	218.5180	456.4998	57.7629
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	17	9639	Unreliable	102.7407	282.3810	42.7752
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	129	50544	255.2232	211.1797	299.2666	22.4711
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	50544	Unreliable	18.0940	51.4068	7.9139
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	19	50544	Unreliable	22.6324	58.7029	8.6240
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	36	50544	71.2251	49.8853	98.6054	11.8708
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	183	50544	362.0608	309.6027	414.5188	26.7643
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	43	50544	85.0744	61.5683	114.5944	12.9737
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	18	50544	Unreliable	21.1061	56.2831	8.3940
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	15	50544	Unreliable	16.6100	48.9479	7.6626
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	33	50544	65.2896	44.9421	91.6908	11.3655
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	73	36234	201.4682	157.9189	253.3161	23.5801
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	36234	Unreliable	25.2399	71.7090	11.0394
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	10	36234	Unreliable	13.2345	50.7545	8.7274
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	22	36234	60.7165	38.0504	91.9253	12.9448
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	106	36234	292.5429	236.8509	348.2349	28.4143
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	41	36234	113.1534	81.2011	153.5050	17.6716
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	13	36234	Unreliable	19.1035	61.3523	9.9507
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	21	36234	57.9566	35.8763	88.5931	12.6472
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	43	19144	224.6135	162.5528	302.5521	34.2532
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	19144	Unreliable	43.8537	129.2324	20.2308
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	10	19144	Unreliable	25.0491	96.0635	16.5184
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	63	19144	329.0848	252.8787	421.0410	41.4608
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	21	19144	109.6949	67.9034	167.6808	23.9374
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	15	19144	Unreliable	43.8537	129.2324	20.2308
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	42	23636	177.6950	128.0666	240.1922	27.4189
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	23636	Unreliable	20.2885	77.8067	13.3791
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	13	23636	Unreliable	29.2858	94.0531	15.2545
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	59	23636	249.6192	190.0226	321.9913	32.4977
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	13	23636	Unreliable	29.2858	94.0531	15.2545
	"Iowa County, WI"	"55049"	"Diseases of the digestive system"	"K00-K92"	10	23636	Unreliable	20.2885	77.8067	13.3791
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	17	23636	Unreliable	41.8987	115.1578	17.4442
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	29	6170	470.0162	314.7793	675.0232	87.2798
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	28	6170	453.8088	301.5514	655.8807	85.7618
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	49	20227	242.2505	179.2193	320.2672	34.6072
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	14	20227	Unreliable	37.8402	116.1300	18.4983
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	86	20227	425.1743	340.0841	525.0860	45.8477
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	17	20227	Unreliable	48.9602	134.5662	20.3842
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	16	20227	Unreliable	45.2140	128.4572	19.7755
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	11	82276	Unreliable	6.6741	23.9220	4.0311
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	158	82276	192.0366	162.0924	221.9807	15.2776
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	82276	Unreliable	12.9660	34.5760	5.1566
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	26	82276	31.6010	20.6427	46.3027	6.1975
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	37	82276	44.9706	31.6633	61.9861	7.3931
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	190	82276	230.9300	198.0933	263.7668	16.7534
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	48	82276	58.3402	43.0154	77.3504	8.4207
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	14	82276	Unreliable	9.3028	28.5498	4.5477
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	13	82276	Unreliable	8.4131	27.0193	4.3823
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	50	82276	60.7711	45.1055	80.1194	8.5943
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	80	26755	299.0095	237.0966	372.1443	33.4303
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	26755	Unreliable	31.3786	92.4696	14.4757
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	20	26755	74.7524	45.6610	115.4491	16.7151
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	12	26755	Unreliable	23.1752	78.3465	12.9475
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	82	26755	306.4848	243.7565	380.4273	33.8456
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	25	26755	93.4405	60.4700	137.9368	18.6881
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	26	26755	97.1781	63.4796	142.3883	19.0582
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	14	163223	Unreliable	4.6893	14.3911	2.2924
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	319	163223	195.4381	173.9910	216.8853	10.9424
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	50	163223	30.6329	22.7364	40.3859	4.3322
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	59	163223	36.1469	27.5168	46.6269	4.7059
	"Kenosha County, WI"	"55059"	"Diseases of the nervous system"	"G00-G98"	75	163223	45.9494	36.1420	57.5980	5.3058
	"Kenosha County, WI"	"55059"	"Diseases of the circulatory system"	"I00-I99"	440	163223	269.5699	244.3814	294.7583	12.8512
