"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	79	258718	30.5352	24.1750	38.0560	3.4355
	"Brown County, WI"	"55009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	258718	Unreliable	2.3966	8.1021	1.3389
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	56	258718	21.6452	16.3506	28.1080	2.8925
	"Brown County, WI"	"55009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	12	258718	Unreliable	2.3966	8.1021	1.3389
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	146	258718	56.4321	47.2782	65.5860	4.6704
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	37	13192	280.4730	197.4782	386.5956	46.1095
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	36	13192	272.8927	191.1313	377.7981	45.4821
	"Buffalo County, WI"	"55011"	"Diseases of the respiratory system"	"J00-J98"	16	13192	Unreliable	69.3257	196.9606	30.3214
	"Buffalo County, WI"	"55011"	"External causes of morbidity and mortality"	"V01-Y89"	10	13192	Unreliable	36.3508	139.4057	23.9712
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	55	15159	362.8208	273.3274	472.2620	48.9227
	"Burnett County, WI"	"55013"	"Mental and behavioural disorders"	"F01-F99"	10	15159	Unreliable	31.6340	121.3167	20.8607
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	54	15159	356.2240	267.6062	464.7940	48.4759
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	23	15159	151.7250	96.1800	227.6619	31.6369
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	11	15159	Unreliable	36.2240	129.8376	21.8789
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	74	49762	148.7078	116.7684	186.6893	17.2869
	"Calumet County, WI"	"55015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	20	49762	40.1913	24.5501	62.0723	8.9871
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	32	49762	64.3061	43.9854	90.7809	11.3678
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	23	49762	46.2200	29.2993	69.3527	9.6375
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	107	49762	215.0235	174.2808	255.7662	20.7871
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	43	49762	86.4113	62.5359	116.3952	13.1776
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	27	49762	54.2583	35.7567	78.9431	10.4420
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	154	63531	242.4013	204.1162	280.6865	19.5333
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	34	63531	53.5172	37.0623	74.7849	9.1781
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	53	63531	83.4238	62.4903	109.1201	11.4591
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	26	63531	40.9249	26.7334	59.9644	8.0260
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	202	63531	317.9550	274.1074	361.8026	22.3712
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	54	63531	84.9979	63.8530	110.9035	11.5667
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	14	63531	Unreliable	12.0476	36.9735	5.8895
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	16	63531	Unreliable	14.3952	40.8982	6.2961
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	55	63531	86.5719	65.2181	112.6855	11.6734
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	83	34445	240.9639	191.9253	298.7108	26.4492
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	34445	Unreliable	15.9419	57.1406	9.6288
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	27	34445	78.3858	51.6570	114.0475	15.0854
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	33	34445	95.8049	65.9473	134.5455	16.6775
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	108	34445	313.5433	254.4087	372.6779	30.1707
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	30	34445	87.0954	58.7632	124.3339	15.9014
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	12	34445	Unreliable	18.0012	60.8553	10.0569
	"Clark County, WI"	"55019"	"Diseases of the genitourinary system"	"N00-N98"	16	34445	Unreliable	26.5508	75.4334	11.6127
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	21	34445	60.9668	37.7396	93.1944	13.3040
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	117	56743	206.1928	168.8303	243.5554	19.0625
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	22	56743	38.7713	24.2976	58.7001	8.2661
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	43	56743	75.7803	54.8422	102.0753	11.5564
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	40	56743	70.4933	50.3611	95.9921	11.1460
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	160	56743	281.9731	238.2809	325.6653	22.2919
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	64	56743	112.7892	86.8613	144.0296	14.0987
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	21	56743	37.0090	22.9093	56.5723	8.0760
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	13	56743	Unreliable	12.1988	39.1773	6.3542
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	64	56743	112.7892	86.8613	144.0296	14.0987
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	43	16391	262.3391	189.8548	353.3681	40.0063
	"Crawford County, WI"	"55023"	"Diseases of the nervous system"	"G00-G98"	13	16391	Unreliable	42.2304	135.6256	21.9971
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	55	16391	335.5500	252.7832	436.7653	45.2456
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	25	16391	152.5227	98.7051	225.1540	30.5045
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	15	16391	Unreliable	51.2193	150.9380	23.6287
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	54	523643	10.3124	7.7470	13.4554	1.4033
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	769	523643	146.8558	136.4761	157.2355	5.2958
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	113	523643	21.5796	17.6007	25.5585	2.0300
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	205	523643	39.1488	33.7896	44.5080	2.7343
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	311	523643	59.3916	52.7907	65.9925	3.3678
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	862	523643	164.6160	153.6266	175.6054	5.6068
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	264	523643	50.4160	44.3344	56.4977	3.1029
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	117	523643	22.3435	18.2948	26.3921	2.0657
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	523643	Unreliable	1.7465	4.9620	0.7639
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	54	523643	10.3124	7.7470	13.4554	1.4033
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	25	523643	4.7742	3.0897	7.0477	0.9548
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	523643	Unreliable	1.6033	4.7246	0.7396
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	20	523643	3.8194	2.3330	5.8988	0.8540
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	349	523643	66.6485	59.6559	73.6410	3.5676
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	18	88502	Unreliable	12.0538	32.1436	4.7938
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	183	88502	206.7750	176.8159	236.7341	15.2852
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	39	88502	44.0668	31.3359	60.2406	7.0563
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	57	88502	64.4053	48.7799	83.4448	8.5307
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	66	88502	74.5746	57.6760	94.8775	9.1795
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	302	88502	341.2352	302.7489	379.7216	19.6359
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	104	88502	117.5115	94.9265	140.0964	11.5229
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	38	88502	42.9369	30.3847	58.9343	6.9653
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	27	88502	30.5078	20.1049	44.3873	5.8712
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	89	88502	100.5627	80.7599	123.7515	10.6596
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	90	27554	326.6313	262.6508	401.4854	34.4300
	"Door County, WI"	"55029"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	27554	Unreliable	17.4036	66.7431	11.4767
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	23	27554	83.4725	52.9140	125.2496	17.4052
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	19	27554	Unreliable	41.5160	107.6823	15.8195
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	132	27554	479.0593	397.3337	560.7850	41.6968
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	23	27554	83.4725	52.9140	125.2496	17.4052
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	12	27554	Unreliable	22.5032	76.0746	12.5720
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	11	27554	Unreliable	19.9289	71.4309	12.0368
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	19	27554	Unreliable	41.5160	107.6823	15.8195
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	109	43601	249.9943	203.0619	296.9267	23.9451
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	43601	Unreliable	24.4671	65.2456	9.7306
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	30	43601	68.8058	46.4232	98.2244	12.5622
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	25	43601	57.3381	37.1064	84.6426	11.4676
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	101	43601	231.6461	186.4688	276.8234	23.0496
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	46	43601	105.5022	77.2413	140.7251	15.5554
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	12	43601	Unreliable	14.2210	48.0760	7.9450
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	26	43601	59.6317	38.9532	87.3741	11.6947
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	86	44497	193.2715	154.5920	238.6883	20.8410
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	12	44497	Unreliable	13.9347	47.1079	7.7850
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	27	44497	60.6782	39.9876	88.2838	11.6775
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	18	44497	Unreliable	23.9744	63.9318	9.5347
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	93	44497	209.0029	168.6925	256.0431	21.6726
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	35	44497	78.6570	54.7877	109.3930	13.2955
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	11	44497	Unreliable	12.3406	44.2324	7.4536
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	11	44497	Unreliable	12.3406	44.2324	7.4536
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	31	44497	69.6676	47.3357	98.8876	12.5127
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	19	102105	Unreliable	11.2035	29.0591	4.2690
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	216	102105	211.5469	183.3348	239.7591	14.3939
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	102105	36.2372	25.5143	49.9483	5.9574
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	63	102105	61.7012	47.4130	78.9424	7.7736
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	53	102105	51.9074	38.8822	67.8959	7.1300
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	279	102105	273.2481	241.1846	305.3116	16.3589
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	93	102105	91.0827	73.5156	111.5827	9.4448
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	30	102105	29.3815	19.8237	41.9439	5.3643
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	29	102105	28.4021	19.0215	40.7903	5.2741
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	74	102105	72.4744	56.9084	90.9851	8.4250
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	10	4464	Unreliable	107.4238	411.9713	70.8396
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	25	4464	560.0358	362.4272	826.7249	112.0072
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	23	101973	22.5550	14.2978	33.8435	4.7030
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	224	101973	219.6660	190.8990	248.4330	14.6771
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	101973	27.4582	18.2457	39.6849	5.1891
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	64	101973	62.7617	48.3340	80.1455	7.8452
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	72	101973	70.6069	55.2457	88.9174	8.3211
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	284	101973	278.5051	246.1137	310.8965	16.5262
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	79	101973	77.4715	61.3350	96.5527	8.7162
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	26	101973	25.4969	16.6554	37.3589	5.0004
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	29	101973	28.4389	19.0461	40.8431	5.2810
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	63	101973	61.7811	47.4744	79.0445	7.7837
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	32	9057	353.3179	241.6694	498.7788	62.4584
	"Forest County, WI"	"55041"	"Mental and behavioural disorders"	"F01-F99"	18	9057	Unreliable	117.7860	314.0967	46.8438
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	38	9057	419.5650	296.9094	575.8865	68.0624
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	14	9057	Unreliable	84.5086	259.3532	41.3123
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	11	9057	Unreliable	60.6293	217.3135	36.6195
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	119	52250	227.7512	186.8305	268.6719	20.8779
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	52250	44.0191	27.9042	66.0503	9.1786
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	32	52250	61.2440	41.8909	86.4582	10.8265
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	43	52250	82.2967	59.5581	110.8528	12.5501
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	162	52250	310.0478	262.3029	357.7928	24.3597
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	58	52250	111.0048	84.2904	143.4992	14.5756
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	15	52250	Unreliable	16.0677	47.3498	7.4124
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	14	52250	Unreliable	14.6487	44.9562	7.1611
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	37	52250	70.8134	49.8590	97.6071	11.6417
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	89	37186	239.3374	192.2071	294.5262	25.3697
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	37186	Unreliable	12.8957	49.4552	8.5039
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	17	37186	Unreliable	26.6315	73.1961	11.0878
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	49	37186	131.7700	97.4848	174.2066	18.8243
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	101	37186	271.6076	218.6367	324.5785	27.0260
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	40	37186	107.5674	76.8472	146.4766	17.0079
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	15	37186	Unreliable	22.5766	66.5311	10.4152
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	22	37186	59.1621	37.0763	89.5719	12.6134
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	67	18856	355.3246	275.3730	451.2480	43.4098
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	18856	Unreliable	60.6668	157.3546	23.1168
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	12	18856	Unreliable	32.8835	111.1667	18.3713
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	10	18856	Unreliable	25.4317	97.5308	16.7707
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	73	18856	387.1447	303.4595	486.7764	45.3119
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	13	18856	Unreliable	36.7097	117.8956	19.1215
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	16	18856	Unreliable	48.5015	137.7972	21.2134
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	63	23813	264.5614	203.2969	338.4878	33.3316
	"Iowa County, WI"	"55049"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	23813	Unreliable	35.2553	103.8939	16.2642
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	14	23813	Unreliable	32.1419	98.6420	15.7127
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	12	23813	Unreliable	26.0384	88.0259	14.5471
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	64	23813	268.7608	206.9780	343.2021	33.5951
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	21	23813	88.1871	54.5896	134.8037	19.2440
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	14	23813	Unreliable	32.1419	98.6420	15.7127
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	26	5794	448.7401	293.1305	657.5074	88.0052
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	26	5794	448.7401	293.1305	657.5074	88.0052
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	34	20554	165.4179	114.5569	231.1550	28.3689
	"Jackson County, WI"	"55053"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	20554	Unreliable	26.7160	95.7579	16.1362
	"Jackson County, WI"	"55053"	"Mental and behavioural disorders"	"F01-F99"	13	20554	Unreliable	33.6770	108.1560	17.5418
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	11	20554	Unreliable	26.7160	95.7579	16.1362
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	70	20554	340.5663	265.4885	430.2851	40.7055
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	29	20554	141.0918	94.4920	202.6318	26.2001
	"Jackson County, WI"	"55053"	"Diseases of the digestive system"	"K00-K92"	13	20554	Unreliable	33.6770	108.1560	17.5418
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	31	20554	150.8222	102.4762	214.0801	27.0885
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	14	84559	Unreliable	9.0516	27.7790	4.4249
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	170	84559	201.0431	170.8212	231.2649	15.4193
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	36	84559	42.5738	29.8183	58.9401	7.0956
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	33	84559	39.0260	26.8636	54.8070	6.7936
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	45	84559	53.2173	38.8172	71.2090	7.9332
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	200	84559	236.5212	203.7411	269.3014	16.7246
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	60	84559	70.9564	54.1475	91.3350	9.1604
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	17	84559	Unreliable	11.7116	32.1890	4.8760
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	15	84559	Unreliable	9.9284	29.2580	4.5802
