"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	13	16291	Unreliable	42.4896	136.4581	22.1322
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	59	542364	10.8783	8.2811	14.0322	1.4162
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	795	542364	146.5805	136.3911	156.7699	5.1987
	"Dane County, WI"	"55025"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	542364	Unreliable	1.5479	4.5616	0.7141
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	115	542364	21.2035	17.3281	25.0789	1.9772
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	266	542364	49.0446	43.1506	54.9385	3.0071
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	314	542364	57.8947	51.4910	64.2984	3.2672
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	923	542364	170.1809	159.2018	181.1600	5.6016
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	272	542364	50.1508	44.1908	56.1109	3.0408
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	119	542364	21.9410	17.9988	25.8832	2.0113
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	542364	4.4251	2.8352	6.5842	0.9033
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	80	542364	14.7502	11.6961	18.3580	1.6491
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	16	542364	Unreliable	1.6862	4.7907	0.7375
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	19	542364	Unreliable	2.1092	5.4706	0.8037
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	20	542364	3.6876	2.2525	5.6951	0.8246
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	412	542364	75.9637	68.6285	83.2990	3.7425
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	19	87847	Unreliable	13.0219	33.7755	4.9619
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	206	87847	234.4986	202.4756	266.5217	16.3383
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	38	87847	43.2570	30.6113	59.3737	7.0172
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	41	87847	46.6721	33.4928	63.3158	7.2890
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	98	87847	111.5576	90.5680	135.9530	11.2690
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	296	87847	336.9495	298.5633	375.3357	19.5848
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	107	87847	121.8027	98.7235	144.8819	11.7751
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	44	87847	50.0871	36.3933	67.2394	7.5509
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	22	87847	25.0435	15.6945	37.9162	5.3393
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	94	87847	107.0042	86.4701	130.9464	11.0366
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	70	27610	253.5313	197.6403	320.3216	30.3028
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	20	27610	72.4375	44.2470	111.8740	16.1975
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	32	27610	115.9000	79.2756	163.6161	20.4884
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	116	27610	420.1376	343.6804	496.5949	39.0088
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	27	27610	97.7907	64.4450	142.2805	18.8198
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	12	27610	Unreliable	22.4575	75.9203	12.5465
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	32	27610	115.9000	79.2756	163.6161	20.4884
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	118	43208	273.0976	223.8219	322.3733	25.1407
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	43208	67.1172	44.9497	96.3917	12.4634
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	23	43208	53.2309	33.7436	79.8724	11.0994
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	44	43208	101.8330	73.9919	136.7057	15.3519
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	115	43208	266.1544	217.5091	314.7997	24.8190
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	40	43208	92.5754	66.1368	126.0618	14.6375
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	24	43208	55.5453	35.5890	82.6469	11.3381
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	40	43208	92.5754	66.1368	126.0618	14.6375
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	70	45131	155.1040	120.9113	195.9646	18.5385
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	45131	Unreliable	21.9432	60.3104	9.1359
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	31	45131	68.6889	46.6707	97.4984	12.3369
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	33	45131	73.1205	50.3325	102.6882	12.7286
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	115	45131	254.8138	208.2412	301.3863	23.7615
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	35	45131	77.5520	54.0181	107.8562	13.1087
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	18	45131	Unreliable	23.6376	63.0337	9.4007
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	46	45131	101.9255	74.6227	135.9544	15.0281
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	15	104534	Unreliable	8.0312	23.6672	3.7050
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	180	104534	172.1928	147.0372	197.3484	12.8345
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	104534	33.4819	23.3215	46.5653	5.6595
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	77	104534	73.6602	58.1312	92.0628	8.3944
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	84	104534	80.3566	64.0957	99.4871	8.7676
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	271	104534	259.2458	228.3796	290.1120	15.7481
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	90	104534	86.0964	69.2318	105.8271	9.0754
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	36	104534	34.4386	24.1204	47.6774	5.7398
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	18	104534	Unreliable	10.2052	27.2139	4.0586
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	74	104534	70.7904	55.5860	88.8709	8.2292
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	14	4321	Unreliable	177.1335	543.6154	86.5924
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	15	4321	Unreliable	194.2918	572.5584	89.6316
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	13	103066	Unreliable	6.7161	21.5691	3.4983
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	214	103066	207.6339	179.8146	235.4533	14.1936
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	34	103066	32.9886	22.8456	46.0982	5.6575
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	51	103066	49.4829	36.8434	65.0610	6.9290
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	80	103066	77.6202	61.5481	96.6053	8.6782
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	298	103066	289.1351	256.3068	321.9634	16.7491
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	79	103066	76.6499	60.6845	95.5288	8.6238
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	48	103066	46.5721	34.3385	61.7476	6.7221
	"Fond du Lac County, WI"	"55039"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	103066	Unreliable	6.0161	20.3380	3.3611
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	35	103066	33.9588	23.6537	47.2286	5.7401
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	101	103066	97.9955	78.8837	117.1072	9.7509
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	26	8991	289.1781	188.8998	423.7124	56.7125
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	30	8991	333.6670	225.1251	476.3297	60.9190
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	15	8991	Unreliable	93.3750	275.1668	43.0762
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	14	8991	Unreliable	85.1289	261.2570	41.6156
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	107	51554	207.5494	168.2228	246.8759	20.0646
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	51554	54.3120	36.0898	78.4960	10.2640
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	25	51554	48.4928	31.3821	71.5851	9.6986
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	35	51554	67.8900	47.2881	94.4187	11.4755
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	144	51554	279.3188	233.6967	324.9408	23.2766
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	55	51554	106.6843	80.3695	138.8645	14.3853
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	15	51554	Unreliable	16.2846	47.9890	7.5125
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	12	51554	Unreliable	12.0272	40.6595	6.7194
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	27	51554	52.3723	34.5138	76.1990	10.0790
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	89	36929	241.0030	193.5447	296.5759	25.5463
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	16	36929	Unreliable	24.7649	70.3594	10.8316
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	11	36929	Unreliable	14.8696	53.2971	8.9811
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	44	36929	119.1476	86.5726	159.9496	17.9622
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	123	36929	333.0716	274.2087	391.9344	30.0321
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	38	36929	102.9002	72.8183	141.2387	16.6926
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	20	36929	54.1580	33.0813	83.6427	12.1101
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	22	36929	59.5738	37.3343	90.1953	12.7012
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	37	18918	195.5809	137.7066	269.5829	32.1533
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	27	18918	142.7212	94.0547	207.6522	27.4667
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	12	18918	Unreliable	32.7758	110.8024	18.3111
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	11	18918	Unreliable	29.0263	104.0389	17.5316
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	78	18918	412.3057	325.9112	514.5782	46.6844
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	33	18918	174.4370	120.0737	244.9742	30.3656
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	11	18918	Unreliable	29.0263	104.0389	17.5316
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	18	18918	Unreliable	56.3901	150.3739	22.4265
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	35	23771	147.2382	102.5573	204.7730	24.8878
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	10	23771	Unreliable	20.1733	77.3649	13.3031
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	12	23771	Unreliable	26.0844	88.1814	14.5728
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	70	23771	294.4765	229.5591	372.0533	35.1967
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	14	23771	Unreliable	32.1986	98.8163	15.7404
	"Iowa County, WI"	"55049"	"Diseases of the digestive system"	"K00-K92"	11	23771	Unreliable	23.1004	82.7987	13.9524
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	15	23771	Unreliable	35.3176	104.0774	16.2929
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	21	5676	369.9789	229.0243	565.5534	80.7360
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	30	5676	528.5412	356.6068	754.5243	96.4980
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	43	20478	209.9814	151.9636	282.8429	32.0219
	"Jackson County, WI"	"55053"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	15	20478	Unreliable	40.9969	120.8138	18.9129
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	13	20478	Unreliable	33.8020	108.5574	17.6070
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	54	20478	263.6976	198.0976	344.0674	35.8847
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	17	20478	Unreliable	48.3601	132.9168	20.1343
	"Jackson County, WI"	"55053"	"Diseases of the digestive system"	"K00-K92"	13	20478	Unreliable	33.8020	108.5574	17.6070
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	25	20478	122.0822	79.0055	180.2178	24.4164
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	156	85129	183.2513	154.4945	212.0081	14.6718
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	85129	41.1141	28.6376	57.1798	6.9495
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	34	85129	39.9394	27.6592	55.8113	6.8495
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	67	85129	78.7041	60.9949	99.9510	9.6152
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	216	85129	253.7326	219.8945	287.5706	17.2643
