"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	105	240191	43.7152	35.3535	52.0769	4.2662
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	27	13908	194.1329	127.9355	282.4536	37.3609
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	50	13908	359.5053	266.8320	473.9646	50.8417
	"Buffalo County, WI"	"55011"	"External causes of morbidity and mortality"	"V01-Y89"	11	13908	Unreliable	39.4823	141.5162	23.8469
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	50	16056	311.4101	231.1348	410.5568	44.0400
	"Burnett County, WI"	"55013"	"Mental and behavioural disorders"	"F01-F99"	14	16056	Unreliable	47.6703	146.2981	23.3038
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	56	16056	348.7793	263.4644	452.9178	46.6076
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	12	16056	Unreliable	38.6181	130.5531	21.5751
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	13	16056	Unreliable	43.1115	138.4553	22.4561
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	51	46809	108.9534	81.1234	143.2541	15.2565
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	10	46809	Unreliable	10.2446	39.2882	6.7557
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	10	46809	Unreliable	10.2446	39.2882	6.7557
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	100	46809	213.6341	171.7618	255.5064	21.3634
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	17	46809	Unreliable	21.1566	58.1484	8.8084
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	10	46809	Unreliable	10.2446	39.2882	6.7557
	"Calumet County, WI"	"55015"	"Diseases of the genitourinary system"	"N00-N98"	15	46809	Unreliable	17.9353	52.8536	8.2740
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	27	46809	57.6812	38.0125	83.9233	11.1008
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	144	60271	238.9209	199.8971	277.9446	19.9101
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	60271	Unreliable	11.4848	36.8841	5.9822
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	20	60271	33.1835	20.2694	51.2492	7.4200
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	18	60271	Unreliable	17.6999	47.1997	7.0393
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	139	60271	230.6250	192.2847	268.9653	19.5614
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	38	60271	63.0486	44.6169	86.5392	10.2278
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	16	60271	Unreliable	15.1739	43.1104	6.6367
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	14	60271	Unreliable	12.6992	38.9733	6.2081
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	45	60271	74.6628	54.4598	99.9048	11.1301
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	66	34399	191.8660	148.3892	244.1016	23.6171
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	34399	Unreliable	20.1226	64.6251	10.4816
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	17	34399	Unreliable	28.7892	79.1264	11.9861
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	18	34399	Unreliable	31.0122	82.6993	12.3336
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	108	34399	313.9626	254.7489	373.1763	30.2111
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	32	34399	93.0260	63.6298	131.3247	16.4448
	"Clark County, WI"	"55019"	"Diseases of the genitourinary system"	"N00-N98"	10	34399	Unreliable	13.9405	53.4620	9.1929
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	24	34399	69.7695	44.7027	103.8114	14.2416
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	112	55820	200.6449	163.4850	237.8049	18.9592
	"Columbia County, WI"	"55021"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	17	55820	Unreliable	17.7413	48.7616	7.3864
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	26	55820	46.5783	30.4263	68.2479	9.1348
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	27	55820	48.3698	31.8762	70.3756	9.3088
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	167	55820	299.1759	253.8001	344.5517	23.1509
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	33	55820	59.1186	40.6943	83.0244	10.2912
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	19	55820	Unreliable	20.4932	53.1544	7.8088
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	44	55820	78.8248	57.2741	105.8183	11.8833
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	50	16953	294.9331	218.9052	388.8338	41.7098
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	69	16953	407.0076	316.6763	515.0925	48.9980
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	10	16953	Unreliable	28.2864	108.4787	18.6532
	"Crawford County, WI"	"55023"	"External causes of morbidity and mortality"	"V01-Y89"	15	16953	Unreliable	49.5213	145.9343	22.8454
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	31	465018	6.6664	4.5295	9.4624	1.1973
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	674	465018	144.9406	133.9981	155.8831	5.5829
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	87	465018	18.7090	14.9851	23.0775	2.0058
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	148	465018	31.8267	26.6991	36.9544	2.6161
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	183	465018	39.3533	33.6515	45.0551	2.9091
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	808	465018	173.7567	161.7757	185.7377	6.1127
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	243	465018	52.2560	45.6857	58.8264	3.3522
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	100	465018	21.5045	17.2897	25.7194	2.1505
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	465018	Unreliable	1.8054	5.3203	0.8329
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	59	465018	12.6877	9.6585	16.3662	1.6518
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	465018	Unreliable	1.0312	3.9548	0.6800
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	12	465018	Unreliable	1.3334	4.5077	0.7449
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	218	465018	46.8799	40.6567	53.1031	3.1751
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	16	89003	Unreliable	10.2754	29.1934	4.4942
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	220	89003	247.1827	214.5192	279.8462	16.6651
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	25	89003	28.0889	18.1778	41.4649	5.6178
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	35	89003	39.3245	27.3911	54.6910	6.6471
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	61	89003	68.5370	52.4253	88.0385	8.7753
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	322	89003	361.7856	322.2690	401.3021	20.1615
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	73	89003	82.0197	64.2903	103.1275	9.5997
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	31	89003	34.8303	23.6654	49.4388	6.2557
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	24	89003	26.9654	17.2773	40.1223	5.5043
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	53	89003	59.5486	44.6060	77.8907	8.1796
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	64	28167	227.2162	174.9838	290.1506	28.4020
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	14	28167	Unreliable	27.1734	83.3941	13.2838
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	21	28167	74.5553	46.1512	113.9660	16.2693
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	93	28167	330.1736	266.4930	404.4858	34.2374
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	29	28167	102.9574	68.9526	147.8643	19.1187
	"Door County, WI"	"55029"	"Diseases of the digestive system"	"K00-K92"	13	28167	Unreliable	24.5748	78.9235	12.8006
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	17	28167	Unreliable	35.1588	96.6333	14.6381
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	112	43815	255.6202	208.2787	302.9617	24.1538
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	35	43815	79.8813	55.6405	111.0957	13.5024
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	29	43815	66.1874	44.3270	95.0563	12.2907
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	21	43815	47.9288	29.6689	73.2644	10.4589
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	126	43815	287.5727	237.3595	337.7860	25.6190
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	52	43815	118.6808	88.6368	155.6345	16.4581
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	25	43815	57.0581	36.9251	84.2291	11.4116
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	12	43815	Unreliable	14.1516	47.8412	7.9062
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	26	43815	59.3404	38.7629	86.9473	11.6376
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	65	42828	151.7699	117.1330	193.4428	18.8247
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	42828	Unreliable	16.1623	51.9062	8.4187
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	17	42828	Unreliable	23.1231	63.5535	9.6271
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	22	42828	51.3683	32.1920	77.7721	10.9518
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	88	42828	205.4731	164.7956	253.1490	21.9035
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	38	42828	88.7270	62.7885	121.7849	14.3934
	"Dunn County, WI"	"55033"	"Diseases of the digestive system"	"K00-K92"	11	42828	Unreliable	12.8215	45.9561	7.7441
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	18	42828	Unreliable	24.9087	66.4232	9.9062
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	15	95896	Unreliable	8.7546	25.7990	4.0387
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	194	95896	202.3025	173.8345	230.7705	14.5245
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	95896	25.0271	16.0354	37.2383	5.1086
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	43	95896	44.8402	32.4509	60.3994	6.8381
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	43	95896	44.8402	32.4509	60.3994	6.8381
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	228	95896	237.7576	206.8956	268.6195	15.7459
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	99	95896	103.2368	83.9057	125.6867	10.3757
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	24	95896	25.0271	16.0354	37.2383	5.1086
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	28	95896	29.1983	19.4020	42.1997	5.5180
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	55	95896	57.3538	43.2069	74.6540	7.7336
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	14	4794	Unreliable	159.6567	489.9796	78.0488
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	20	4794	417.1882	254.8310	644.3137	93.2861
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	17	99920	Unreliable	9.9111	27.2405	4.1264
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	210	99920	210.1681	181.7423	238.5940	14.5030
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	99920	29.0232	19.4374	41.6823	5.3895
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	43	99920	43.0344	31.1440	57.9669	6.5627
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	60	99920	60.0480	45.8233	77.2938	7.7522
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	356	99920	356.2850	319.2742	393.2958	18.8831
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	72	99920	72.0576	56.3808	90.7444	8.4921
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	41	99920	41.0328	29.4460	55.6655	6.4083
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	19	99920	Unreliable	11.4485	29.6945	4.3624
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	67	99920	67.0536	51.9659	85.1554	8.1919
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	32	9737	328.6433	224.7920	463.9458	58.0965
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	44	9737	451.8846	328.3393	606.6324	68.1242
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	16	9737	Unreliable	93.9246	266.8485	41.0804
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	111	50051	221.7738	180.5161	263.0315	21.0498
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	50051	Unreliable	21.3140	56.8375	8.4766
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	19	50051	Unreliable	22.8553	59.2811	8.7089
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	35	50051	69.9287	48.7081	97.2540	11.8201
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	210	50051	419.5720	362.8237	476.3204	28.9532
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	50	50051	99.8981	74.1464	131.7037	14.1277
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	14	50051	Unreliable	15.2923	46.9314	7.4757
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	20	50051	39.9592	24.4083	61.7139	8.9352
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	23	50051	45.9531	29.1301	68.9522	9.5819
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	69	35869	192.3667	149.6728	243.4516	23.1582
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	35869	Unreliable	21.3386	65.4872	10.4315
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	17	35869	Unreliable	27.6093	75.8836	11.4949
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	21	35869	58.5464	36.2414	89.4946	12.7759
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	90	35869	250.9130	201.7642	308.4148	26.4486
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	33	35869	92.0014	63.3292	129.2041	16.0154
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	11	35869	Unreliable	15.3090	54.8721	9.2465
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	28	35869	78.0618	51.8713	112.8212	14.7523
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	67	19195	349.0492	270.5097	443.2786	42.6432
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	11	19195	Unreliable	28.6074	102.5375	17.2786
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	10	19195	Unreliable	24.9825	95.8083	16.4745
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	91	19195	474.0818	381.7022	582.0681	49.6973
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	22	19195	114.6132	71.8269	173.5255	24.4356
	"Green Lake County, WI"	"55047"	"Diseases of the genitourinary system"	"N00-N98"	12	19195	Unreliable	32.3028	109.2034	18.0469
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	11	19195	Unreliable	28.6074	102.5375	17.2786
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	41	23589	173.8098	124.7294	235.7921	27.1445
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	10	23589	Unreliable	20.3290	77.9618	13.4057
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	11	23589	Unreliable	23.2786	83.4375	14.0600
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	70	23589	296.7485	231.3303	374.9239	35.4682
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	20	23589	84.7853	51.7894	130.9441	18.9586
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	15	23589	Unreliable	35.5901	104.8805	16.4186
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	18	6236	Unreliable	171.0693	456.1857	68.0346
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	34	6236	545.2213	377.5821	761.8922	93.5047
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	41	20016	204.8361	146.9945	277.8827	31.9900
	"Jackson County, WI"	"55053"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	20016	Unreliable	27.4341	98.3317	16.5699
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	13	20016	Unreliable	34.5822	111.0631	18.0133
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	57	20016	284.7722	215.6836	368.9565	37.7190
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	15	20016	Unreliable	41.9432	123.6024	19.3494
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	20	20016	99.9201	61.0342	154.3185	22.3428
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	149	81300	183.2718	153.8440	212.6997	15.0142
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	23	81300	28.2903	17.9335	42.4493	5.8989
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	21	81300	25.8303	15.9894	39.4844	5.6366
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	39	81300	47.9705	34.1118	65.5771	7.6814
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	196	81300	241.0824	207.3309	274.8339	17.2202
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	51	81300	62.7306	46.7073	82.4795	8.7840
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	13	81300	Unreliable	8.5141	27.3437	4.4349
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	24	81300	29.5203	18.9142	43.9238	6.0258
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	40	81300	49.2005	35.1493	66.9973	7.7793
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	75	26695	280.9515	220.9852	352.1755	32.4415
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	26695	Unreliable	39.9621	106.5658	15.8930
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	15	26695	Unreliable	31.4491	92.6775	14.5083
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	14	26695	Unreliable	28.6718	87.9926	14.0163
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	86	26695	322.1577	257.6843	397.8615	34.7392
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	25	26695	93.6505	60.6059	138.2469	18.7301
	"Juneau County, WI"	"55057"	"External causes of morbidity and mortality"	"V01-Y89"	18	26695	Unreliable	39.9621	106.5658	15.8930
	"Kenosha County, WI"	"55059"	"Certain infectious and parasitic diseases"	"A00-B99"	24	161607	14.8508	9.5152	22.0969	3.0314
	"Kenosha County, WI"	"55059"	"Neoplasms"	"C00-D48"	260	161607	160.8841	141.3280	180.4402	9.9776
	"Kenosha County, WI"	"55059"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	67	161607	41.4586	32.1300	52.6508	5.0650
	"Kenosha County, WI"	"55059"	"Mental and behavioural disorders"	"F01-F99"	53	161607	32.7956	24.5662	42.8973	4.5048
	"Kenosha County, WI"	"55059"	"Diseases of the nervous system"	"G00-G98"	58	161607	35.8895	27.2524	46.3955	4.7125
	"Kenosha County, WI"	"55059"	"Diseases of the circulatory system"	"I00-I99"	459	161607	284.0224	258.0386	310.0061	13.2570
	"Kenosha County, WI"	"55059"	"Diseases of the respiratory system"	"J00-J98"	128	161607	79.2045	65.4830	92.9260	7.0008
	"Kenosha County, WI"	"55059"	"Diseases of the digestive system"	"K00-K92"	46	161607	28.4641	20.8394	37.9671	4.1968
	"Kenosha County, WI"	"55059"	"Diseases of the genitourinary system"	"N00-N98"	36	161607	22.2763	15.6021	30.8397	3.7127
	"Kenosha County, WI"	"55059"	"External causes of morbidity and mortality"	"V01-Y89"	108	161607	66.8288	54.2248	79.4328	6.4306
