"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	16	102079	Unreliable	8.9592	25.4539	3.9185
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	195	102079	191.0285	164.2160	217.8410	13.6798
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	31	102079	30.3686	20.6340	43.1058	5.4544
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	58	102079	56.8187	43.1447	73.4513	7.4607
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	76	102079	74.4521	58.6601	93.1880	8.5402
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	312	102079	305.6456	271.7302	339.5610	17.3038
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	87	102079	85.2281	68.2643	105.1289	9.1374
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	37	102079	36.2464	25.5208	49.9610	5.9589
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	21	102079	20.5723	12.7347	31.4470	4.4892
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	65	102079	63.6762	49.1440	81.1604	7.8981
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	29	9236	313.9887	210.2845	450.9412	58.3062
	"Forest County, WI"	"55041"	"Diseases of the nervous system"	"G00-G98"	11	9236	Unreliable	59.4543	213.1018	35.9098
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	37	9236	400.6063	282.0629	552.1837	65.8593
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	13	9236	Unreliable	74.9456	240.6928	39.0380
	"Forest County, WI"	"55041"	"External causes of morbidity and mortality"	"V01-Y89"	11	9236	Unreliable	59.4543	213.1018	35.9098
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	126	51210	246.0457	203.0835	289.0079	21.9195
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	22	51210	42.9604	26.9228	65.0424	9.1592
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	30	51210	58.5823	39.5255	83.6298	10.6956
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	58	51210	113.2591	86.0022	146.4135	14.8717
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	143	51210	279.2423	233.4736	325.0111	23.3514
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	49	51210	95.6844	70.7883	126.4996	13.6692
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	14	51210	Unreliable	14.9462	45.8692	7.3065
	"Grant County, WI"	"55043"	"Diseases of the genitourinary system"	"N00-N98"	16	51210	Unreliable	17.8587	50.7382	7.8110
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	28	51210	54.6768	36.3322	79.0233	10.3329
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	83	36891	224.9871	179.2000	278.9053	24.6955
	"Green County, WI"	"55045"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	36891	Unreliable	14.8849	53.3520	8.9903
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	15	36891	Unreliable	22.7572	67.0631	10.4985
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	35	36891	94.8741	66.0836	131.9471	16.0366
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	100	36891	271.0688	217.9393	324.1983	27.1069
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	34	36891	92.1634	63.8259	128.7891	15.8059
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	14	36891	Unreliable	20.7474	63.6730	10.1425
	"Green County, WI"	"55045"	"Diseases of the genitourinary system"	"N00-N98"	12	36891	Unreliable	16.8077	56.8204	9.3901
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	24	36891	65.0565	41.6830	96.7989	13.2796
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	49	19094	256.6251	189.8538	339.2712	36.6607
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	13	19094	Unreliable	36.2521	116.4261	18.8832
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	11	19094	Unreliable	28.7588	103.0799	17.3700
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	74	19094	387.5563	304.3170	486.5421	45.0525
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	16	19094	Unreliable	47.8969	136.0796	20.9490
	"Green Lake County, WI"	"55047"	"Diseases of the genitourinary system"	"N00-N98"	10	19094	Unreliable	25.1147	96.3151	16.5616
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	11	19094	Unreliable	28.7588	103.0799	17.3700
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	57	23599	241.5357	182.9367	312.9384	31.9922
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	12	23599	Unreliable	26.2745	88.8241	14.6790
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	17	23599	Unreliable	41.9644	115.3384	17.4715
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	82	23599	347.4724	276.3552	431.3035	38.3719
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	11	23599	Unreliable	23.2688	83.4022	14.0541
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	20	5894	339.3281	207.2718	524.0652	75.8761
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	30	5894	508.9922	343.4170	726.6169	92.9288
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	53	20565	257.7194	193.0499	337.1022	35.4005
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	10	20565	Unreliable	23.3183	89.4257	15.3770
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	76	20565	369.5599	291.1726	462.5597	42.3914
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	19	20565	Unreliable	55.6252	144.2780	21.1957
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	12	20565	Unreliable	30.1508	101.9285	16.8446
	"Jefferson County, WI"	"55055"	"Certain infectious and parasitic diseases"	"A00-B99"	11	83943	Unreliable	6.5416	23.4470	3.9510
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	146	83943	173.9275	145.7146	202.1405	14.3943
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	83943	Unreliable	13.6275	35.3463	5.1927
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	33	83943	39.3124	27.0607	55.2091	6.8434
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	44	83943	52.4165	38.0858	70.3666	7.9021
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	190	83943	226.3441	194.1594	258.5287	16.4207
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	50	83943	59.5642	44.2098	78.5283	8.4237
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	18	83943	Unreliable	12.7085	33.8894	5.0542
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	19	83943	Unreliable	13.6275	35.3463	5.1927
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	30	83943	35.7385	24.1128	51.0189	6.5249
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	61	26722	228.2763	174.6131	293.2301	29.2278
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	18	26722	Unreliable	39.9217	106.4581	15.8770
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	18	26722	Unreliable	39.9217	106.4581	15.8770
	"Juneau County, WI"	"55057"	"Diseases of the nervous system"	"G00-G98"	11	26722	Unreliable	20.5494	73.6550	12.4116
	"Juneau County, WI"	"55057"	"Diseases of the circulatory system"	"I00-I99"	83	26722	310.6055	247.3942	385.0421	34.0934
	"Juneau County, WI"	"55057"	"Diseases of the respiratory system"	"J00-J98"	26	26722	97.2981	63.5580	142.5641	19.0817
	"Juneau County, WI"	"55057"	"Diseases of the digestive system"	"K00-K92"	14	26722	Unreliable	28.6428	87.9037	14.0022
