"Notes"	"County"	"County Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Barron County, WI"	"55005"	"Diseases of the nervous system"	"G00-G98"	29	45676	63.4907	42.5210	91.1834	11.7899
	"Barron County, WI"	"55005"	"Diseases of the circulatory system"	"I00-I99"	152	45676	332.7787	279.8745	385.6829	26.9919
	"Barron County, WI"	"55005"	"Diseases of the respiratory system"	"J00-J98"	46	45676	100.7093	73.7323	134.3322	14.8488
	"Barron County, WI"	"55005"	"Diseases of the digestive system"	"K00-K92"	17	45676	Unreliable	21.6814	59.5908	9.0269
	"Barron County, WI"	"55005"	"Diseases of the genitourinary system"	"N00-N98"	18	45676	Unreliable	23.3555	62.2816	9.2886
	"Barron County, WI"	"55005"	"External causes of morbidity and mortality"	"V01-Y89"	36	45676	78.8160	55.2019	109.1145	13.1360
	"Bayfield County, WI"	"55007"	"Neoplasms"	"C00-D48"	29	15156	191.3434	128.1465	274.8016	35.5316
	"Bayfield County, WI"	"55007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	15156	Unreliable	36.2312	129.8633	21.8832
	"Bayfield County, WI"	"55007"	"Diseases of the circulatory system"	"I00-I99"	45	15156	296.9121	216.5707	397.2922	44.2610
	"Bayfield County, WI"	"55007"	"External causes of morbidity and mortality"	"V01-Y89"	19	15156	Unreliable	75.4772	195.7692	28.7602
	"Brown County, WI"	"55009"	"Certain infectious and parasitic diseases"	"A00-B99"	38	254586	14.9262	10.5627	20.4874	2.4213
	"Brown County, WI"	"55009"	"Neoplasms"	"C00-D48"	418	254586	164.1881	148.4480	179.9283	8.0307
	"Brown County, WI"	"55009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	51	254586	20.0325	14.9156	26.3392	2.8051
	"Brown County, WI"	"55009"	"Mental and behavioural disorders"	"F01-F99"	158	254586	62.0615	52.3843	71.7388	4.9374
	"Brown County, WI"	"55009"	"Diseases of the nervous system"	"G00-G98"	114	254586	44.7786	36.5585	52.9986	4.1939
	"Brown County, WI"	"55009"	"Diseases of the circulatory system"	"I00-I99"	586	254586	230.1776	211.5409	248.8144	9.5085
	"Brown County, WI"	"55009"	"Diseases of the respiratory system"	"J00-J98"	163	254586	64.0255	54.1964	73.8547	5.0149
	"Brown County, WI"	"55009"	"Diseases of the digestive system"	"K00-K92"	87	254586	34.1731	27.3713	42.1526	3.6637
	"Brown County, WI"	"55009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	254586	Unreliable	2.4355	8.2336	1.3607
	"Brown County, WI"	"55009"	"Diseases of the genitourinary system"	"N00-N98"	43	254586	16.8902	12.2234	22.7509	2.5757
	"Brown County, WI"	"55009"	"Certain conditions originating in the perinatal period"	"P00-P96"	13	254586	Unreliable	2.7189	8.7320	1.4162
	"Brown County, WI"	"55009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	254586	Unreliable	3.2976	9.7178	1.5213
	"Brown County, WI"	"55009"	"External causes of morbidity and mortality"	"V01-Y89"	142	254586	55.7768	46.6027	64.9510	4.6807
	"Buffalo County, WI"	"55011"	"Neoplasms"	"C00-D48"	31	13357	232.0880	157.6922	329.4304	41.6842
	"Buffalo County, WI"	"55011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	13357	Unreliable	35.9018	137.6836	23.6751
	"Buffalo County, WI"	"55011"	"Diseases of the circulatory system"	"I00-I99"	47	13357	351.8754	258.5440	467.9204	51.3263
	"Buffalo County, WI"	"55011"	"Diseases of the respiratory system"	"J00-J98"	15	13357	Unreliable	62.8536	185.2231	28.9959
	"Buffalo County, WI"	"55011"	"External causes of morbidity and mortality"	"V01-Y89"	11	13357	Unreliable	41.1110	147.3540	24.8306
	"Burnett County, WI"	"55013"	"Neoplasms"	"C00-D48"	60	15333	391.3129	298.6148	503.6979	50.5183
	"Burnett County, WI"	"55013"	"Diseases of the circulatory system"	"I00-I99"	48	15333	313.0503	230.8182	415.0577	45.1849
	"Burnett County, WI"	"55013"	"Diseases of the respiratory system"	"J00-J98"	17	15333	Unreliable	64.5874	177.5171	26.8904
	"Burnett County, WI"	"55013"	"External causes of morbidity and mortality"	"V01-Y89"	17	15333	Unreliable	64.5874	177.5171	26.8904
	"Calumet County, WI"	"55015"	"Neoplasms"	"C00-D48"	93	49617	187.4358	151.2850	229.6219	19.4362
	"Calumet County, WI"	"55015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	49617	52.4014	34.2302	76.7801	10.2768
	"Calumet County, WI"	"55015"	"Mental and behavioural disorders"	"F01-F99"	28	49617	56.4323	37.4987	81.5604	10.6647
	"Calumet County, WI"	"55015"	"Diseases of the nervous system"	"G00-G98"	24	49617	48.3705	30.9920	71.9715	9.8736
	"Calumet County, WI"	"55015"	"Diseases of the circulatory system"	"I00-I99"	109	49617	219.6828	178.4409	260.9247	21.0418
	"Calumet County, WI"	"55015"	"Diseases of the respiratory system"	"J00-J98"	41	49617	82.6330	59.2991	112.1007	12.9051
	"Calumet County, WI"	"55015"	"Diseases of the digestive system"	"K00-K92"	19	49617	Unreliable	23.0553	59.7996	8.7851
	"Calumet County, WI"	"55015"	"External causes of morbidity and mortality"	"V01-Y89"	33	49617	66.5095	45.7818	93.4039	11.5778
	"Chippewa County, WI"	"55017"	"Certain infectious and parasitic diseases"	"A00-B99"	11	63132	Unreliable	8.6980	31.1761	5.2535
	"Chippewa County, WI"	"55017"	"Neoplasms"	"C00-D48"	141	63132	223.3416	186.4764	260.2067	18.8088
	"Chippewa County, WI"	"55017"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	26	63132	41.1836	26.9023	60.3434	8.0768
	"Chippewa County, WI"	"55017"	"Mental and behavioural disorders"	"F01-F99"	41	63132	64.9433	46.6046	88.1027	10.1424
	"Chippewa County, WI"	"55017"	"Diseases of the nervous system"	"G00-G98"	27	63132	42.7675	28.1842	62.2246	8.2306
	"Chippewa County, WI"	"55017"	"Diseases of the circulatory system"	"I00-I99"	182	63132	288.2849	246.4014	330.1683	21.3691
	"Chippewa County, WI"	"55017"	"Diseases of the respiratory system"	"J00-J98"	79	63132	125.1346	99.0703	155.9553	14.0787
	"Chippewa County, WI"	"55017"	"Diseases of the digestive system"	"K00-K92"	13	63132	Unreliable	10.9643	35.2126	5.7111
	"Chippewa County, WI"	"55017"	"Diseases of the genitourinary system"	"N00-N98"	21	63132	33.2636	20.5909	50.8471	7.2587
	"Chippewa County, WI"	"55017"	"External causes of morbidity and mortality"	"V01-Y89"	54	63132	85.5351	64.2565	111.6044	11.6398
	"Clark County, WI"	"55019"	"Neoplasms"	"C00-D48"	82	34615	236.8915	188.4069	294.0440	26.1603
	"Clark County, WI"	"55019"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	19	34615	Unreliable	33.0473	85.7165	12.5925
	"Clark County, WI"	"55019"	"Mental and behavioural disorders"	"F01-F99"	27	34615	78.0009	51.4034	113.4874	15.0113
	"Clark County, WI"	"55019"	"Diseases of the nervous system"	"G00-G98"	17	34615	Unreliable	28.6095	78.6327	11.9113
	"Clark County, WI"	"55019"	"Diseases of the circulatory system"	"I00-I99"	103	34615	297.5589	240.0929	355.0248	29.3193
	"Clark County, WI"	"55019"	"Diseases of the respiratory system"	"J00-J98"	38	34615	109.7790	77.6862	150.6805	17.8085
	"Clark County, WI"	"55019"	"Diseases of the digestive system"	"K00-K92"	16	34615	Unreliable	26.4205	75.0629	11.5557
	"Clark County, WI"	"55019"	"Diseases of the genitourinary system"	"N00-N98"	19	34615	Unreliable	33.0473	85.7165	12.5925
	"Clark County, WI"	"55019"	"External causes of morbidity and mortality"	"V01-Y89"	27	34615	78.0009	51.4034	113.4874	15.0113
	"Columbia County, WI"	"55021"	"Neoplasms"	"C00-D48"	133	56653	234.7625	194.8638	274.6612	20.3565
	"Columbia County, WI"	"55021"	"Mental and behavioural disorders"	"F01-F99"	45	56653	79.4309	57.9377	106.2849	11.8409
	"Columbia County, WI"	"55021"	"Diseases of the nervous system"	"G00-G98"	31	56653	54.7191	37.1789	77.6694	9.8278
	"Columbia County, WI"	"55021"	"Diseases of the circulatory system"	"I00-I99"	144	56653	254.1789	212.6631	295.6948	21.1816
	"Columbia County, WI"	"55021"	"Diseases of the respiratory system"	"J00-J98"	48	56653	84.7263	62.4704	112.3344	12.2292
	"Columbia County, WI"	"55021"	"Diseases of the digestive system"	"K00-K92"	20	56653	35.3026	21.5639	54.5221	7.8939
	"Columbia County, WI"	"55021"	"Diseases of the genitourinary system"	"N00-N98"	16	56653	Unreliable	16.1429	45.8635	7.0605
	"Columbia County, WI"	"55021"	"External causes of morbidity and mortality"	"V01-Y89"	56	56653	98.8474	74.6683	128.3612	13.2090
	"Crawford County, WI"	"55023"	"Neoplasms"	"C00-D48"	46	16397	280.5391	205.3911	374.1999	41.3632
	"Crawford County, WI"	"55023"	"Mental and behavioural disorders"	"F01-F99"	10	16397	Unreliable	29.2456	112.1571	19.2857
	"Crawford County, WI"	"55023"	"Diseases of the circulatory system"	"I00-I99"	52	16397	317.1312	236.8494	415.8763	43.9782
	"Crawford County, WI"	"55023"	"Diseases of the respiratory system"	"J00-J98"	25	16397	152.4669	98.6690	225.0717	30.4934
	"Dane County, WI"	"55025"	"Certain infectious and parasitic diseases"	"A00-B99"	50	509939	9.8051	7.2775	12.9268	1.3866
	"Dane County, WI"	"55025"	"Neoplasms"	"C00-D48"	776	509939	152.1751	141.4680	162.8821	5.4628
	"Dane County, WI"	"55025"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	98	509939	19.2180	15.6021	23.4206	1.9413
	"Dane County, WI"	"55025"	"Mental and behavioural disorders"	"F01-F99"	207	509939	40.5931	35.0631	46.1231	2.8214
	"Dane County, WI"	"55025"	"Diseases of the nervous system"	"G00-G98"	250	509939	49.0255	42.9482	55.1027	3.1006
	"Dane County, WI"	"55025"	"Diseases of the circulatory system"	"I00-I99"	895	509939	175.5112	164.0125	187.0099	5.8667
	"Dane County, WI"	"55025"	"Diseases of the respiratory system"	"J00-J98"	266	509939	52.1631	45.8944	58.4318	3.1983
	"Dane County, WI"	"55025"	"Diseases of the digestive system"	"K00-K92"	128	509939	25.1010	20.7525	29.4496	2.2186
	"Dane County, WI"	"55025"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	509939	Unreliable	1.3574	4.3594	0.7071
	"Dane County, WI"	"55025"	"Diseases of the genitourinary system"	"N00-N98"	84	509939	16.4726	13.1392	20.3942	1.7973
	"Dane County, WI"	"55025"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	509939	3.9220	2.3957	6.0573	0.8770
	"Dane County, WI"	"55025"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	509939	Unreliable	2.0920	5.5787	0.8320
	"Dane County, WI"	"55025"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	11	509939	Unreliable	1.0768	3.8597	0.6504
	"Dane County, WI"	"55025"	"External causes of morbidity and mortality"	"V01-Y89"	336	509939	65.8902	58.8448	72.9357	3.5946
	"Dodge County, WI"	"55027"	"Certain infectious and parasitic diseases"	"A00-B99"	10	88344	Unreliable	5.4281	20.8168	3.5795
	"Dodge County, WI"	"55027"	"Neoplasms"	"C00-D48"	216	88344	244.4988	211.8921	277.1054	16.6360
	"Dodge County, WI"	"55027"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	37	88344	41.8817	29.4885	57.7285	6.8853
	"Dodge County, WI"	"55027"	"Mental and behavioural disorders"	"F01-F99"	56	88344	63.3886	47.8831	82.3151	8.4707
	"Dodge County, WI"	"55027"	"Diseases of the nervous system"	"G00-G98"	61	88344	69.0483	52.8164	88.6953	8.8407
	"Dodge County, WI"	"55027"	"Diseases of the circulatory system"	"I00-I99"	274	88344	310.1512	273.4269	346.8756	18.7369
	"Dodge County, WI"	"55027"	"Diseases of the respiratory system"	"J00-J98"	81	88344	91.6870	72.8123	113.9587	10.1874
	"Dodge County, WI"	"55027"	"Diseases of the digestive system"	"K00-K92"	24	88344	27.1665	17.4061	40.4216	5.5453
	"Dodge County, WI"	"55027"	"Diseases of the genitourinary system"	"N00-N98"	24	88344	27.1665	17.4061	40.4216	5.5453
	"Dodge County, WI"	"55027"	"External causes of morbidity and mortality"	"V01-Y89"	67	88344	75.8399	58.7752	96.3136	9.2653
	"Door County, WI"	"55029"	"Neoplasms"	"C00-D48"	87	27896	311.8727	249.7975	384.6949	33.4363
	"Door County, WI"	"55029"	"Mental and behavioural disorders"	"F01-F99"	26	27896	93.2033	60.8832	136.5643	18.2787
	"Door County, WI"	"55029"	"Diseases of the nervous system"	"G00-G98"	21	27896	75.2796	46.5996	115.0732	16.4274
	"Door County, WI"	"55029"	"Diseases of the circulatory system"	"I00-I99"	104	27896	372.8133	301.1609	444.4657	36.5574
	"Door County, WI"	"55029"	"Diseases of the respiratory system"	"J00-J98"	29	27896	103.9576	69.6225	149.3007	19.3044
	"Door County, WI"	"55029"	"Diseases of the genitourinary system"	"N00-N98"	11	27896	Unreliable	19.6845	70.5552	11.8892
	"Door County, WI"	"55029"	"External causes of morbidity and mortality"	"V01-Y89"	18	27896	Unreliable	38.2416	101.9778	15.2088
	"Douglas County, WI"	"55031"	"Neoplasms"	"C00-D48"	102	43887	232.4151	187.3105	277.5196	23.0125
	"Douglas County, WI"	"55031"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	43887	63.8002	42.3946	92.2092	12.0571
	"Douglas County, WI"	"55031"	"Mental and behavioural disorders"	"F01-F99"	40	43887	91.1432	65.1136	124.1115	14.4110
	"Douglas County, WI"	"55031"	"Diseases of the nervous system"	"G00-G98"	20	43887	45.5716	27.8365	70.3817	10.1901
	"Douglas County, WI"	"55031"	"Diseases of the circulatory system"	"I00-I99"	123	43887	280.2652	230.7347	329.7957	25.2707
	"Douglas County, WI"	"55031"	"Diseases of the respiratory system"	"J00-J98"	48	43887	109.3718	80.6420	145.0106	15.7865
	"Douglas County, WI"	"55031"	"Diseases of the digestive system"	"K00-K92"	21	43887	47.8502	29.6202	73.1442	10.4418
	"Douglas County, WI"	"55031"	"Diseases of the genitourinary system"	"N00-N98"	12	43887	Unreliable	14.1284	47.7627	7.8932
	"Douglas County, WI"	"55031"	"External causes of morbidity and mortality"	"V01-Y89"	34	43887	77.4717	53.6515	108.2589	13.2863
	"Dunn County, WI"	"55033"	"Neoplasms"	"C00-D48"	85	44122	192.6477	153.8792	238.2127	20.8956
	"Dunn County, WI"	"55033"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	10	44122	Unreliable	10.8685	41.6808	7.1671
	"Dunn County, WI"	"55033"	"Mental and behavioural disorders"	"F01-F99"	28	44122	63.4604	42.1688	91.7181	11.9929
	"Dunn County, WI"	"55033"	"Diseases of the nervous system"	"G00-G98"	21	44122	47.5953	29.4624	72.7547	10.3861
	"Dunn County, WI"	"55033"	"Diseases of the circulatory system"	"I00-I99"	89	44122	201.7134	161.9920	248.2265	21.3816
	"Dunn County, WI"	"55033"	"Diseases of the respiratory system"	"J00-J98"	26	44122	58.9275	38.4932	86.3424	11.5566
	"Dunn County, WI"	"55033"	"Diseases of the genitourinary system"	"N00-N98"	16	44122	Unreliable	20.7276	58.8891	9.0658
	"Dunn County, WI"	"55033"	"External causes of morbidity and mortality"	"V01-Y89"	34	44122	77.0591	53.3657	107.6823	13.2155
	"Eau Claire County, WI"	"55035"	"Certain infectious and parasitic diseases"	"A00-B99"	12	101438	Unreliable	6.1126	20.6644	3.4150
	"Eau Claire County, WI"	"55035"	"Neoplasms"	"C00-D48"	199	101438	196.1789	168.9217	223.4362	13.9068
	"Eau Claire County, WI"	"55035"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	24	101438	23.6598	15.1593	35.2038	4.8295
	"Eau Claire County, WI"	"55035"	"Mental and behavioural disorders"	"F01-F99"	90	101438	88.7241	71.3449	109.0571	9.3523
	"Eau Claire County, WI"	"55035"	"Diseases of the nervous system"	"G00-G98"	45	101438	44.3621	32.3581	59.3600	6.6131
	"Eau Claire County, WI"	"55035"	"Diseases of the circulatory system"	"I00-I99"	243	101438	239.5552	209.4349	269.6754	15.3675
	"Eau Claire County, WI"	"55035"	"Diseases of the respiratory system"	"J00-J98"	97	101438	95.6249	77.5451	116.6547	9.7092
	"Eau Claire County, WI"	"55035"	"Diseases of the digestive system"	"K00-K92"	37	101438	36.4755	25.6820	50.2767	5.9965
	"Eau Claire County, WI"	"55035"	"Diseases of the genitourinary system"	"N00-N98"	23	101438	22.6739	14.3732	34.0220	4.7278
	"Eau Claire County, WI"	"55035"	"External causes of morbidity and mortality"	"V01-Y89"	55	101438	54.2203	40.8463	70.5753	7.3111
	"Florence County, WI"	"55037"	"Neoplasms"	"C00-D48"	11	4520	Unreliable	121.4867	435.4442	73.3767
	"Florence County, WI"	"55037"	"Diseases of the circulatory system"	"I00-I99"	21	4520	464.6018	287.5978	710.1949	101.3844
	"Florence County, WI"	"55037"	"Diseases of the respiratory system"	"J00-J98"	10	4520	Unreliable	106.0929	406.8673	69.9619
	"Fond du Lac County, WI"	"55039"	"Certain infectious and parasitic diseases"	"A00-B99"	10	101798	Unreliable	4.7107	18.0656	3.1064
	"Fond du Lac County, WI"	"55039"	"Neoplasms"	"C00-D48"	225	101798	221.0260	192.1452	249.9067	14.7351
	"Fond du Lac County, WI"	"55039"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	31	101798	30.4525	20.6909	43.2248	5.4694
	"Fond du Lac County, WI"	"55039"	"Mental and behavioural disorders"	"F01-F99"	61	101798	59.9226	45.8360	76.9730	7.6723
	"Fond du Lac County, WI"	"55039"	"Diseases of the nervous system"	"G00-G98"	85	101798	83.4987	66.6954	103.2478	9.0567
	"Fond du Lac County, WI"	"55039"	"Diseases of the circulatory system"	"I00-I99"	319	101798	313.3657	278.9773	347.7541	17.5451
	"Fond du Lac County, WI"	"55039"	"Diseases of the respiratory system"	"J00-J98"	92	101798	90.3751	72.8549	110.8369	9.4223
	"Fond du Lac County, WI"	"55039"	"Diseases of the digestive system"	"K00-K92"	37	101798	36.3465	25.5912	50.0989	5.9753
	"Fond du Lac County, WI"	"55039"	"Diseases of the genitourinary system"	"N00-N98"	28	101798	27.5055	18.2771	39.7531	5.1980
	"Fond du Lac County, WI"	"55039"	"External causes of morbidity and mortality"	"V01-Y89"	63	101798	61.8873	47.5560	79.1804	7.7971
	"Forest County, WI"	"55041"	"Neoplasms"	"C00-D48"	24	9126	262.9849	168.4997	391.3005	53.6816
	"Forest County, WI"	"55041"	"Diseases of the circulatory system"	"I00-I99"	37	9126	405.4350	285.4627	558.8395	66.6531
	"Forest County, WI"	"55041"	"Diseases of the respiratory system"	"J00-J98"	15	9126	Unreliable	91.9938	271.0963	42.4390
	"Grant County, WI"	"55043"	"Certain infectious and parasitic diseases"	"A00-B99"	10	51069	Unreliable	9.3900	36.0109	6.1922
	"Grant County, WI"	"55043"	"Neoplasms"	"C00-D48"	121	51069	236.9343	194.7170	279.1517	21.5395
	"Grant County, WI"	"55043"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	28	51069	54.8278	36.4325	79.2415	10.3615
	"Grant County, WI"	"55043"	"Mental and behavioural disorders"	"F01-F99"	27	51069	52.8696	34.8416	76.9227	10.1748
	"Grant County, WI"	"55043"	"Diseases of the nervous system"	"G00-G98"	44	51069	86.1579	62.6024	115.6627	12.9888
	"Grant County, WI"	"55043"	"Diseases of the circulatory system"	"I00-I99"	132	51069	258.4738	214.3792	302.5685	22.4973
	"Grant County, WI"	"55043"	"Diseases of the respiratory system"	"J00-J98"	61	51069	119.4462	91.3668	153.4335	15.2935
	"Grant County, WI"	"55043"	"Diseases of the digestive system"	"K00-K92"	19	51069	Unreliable	22.3998	58.0994	8.5353
	"Grant County, WI"	"55043"	"External causes of morbidity and mortality"	"V01-Y89"	31	51069	60.7022	41.2441	86.1619	10.9024
	"Green County, WI"	"55045"	"Neoplasms"	"C00-D48"	70	37090	188.7301	147.1246	238.4492	22.5576
	"Green County, WI"	"55045"	"Mental and behavioural disorders"	"F01-F99"	26	37090	70.0998	45.7913	102.7123	13.7477
	"Green County, WI"	"55045"	"Diseases of the nervous system"	"G00-G98"	43	37090	115.9342	83.9016	156.1622	17.6798
	"Green County, WI"	"55045"	"Diseases of the circulatory system"	"I00-I99"	101	37090	272.3106	219.2026	325.4186	27.0959
	"Green County, WI"	"55045"	"Diseases of the respiratory system"	"J00-J98"	28	37090	75.4920	50.1637	109.1071	14.2667
	"Green County, WI"	"55045"	"Diseases of the digestive system"	"K00-K92"	18	37090	Unreliable	28.7621	76.6992	11.4388
	"Green County, WI"	"55045"	"External causes of morbidity and mortality"	"V01-Y89"	28	37090	75.4920	50.1637	109.1071	14.2667
	"Green Lake County, WI"	"55047"	"Neoplasms"	"C00-D48"	45	18959	237.3543	173.1286	317.5990	35.3827
	"Green Lake County, WI"	"55047"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	20	18959	105.4908	64.4369	162.9221	23.5885
	"Green Lake County, WI"	"55047"	"Mental and behavioural disorders"	"F01-F99"	14	18959	Unreliable	40.3710	123.8969	19.7355
	"Green Lake County, WI"	"55047"	"Diseases of the nervous system"	"G00-G98"	12	18959	Unreliable	32.7049	110.5628	18.2715
	"Green Lake County, WI"	"55047"	"Diseases of the circulatory system"	"I00-I99"	68	18959	358.6687	278.5206	454.6987	43.4950
	"Green Lake County, WI"	"55047"	"Diseases of the respiratory system"	"J00-J98"	21	18959	110.7653	68.5660	169.3170	24.1710
	"Green Lake County, WI"	"55047"	"Diseases of the digestive system"	"K00-K92"	10	18959	Unreliable	25.2935	97.0009	16.6796
	"Green Lake County, WI"	"55047"	"External causes of morbidity and mortality"	"V01-Y89"	12	18959	Unreliable	32.7049	110.5628	18.2715
	"Iowa County, WI"	"55049"	"Neoplasms"	"C00-D48"	43	23749	181.0603	131.0333	243.8864	27.6114
	"Iowa County, WI"	"55049"	"Mental and behavioural disorders"	"F01-F99"	12	23749	Unreliable	26.1086	88.2631	14.5863
	"Iowa County, WI"	"55049"	"Diseases of the nervous system"	"G00-G98"	12	23749	Unreliable	26.1086	88.2631	14.5863
	"Iowa County, WI"	"55049"	"Diseases of the circulatory system"	"I00-I99"	67	23749	282.1171	218.6380	358.2775	34.4661
	"Iowa County, WI"	"55049"	"Diseases of the respiratory system"	"J00-J98"	14	23749	Unreliable	32.2285	98.9078	15.7550
	"Iowa County, WI"	"55049"	"External causes of morbidity and mortality"	"V01-Y89"	20	23749	84.2141	51.4405	130.0619	18.8308
	"Iron County, WI"	"55051"	"Neoplasms"	"C00-D48"	38	5886	645.5997	456.8651	886.1373	104.7301
	"Iron County, WI"	"55051"	"Diseases of the circulatory system"	"I00-I99"	28	5886	475.7051	316.1013	687.5270	89.8998
	"Iron County, WI"	"55051"	"Diseases of the respiratory system"	"J00-J98"	16	5886	Unreliable	155.3761	441.4380	67.9579
	"Jackson County, WI"	"55053"	"Neoplasms"	"C00-D48"	50	20644	242.2011	179.7665	319.3131	34.2524
	"Jackson County, WI"	"55053"	"Diseases of the nervous system"	"G00-G98"	22	20644	106.5685	66.7854	161.3458	22.7205
	"Jackson County, WI"	"55053"	"Diseases of the circulatory system"	"I00-I99"	83	20644	402.0539	320.2319	498.4061	44.1311
	"Jackson County, WI"	"55053"	"Diseases of the respiratory system"	"J00-J98"	21	20644	101.7245	62.9695	155.4970	22.1981
	"Jackson County, WI"	"55053"	"Diseases of the digestive system"	"K00-K92"	11	20644	Unreliable	26.5995	95.3404	16.0658
	"Jackson County, WI"	"55053"	"External causes of morbidity and mortality"	"V01-Y89"	18	20644	Unreliable	51.6755	137.8015	20.5514
	"Jefferson County, WI"	"55055"	"Neoplasms"	"C00-D48"	154	84509	182.2291	153.4476	211.0106	14.6844
	"Jefferson County, WI"	"55055"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	29	84509	34.3159	22.9820	49.2834	6.3723
	"Jefferson County, WI"	"55055"	"Mental and behavioural disorders"	"F01-F99"	41	84509	48.5155	34.8157	65.8167	7.5769
	"Jefferson County, WI"	"55055"	"Diseases of the nervous system"	"G00-G98"	57	84509	67.4484	51.0848	87.3875	8.9338
	"Jefferson County, WI"	"55055"	"Diseases of the circulatory system"	"I00-I99"	164	84509	194.0622	164.3609	223.7634	15.1537
	"Jefferson County, WI"	"55055"	"Diseases of the respiratory system"	"J00-J98"	69	84509	81.6481	63.5271	103.3306	9.8293
	"Jefferson County, WI"	"55055"	"Diseases of the digestive system"	"K00-K92"	31	84509	36.6825	24.9239	52.0679	6.5884
	"Jefferson County, WI"	"55055"	"Diseases of the genitourinary system"	"N00-N98"	17	84509	Unreliable	11.7185	32.2080	4.8789
	"Jefferson County, WI"	"55055"	"External causes of morbidity and mortality"	"V01-Y89"	43	84509	50.8822	36.8234	68.5378	7.7595
	"Juneau County, WI"	"55057"	"Neoplasms"	"C00-D48"	81	26547	305.1192	242.3074	379.2357	33.9021
	"Juneau County, WI"	"55057"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	26547	Unreliable	20.6848	74.1405	12.4934
	"Juneau County, WI"	"55057"	"Mental and behavioural disorders"	"F01-F99"	27	26547	101.7064	67.0255	147.9777	19.5734
