"","Page","Position_Name","Company_Name","Location_Name"
"29",0,"FarmersFridge","DataScientist","ChicagoIL"
"30",0,"AvisonYoung","DataAnalyst","ChicagoIL"
"31",0,"LevelEx","DataAnalyst","ChicagoIL"
"32",0,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"33",0,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"34",0,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"35",0,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"36",0,"SynecticsInc","DataAnalyst","ChicagoIL"
"37",0,"FamilyChristian","DataAnalyst","HarveyIL"
"38",0,"TheParkingSpot","DataAnalyst","ChicagoIL"
"39",0,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"40",0,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"41",0,"KaufmanHall","DataScientist","ChicagoIL"
"42",0,"UniversityofChicago","DataAnalyst","ChicagoIL"
"43",0,"PlanetTechnology","DataAnalyst","ChicagoIL"
"44",0,"UniversityofChicago","DataAnalyst","ChicagoIL"
"45",0,"Rheaply","DataAnalyst","ChicagoIL"
"46",0,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"47",0,"Experfy","DataScientist","ChicagoIL"
"48",0,"DoubleGood","HeadofData","ChicagoIL"
"49",1,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"50",1,"PatientIQ","DataAnalyst","ChicagoIL"
"51",1,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"52",1,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"53",1,"iSpottv","DataAnalyst","ChicagoIL"
"54",1,"FarmersFridge","DataScientist","ChicagoIL"
"55",1,"AvisonYoung","DataAnalyst","ChicagoIL"
"56",1,"LevelEx","DataAnalyst","ChicagoIL"
"57",1,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"58",1,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"59",1,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"60",1,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"61",1,"SynecticsInc","DataAnalyst","ChicagoIL"
"62",1,"FamilyChristian","DataAnalyst","HarveyIL"
"63",1,"TheParkingSpot","DataAnalyst","ChicagoIL"
"64",1,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"65",1,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"66",1,"KaufmanHall","DataScientist","ChicagoIL"
"67",1,"UniversityofChicago","DataAnalyst","ChicagoIL"
"68",1,"PlanetTechnology","DataAnalyst","ChicagoIL"
"69",1,"UniversityofChicago","DataAnalyst","ChicagoIL"
"70",1,"Rheaply","DataAnalyst","ChicagoIL"
"71",1,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"72",1,"Experfy","DataScientist","ChicagoIL"
"73",1,"DoubleGood","HeadofData","ChicagoIL"
"74",2,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"75",2,"PatientIQ","DataAnalyst","ChicagoIL"
"76",2,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"77",2,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"78",2,"iSpottv","DataAnalyst","ChicagoIL"
"79",2,"FarmersFridge","DataScientist","ChicagoIL"
"80",2,"AvisonYoung","DataAnalyst","ChicagoIL"
"81",2,"LevelEx","DataAnalyst","ChicagoIL"
"82",2,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"83",2,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"84",2,"UniversityofChicago","DataAnalyst","ChicagoIL"
"85",2,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"86",2,"SynecticsInc","DataAnalyst","ChicagoIL"
"87",2,"FamilyChristian","DataAnalyst","HarveyIL"
"88",2,"TheParkingSpot","DataAnalyst","ChicagoIL"
"89",2,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"90",2,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"91",2,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"92",2,"KaufmanHall","DataScientist","ChicagoIL"
"93",2,"PlanetTechnology","DataAnalyst","ChicagoIL"
"94",2,"UniversityofChicago","DataAnalyst","ChicagoIL"
"95",2,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"96",2,"Experfy","DataScientist","ChicagoIL"
"97",3,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"98",3,"PatientIQ","DataAnalyst","ChicagoIL"
"99",3,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"100",3,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"101",3,"iSpottv","DataAnalyst","ChicagoIL"
"102",3,"FarmersFridge","DataScientist","ChicagoIL"
"103",3,"AvisonYoung","DataAnalyst","ChicagoIL"
"104",3,"LevelEx","DataAnalyst","ChicagoIL"
"105",3,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"106",3,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"107",3,"UniversityofChicago","DataAnalyst","ChicagoIL"
"108",3,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"109",3,"SynecticsInc","DataAnalyst","ChicagoIL"
"110",3,"FamilyChristian","DataAnalyst","HarveyIL"
"111",3,"TheParkingSpot","DataAnalyst","ChicagoIL"
"112",3,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"113",3,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"114",3,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"115",3,"KaufmanHall","DataScientist","ChicagoIL"
"116",3,"PlanetTechnology","DataAnalyst","ChicagoIL"
"117",3,"UniversityofChicago","DataAnalyst","ChicagoIL"
"118",3,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"119",3,"Experfy","DataScientist","ChicagoIL"
"120",4,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"121",4,"PatientIQ","DataAnalyst","ChicagoIL"
"122",4,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"123",4,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"124",4,"iSpottv","DataAnalyst","ChicagoIL"
"125",4,"FarmersFridge","DataScientist","ChicagoIL"
"126",4,"AvisonYoung","DataAnalyst","ChicagoIL"
"127",4,"LevelEx","DataAnalyst","ChicagoIL"
"128",4,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"129",4,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"130",4,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"131",4,"UniversityofChicago","DataAnalyst","ChicagoIL"
"132",4,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"133",4,"SynecticsInc","DataAnalyst","ChicagoIL"
"134",4,"FamilyChristian","DataAnalyst","HarveyIL"
"135",4,"TheParkingSpot","DataAnalyst","ChicagoIL"
"136",4,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"137",4,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"138",4,"KaufmanHall","DataScientist","ChicagoIL"
"139",4,"PlanetTechnology","DataAnalyst","ChicagoIL"
"140",4,"UniversityofChicago","DataAnalyst","ChicagoIL"
"141",4,"Rheaply","DataAnalyst","ChicagoIL"
"142",4,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"143",4,"Experfy","DataScientist","ChicagoIL"
"144",4,"DoubleGood","HeadofData","ChicagoIL"
"145",5,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"146",5,"PatientIQ","DataAnalyst","ChicagoIL"
"147",5,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"148",5,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"149",5,"iSpottv","DataAnalyst","ChicagoIL"
"150",5,"FarmersFridge","DataScientist","ChicagoIL"
"151",5,"AvisonYoung","DataAnalyst","ChicagoIL"
"152",5,"LevelEx","DataAnalyst","ChicagoIL"
"153",5,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"154",5,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"155",5,"UniversityofChicago","DataAnalyst","ChicagoIL"
"156",5,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"157",5,"SynecticsInc","DataAnalyst","ChicagoIL"
"158",5,"FamilyChristian","DataAnalyst","HarveyIL"
"159",5,"TheParkingSpot","DataAnalyst","ChicagoIL"
"160",5,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"161",5,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"162",5,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"163",5,"KaufmanHall","DataScientist","ChicagoIL"
"164",5,"PlanetTechnology","DataAnalyst","ChicagoIL"
"165",5,"UniversityofChicago","DataAnalyst","ChicagoIL"
"166",5,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"167",5,"Experfy","DataScientist","ChicagoIL"
"168",6,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"169",6,"PatientIQ","DataAnalyst","ChicagoIL"
"170",6,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"171",6,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"172",6,"iSpottv","DataAnalyst","ChicagoIL"
"173",6,"FarmersFridge","DataScientist","ChicagoIL"
"174",6,"AvisonYoung","DataAnalyst","ChicagoIL"
"175",6,"LevelEx","DataAnalyst","ChicagoIL"
"176",6,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"177",6,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"178",6,"UniversityofChicago","DataAnalyst","ChicagoIL"
"179",6,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"180",6,"SynecticsInc","DataAnalyst","ChicagoIL"
"181",6,"FamilyChristian","DataAnalyst","HarveyIL"
"182",6,"TheParkingSpot","DataAnalyst","ChicagoIL"
"183",6,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"184",6,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"185",6,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"186",6,"KaufmanHall","DataScientist","ChicagoIL"
"187",6,"PlanetTechnology","DataAnalyst","ChicagoIL"
"188",6,"UniversityofChicago","DataAnalyst","ChicagoIL"
"189",6,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"190",6,"Experfy","DataScientist","ChicagoIL"
"191",7,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"192",7,"PatientIQ","DataAnalyst","ChicagoIL"
"193",7,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"194",7,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"195",7,"iSpottv","DataAnalyst","ChicagoIL"
"196",7,"FarmersFridge","DataScientist","ChicagoIL"
"197",7,"AvisonYoung","DataAnalyst","ChicagoIL"
"198",7,"LevelEx","DataAnalyst","ChicagoIL"
"199",7,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"200",7,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"201",7,"UniversityofChicago","DataAnalyst","ChicagoIL"
"202",7,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"203",7,"SynecticsInc","DataAnalyst","ChicagoIL"
"204",7,"FamilyChristian","DataAnalyst","HarveyIL"
"205",7,"TheParkingSpot","DataAnalyst","ChicagoIL"
"206",7,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"207",7,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"208",7,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"209",7,"KaufmanHall","DataScientist","ChicagoIL"
"210",7,"PlanetTechnology","DataAnalyst","ChicagoIL"
"211",7,"UniversityofChicago","DataAnalyst","ChicagoIL"
"212",7,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"213",7,"Experfy","DataScientist","ChicagoIL"
"214",8,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"215",8,"PatientIQ","DataAnalyst","ChicagoIL"
"216",8,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"217",8,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"218",8,"iSpottv","DataAnalyst","ChicagoIL"
"219",8,"FarmersFridge","DataScientist","ChicagoIL"
"220",8,"AvisonYoung","DataAnalyst","ChicagoIL"
"221",8,"LevelEx","DataAnalyst","ChicagoIL"
"222",8,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"223",8,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"224",8,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"225",8,"UniversityofChicago","DataAnalyst","ChicagoIL"
"226",8,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"227",8,"SynecticsInc","DataAnalyst","ChicagoIL"
"228",8,"FamilyChristian","DataAnalyst","HarveyIL"
"229",8,"TheParkingSpot","DataAnalyst","ChicagoIL"
"230",8,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"231",8,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"232",8,"KaufmanHall","DataScientist","ChicagoIL"
"233",8,"PlanetTechnology","DataAnalyst","ChicagoIL"
"234",8,"UniversityofChicago","DataAnalyst","ChicagoIL"
"235",8,"Rheaply","DataAnalyst","ChicagoIL"
"236",8,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"237",8,"Experfy","DataScientist","ChicagoIL"
"238",8,"DoubleGood","HeadofData","ChicagoIL"
"239",9,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"240",9,"PatientIQ","DataAnalyst","ChicagoIL"
"241",9,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"242",9,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"243",9,"iSpottv","DataAnalyst","ChicagoIL"
"244",9,"FarmersFridge","DataScientist","ChicagoIL"
"245",9,"AvisonYoung","DataAnalyst","ChicagoIL"
"246",9,"LevelEx","DataAnalyst","ChicagoIL"
"247",9,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"248",9,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"249",9,"UniversityofChicago","DataAnalyst","ChicagoIL"
"250",9,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"251",9,"SynecticsInc","DataAnalyst","ChicagoIL"
"252",9,"FamilyChristian","DataAnalyst","HarveyIL"
"253",9,"TheParkingSpot","DataAnalyst","ChicagoIL"
"254",9,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"255",9,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"256",9,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"257",9,"KaufmanHall","DataScientist","ChicagoIL"
"258",9,"PlanetTechnology","DataAnalyst","ChicagoIL"
"259",9,"UniversityofChicago","DataAnalyst","ChicagoIL"
"260",9,"MuseumofScienceandIndustryChicago","MarketingManager","ChicagoIL"
"261",9,"Experfy","DataScientist","ChicagoIL"
