"","Page","Position_Name","Company_Name","Location_Name"
"62",1,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"63",1,"SynecticsInc","DataAnalyst","ChicagoIL"
"64",1,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"65",1,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"66",1,"FamilyChristian","DataAnalyst","HarveyIL"
"67",1,"PreciseSolutions","DataAnalyst","ChicagoIL"
"68",1,"TheParkingSpot","DataAnalyst","ChicagoIL"
"69",1,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"70",1,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"71",1,"KaufmanHall","DataScientist","ChicagoIL"
"72",1,"UniversityofChicago","DataAnalyst","ChicagoIL"
"73",1,"UniversityofChicago","DataAnalyst","ChicagoIL"
"74",2,"GoodApple","DataAnalyst","ChicagoIL"
"75",2,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"76",2,"PatientIQ","DataAnalyst","ChicagoIL"
"77",2,"fluent360","DataAnalyst","ChicagoIL"
"78",2,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"79",2,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"80",2,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"81",2,"iSpottv","DataAnalyst","ChicagoIL"
"82",2,"PayPal","DataScientist","ChicagoIL"
"83",2,"LevelEx","DataAnalyst","ChicagoIL"
"84",2,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"85",2,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"86",2,"FamilyChristian","DataAnalyst","HarveyIL"
"87",2,"PreciseSolutions","DataAnalyst","ChicagoIL"
"88",2,"KaufmanHall","DataScientist","ChicagoIL"
"89",2,"PlanetTechnology","DataAnalyst","ChicagoIL"
"90",2,"WiredComProject","EntryLevelDataEntryAdministrativeVirtualAssistantRemote","ChicagoIL"
"91",2,"ClarkstonConsulting","DataAnalyst","ChicagoIL"
"92",2,"Experfy","DataScientist","ChicagoIL"
"93",2,"Fever","ProjectManager","ChicagoIL"
"94",2,"SynergisticIT","JuniorDataScientistRemote","BuffaloGroveIL"
"95",2,"DoubleGood","HeadofData","ChicagoIL"
"96",2,"UScellular","AnalystReportingAnalytics","ChicagoIL"
"97",2,"CostcoWholesale","DataScientistDataAnalytics","ChicagoIL"
"98",2,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"99",3,"GoodApple","DataAnalyst","ChicagoIL"
"100",3,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"101",3,"PatientIQ","DataAnalyst","ChicagoIL"
"102",3,"fluent360","DataAnalyst","ChicagoIL"
"103",3,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"104",3,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"105",3,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"106",3,"iSpottv","DataAnalyst","ChicagoIL"
"107",3,"PayPal","DataScientist","ChicagoIL"
"108",3,"LevelEx","DataAnalyst","ChicagoIL"
"109",3,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"110",3,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"111",3,"FamilyChristian","DataAnalyst","HarveyIL"
"112",3,"PreciseSolutions","DataAnalyst","ChicagoIL"
"113",3,"KaufmanHall","DataScientist","ChicagoIL"
"114",3,"PlanetTechnology","DataAnalyst","ChicagoIL"
"115",3,"WiredComProject","EntryLevelDataEntryAdministrativeVirtualAssistantRemote","ChicagoIL"
"116",3,"ClarkstonConsulting","DataAnalyst","ChicagoIL"
"117",3,"Experfy","DataScientist","ChicagoIL"
"118",3,"Fever","ProjectManager","ChicagoIL"
"119",3,"SynergisticIT","JuniorDataScientistRemote","BuffaloGroveIL"
"120",3,"DoubleGood","HeadofData","ChicagoIL"
"121",3,"UScellular","AnalystReportingAnalytics","ChicagoIL"
"122",3,"CostcoWholesale","DataScientistDataAnalytics","ChicagoIL"
"123",3,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"124",4,"MagnoliaCapital","InvestmentAnalyst","ChicagoIL"
"125",4,"HelpatHome","DataEngineerIIRemote","ChicagoIL"
"126",4,"DiverseLynx","DataScientist","BuffaloGroveIL"
"127",4,"DistinctiveSchools","DataAnalyst","ChicagoIL"
"128",4,"MindSpringPartnersLLC","Analyst","ChicagoIL"
"129",4,"UScellular","AnalystReportingAnalytics","ChicagoIL"
"130",4,"WheelsInc","DataAnalyst","DesPlainesIL"
"131",4,"PerkinsWill","BusinessIntelligenceAnalyst","ChicagoIL"
"132",4,"EquiTrustLifeInsuranceCompany","AnalystInvestments","ChicagoIL"
"133",4,"Staffingly","AssistantDataOfficeRemote","ChicagoIL"
"134",4,"PlanetTechnology","DataAnalyst","ChicagoIL"
"135",4,"GeniusGuild","AssociateVentureCapital","ChicagoIL"
"136",4,"RushUniversityMedicalCenter","DataAnalystFulltime20225096","ChicagoIL"
"137",4,"LevelEx","DataAnalyst","ChicagoIL"
"138",4,"EquityResidential","DataVisualizationAnalyst","ChicagoIL"
"139",4,"DiverseLynx","DataModeler","ChicagoIL"
"140",4,"ProminenceAdvisors","DataVisualizationConsultant","ChicagoIL"
"141",4,"CompuVisionConsultingInc","DataAnalyst","ChicagoIL"
"142",4,"IGNW","DataAnalyst","SouthHollandIL"
"143",4,"HumboldtParkHealth","AnalystDataSecurity","ChicagoIL"
"144",4,"CityofChicago","PROJECTCOORD","IllinoisMedicalDistrictIL"
"145",4,"Fever","ManagingEditor","ChicagoIL"
"146",4,"KaufmanHall","DataScientist","ChicagoIL"
"147",4,"Fever","SEOWriterChicago","ChicagoIL"
"148",4,"ITW","DigitalMarketingSpecialist","GlenviewIL"
"149",5,"GoodApple","DataAnalyst","ChicagoIL"
"150",5,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"151",5,"PatientIQ","DataAnalyst","ChicagoIL"
"152",5,"fluent360","DataAnalyst","ChicagoIL"
"153",5,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"154",5,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"155",5,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"156",5,"iSpottv","DataAnalyst","ChicagoIL"
"157",5,"PayPal","DataScientist","ChicagoIL"
"158",5,"LevelEx","DataAnalyst","ChicagoIL"
"159",5,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"160",5,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"161",5,"FamilyChristian","DataAnalyst","HarveyIL"
"162",5,"PreciseSolutions","DataAnalyst","ChicagoIL"
"163",5,"KaufmanHall","DataScientist","ChicagoIL"
"164",5,"PlanetTechnology","DataAnalyst","ChicagoIL"
"165",5,"ClarkstonConsulting","DataAnalyst","ChicagoIL"
"166",5,"Experfy","DataScientist","ChicagoIL"
"167",5,"Fever","ProjectManager","ChicagoIL"
"168",5,"SynergisticIT","JuniorDataScientistRemote","BuffaloGroveIL"
"169",5,"DoubleGood","HeadofData","ChicagoIL"
"170",5,"UScellular","AnalystReportingAnalytics","ChicagoIL"
"171",5,"CostcoWholesale","DataScientistDataAnalytics","ChicagoIL"
"172",5,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"173",5,"FarmersFridge","OperationsAnalyst","ChicagoIL"
"174",6,"PatientIQ","DataAnalyst","ChicagoIL"
"175",6,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"176",6,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"177",6,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"178",6,"Swoon","DataAnalyst71286","ChicagoIL"
"179",6,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"180",6,"FarmersFridge","DataScientist","ChicagoIL"
"181",6,"iSpottv","DataAnalyst","ChicagoIL"
"182",6,"AvisonYoung","DataAnalyst","ChicagoIL"
"183",6,"LevelEx","DataAnalyst","ChicagoIL"
"184",6,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"185",6,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"186",6,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"187",6,"SynecticsInc","DataAnalyst","ChicagoIL"
"188",6,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"189",6,"FamilyChristian","DataAnalyst","HarveyIL"
"190",6,"PreciseSolutions","DataAnalyst","ChicagoIL"
"191",6,"TheParkingSpot","DataAnalyst","ChicagoIL"
"192",6,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"193",6,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"194",6,"KaufmanHall","DataScientist","ChicagoIL"
"195",6,"UniversityofChicago","DataAnalyst","ChicagoIL"
"196",6,"UniversityofChicago","DataAnalyst","ChicagoIL"
"197",6,"PlanetTechnology","DataAnalyst","ChicagoIL"
"198",6,"Rheaply","DataAnalyst","ChicagoIL"
"199",7,"PatientIQ","DataAnalyst","ChicagoIL"
"200",7,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"201",7,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"202",7,"Swoon","DataAnalyst71286","ChicagoIL"
"203",7,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"204",7,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"205",7,"FarmersFridge","DataScientist","ChicagoIL"
"206",7,"iSpottv","DataAnalyst","ChicagoIL"
"207",7,"AvisonYoung","DataAnalyst","ChicagoIL"
"208",7,"LevelEx","DataAnalyst","ChicagoIL"
"209",7,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"210",7,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"211",7,"SynecticsInc","DataAnalyst","ChicagoIL"
"212",7,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"213",7,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"214",7,"FamilyChristian","DataAnalyst","HarveyIL"
"215",7,"PreciseSolutions","DataAnalyst","ChicagoIL"
"216",7,"TheParkingSpot","DataAnalyst","ChicagoIL"
"217",7,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"218",7,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"219",7,"KaufmanHall","DataScientist","ChicagoIL"
"220",7,"UniversityofChicago","DataAnalyst","ChicagoIL"
"221",7,"UniversityofChicago","DataAnalyst","ChicagoIL"
"222",8,"PatientIQ","DataAnalyst","ChicagoIL"
"223",8,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"224",8,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"225",8,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"226",8,"Swoon","DataAnalyst71286","ChicagoIL"
"227",8,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"228",8,"FarmersFridge","DataScientist","ChicagoIL"
"229",8,"iSpottv","DataAnalyst","ChicagoIL"
"230",8,"AvisonYoung","DataAnalyst","ChicagoIL"
"231",8,"LevelEx","DataAnalyst","ChicagoIL"
"232",8,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"233",8,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"234",8,"Fetch","DataAnalyticsInternshipUIUCCareerFair","ChicagoIL"
"235",8,"SynecticsInc","DataAnalyst","ChicagoIL"
"236",8,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"237",8,"FamilyChristian","DataAnalyst","HarveyIL"
"238",8,"PreciseSolutions","DataAnalyst","ChicagoIL"
"239",8,"TheParkingSpot","DataAnalyst","ChicagoIL"
"240",8,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"241",8,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"242",8,"KaufmanHall","DataScientist","ChicagoIL"
"243",8,"UniversityofChicago","DataAnalyst","ChicagoIL"
"244",8,"UniversityofChicago","DataAnalyst","ChicagoIL"
"245",8,"PlanetTechnology","DataAnalyst","ChicagoIL"
"246",8,"Rheaply","DataAnalyst","ChicagoIL"
"247",9,"PatientIQ","DataAnalyst","ChicagoIL"
"248",9,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"249",9,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"250",9,"Swoon","DataAnalyst71286","ChicagoIL"
"251",9,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"252",9,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"253",9,"FarmersFridge","DataScientist","ChicagoIL"
"254",9,"iSpottv","DataAnalyst","ChicagoIL"
"255",9,"AvisonYoung","DataAnalyst","ChicagoIL"
"256",9,"LevelEx","DataAnalyst","ChicagoIL"
"257",9,"UnitedAirlines","InternPeopleAnalyticsSummer2023","ChicagoIL"
"258",9,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"259",9,"SynecticsInc","DataAnalyst","ChicagoIL"
"260",9,"MagnoliaCapital","DataEngineerInternship","ChicagoIL"
"261",9,"ClapByInc","EntryLevelDataEntryAdministrativeVirtualAssistantRemotely","ChicagoIL"
"262",9,"FamilyChristian","DataAnalyst","HarveyIL"
"263",9,"PreciseSolutions","DataAnalyst","ChicagoIL"
"264",9,"TheParkingSpot","DataAnalyst","ChicagoIL"
"265",9,"StaffingNetworkLLC","EntrylevelVirtualDataEntryAnalystAssistantRemote","ChicagoIL"
"266",9,"RedwoodLogistics","DataAnalyst","ChicagoIL"
"267",9,"KaufmanHall","DataScientist","ChicagoIL"
"268",9,"UniversityofChicago","DataAnalyst","ChicagoIL"
"269",9,"UniversityofChicago","DataAnalyst","ChicagoIL"
