"","Page","Position_Name","Company_Name","Location_Name"
"94",2,"Radancy","BusinessIntelligenceAnalyst","EvanstonIL"
"95",2,"Assurant","DataAnalyst","ChicagoIL"
"96",2,"CharlesSchwab","StatisticalAnalystDigitalServicesAnalytics","ChicagoIL"
"97",2,"SupernovaTechnology","DataAnalyst","ChicagoIL"
"98",2,"SonderMind","DataAnalyst","ChicagoIL"
"99",2,"Walgreens","DataScientist","ChicagoIL"
"100",2,"NorthernTrustCorporation","ChiefDataOfficer","ChicagoIL"
"101",3,"Walgreens","DataScientist","DeerfieldIL"
"102",3,"ConfidentialJobs","VicePresidentofDataManagement","ChicagoIL"
"103",3,"Radancy","BusinessIntelligenceAnalyst","EvanstonIL"
"104",3,"ExploreJobSearch","DataQualityAnalyst","ChicagoIL"
"105",3,"Fooda","FinancialAnalyst","ChicagoIL"
"106",3,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"107",3,"TheBrixtonGroupInc","BusinessIntelligenceAnalyst","ChicagoIL"
"108",3,"ApexSystems","BIAnalyst","DeerfieldIL"
"109",3,"HAVI","DataAnalyst","ChicagoIL"
"110",3,"AkunaCapital","JuniorDeveloperMachineLearningDataEngineering","ChicagoIL"
"111",3,"Stripe","DataEngineerPeople","ChicagoIL"
"112",3,"WintrustFinancialCorporation","AdvancedDataScientist","RosemontIL"
"113",3,"PepsiCo","DataAnalyticsSpecialist","ChicagoIL"
"114",3,"Radancy","BusinessIntelligenceAnalyst","RiversideIL"
"115",3,"ULSolutions","BusinessDataAnalystHybrid","NorthbrookIL"
"116",3,"KACECompany","DATAEXTRACTIONCONVERSIONANALYSTISAIA","ChicagoIL"
"117",3,"SagenceInc","DataBusinessAnalyst","ChicagoIL"
"118",3,"Walgreens","DataScientist","DeerfieldIL"
"119",3,"R1RCM","DataSteward","ChicagoIL"
"120",3,"AkunaCapital","JuniorQuantitativeTrader","ChicagoIL"
"121",3,"CampingWorld","DataAnalystLincolnshireIL","LincolnshireIL"
"122",3,"Portillos","StrategyandAnalyticsManager","OakBrookIL"
"123",3,"CharlesSchwab","SeniorDataAnalystSASProgrammerAnalyst","ChicagoIL"
"124",3,"MauserPackagingSolutions","DataFinancialAnalystFPA","OakBrookIL"
"125",3,"Staffigo","EntryLevelDataAnalyst","ChicagoIL"
"126",4,"USBank","DataAnalytics","ChicagoIL"
"127",4,"WintrustFinancialCorporation","AdvancedDataScientist","RosemontIL"
"128",4,"Walgreens","DataScientist","ChicagoIL"
"129",4,"Walgreens","DataScientist","DeerfieldIL"
"130",4,"TradingTechnologies","BusinessIntelligenceAnalyst","ChicagoIL"
"131",4,"Walgreens","AnalystDigitalCommerceStrategyPlanning","ChicagoIL"
"132",4,"CVSHealth","Analyst","ChicagoIL"
"133",4,"Signifyd","DataScientist","ChicagoIL"
"134",4,"Walgreens","DataScientist","DeerfieldIL"
"135",4,"NorthwesternMemorialHospital","AnalyticsDeveloper","ChicagoIL"
"136",4,"CVSHealth","Analyst","ChicagoIL"
"137",4,"ABNAMROClearingChicagoLLC","RiskDataandAnalyticsAssociate","ChicagoIL"
"138",4,"TheMatherGroupLLC","TradingAnalyst","GreaterChicagoArea"
"139",4,"Huge","DataScientist","ChicagoIL"
"140",4,"ConfidentialJobs","VicePresidentofDataAnalytics","ChicagoIL"
"141",4,"AmeripriseFinancialServicesLLC","JuniorAnalystInvestmentConsultancyandOversightNorthAmericaEquity","ChicagoIL"
"142",4,"BankofAmerica","PythonDeveloper","ChicagoIL"
"143",4,"ITW","DataAnalyst","GlenviewIL"
"144",4,"PepsiCo","DataAnalyticsSpecialist","ChicagoIL"
"145",4,"ITW","MarketingDataAnalyst","CarolStreamIL"
"146",4,"PayPal","DataScientist","ChicagoIL"
"147",4,"CharlesSchwab","SeniorDataAnalystSASProgrammerAnalyst","ChicagoIL"
"148",4,"Radancy","BusinessIntelligenceAnalyst","EvanstonIL"
"149",4,"Assurant","DataAnalyst","ChicagoIL"
"150",4,"CharlesSchwab","StatisticalAnalystDigitalServicesAnalytics","ChicagoIL"
"151",5,"WintrustFinancialCorporation","AdvancedDataScientist","RosemontIL"
"152",5,"Walgreens","DataScientist","ChicagoIL"
"153",5,"Walgreens","DataScientist","DeerfieldIL"
"154",5,"TradingTechnologies","BusinessIntelligenceAnalyst","ChicagoIL"
"155",5,"Walgreens","AnalystDigitalCommerceStrategyPlanning","ChicagoIL"
"156",5,"CVSHealth","Analyst","ChicagoIL"
"157",5,"Signifyd","DataScientist","ChicagoIL"
"158",5,"Walgreens","DataScientist","DeerfieldIL"
"159",5,"CVSHealth","Analyst","ChicagoIL"
"160",5,"ABNAMROClearingChicagoLLC","RiskDataandAnalyticsAssociate","ChicagoIL"
"161",5,"NorthwesternMemorialHospital","AnalyticsDeveloper","ChicagoIL"
"162",5,"TheMatherGroupLLC","TradingAnalyst","GreaterChicagoArea"
"163",5,"Huge","DataScientist","ChicagoIL"
"164",5,"ConfidentialJobs","VicePresidentofDataAnalytics","ChicagoIL"
"165",5,"AmeripriseFinancialServicesLLC","JuniorAnalystInvestmentConsultancyandOversightNorthAmericaEquity","ChicagoIL"
"166",5,"BankofAmerica","PythonDeveloper","ChicagoIL"
"167",5,"ITW","DataAnalyst","GlenviewIL"
"168",5,"PepsiCo","DataAnalyticsSpecialist","ChicagoIL"
"169",5,"ITW","MarketingDataAnalyst","CarolStreamIL"
"170",5,"PayPal","DataScientist","ChicagoIL"
"171",5,"CharlesSchwab","SeniorDataAnalystSASProgrammerAnalyst","ChicagoIL"
"172",5,"Assurant","DataAnalyst","ChicagoIL"
"173",5,"CharlesSchwab","StatisticalAnalystDigitalServicesAnalytics","ChicagoIL"
"174",5,"SupernovaTechnology","DataAnalyst","ChicagoIL"
"175",5,"SonderMind","DataAnalyst","ChicagoIL"
"176",6,"Scalesology","DataAnalyst","ChicagoIL"
"177",6,"AnnRobertHLurieChildrensHospitalofChicago","DataAnalyst","ChicagoIL"
"178",6,"Grubhub","StrategicOperationsAnalyticsManager","ChicagoIL"
"179",6,"WaltzHealth","DataAnalyst","ChicagoIL"
"180",6,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"181",6,"UroPartnersLLC","DataEntryAssociate","WestchesterIL"
"182",6,"CareRev","DataAnalyst","ChicagoIL"
"183",6,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"184",6,"AvisonYoung","DataAnalyst","ChicagoIL"
"185",6,"CamelotIllinois","DataAnalyst","ChicagoIL"
"186",6,"TackleAI","DataEntryClerk","SchaumburgIL"
"187",6,"TackleAI","DataProcessingAdmin","SchaumburgIL"
"188",6,"ITW","DataAnalyst","GlenviewIL"
"189",6,"Experfy","DataScientist","ChicagoIL"
"190",6,"BurtchWorks","StatisticalInsightsAnalystEntryLevel","ChicagoIL"
"191",6,"GoodApple","DataAnalyst","ChicagoIL"
"192",6,"SonderMind","DataAnalyst","ChicagoIL"
"193",6,"AddisonGroup","DataEntryRep","ChicagoIL"
"194",6,"VitalityGroupInc","StatisticalAnalyst","ChicagoIL"
"195",6,"UniversityofChicago","DataAnalyst","ChicagoIL"
"196",6,"AkoyaCapitalLLC","Analyst","ChicagoIL"
"197",6,"CityofChicago","DatabaseAnalyst","ChicagoIL"
"198",6,"Fooda","FinancialAnalyst","ChicagoIL"
"199",6,"Adeptia","CustomerSuccessManager","ChicagoIL"
"200",6,"SupernovaTechnology","DataAnalyst","ChicagoIL"
"201",7,"WintrustFinancialCorporation","AdvancedDataScientist","RosemontIL"
"202",7,"Walgreens","DataScientist","ChicagoIL"
"203",7,"Walgreens","DataScientist","DeerfieldIL"
"204",7,"TradingTechnologies","BusinessIntelligenceAnalyst","ChicagoIL"
"205",7,"CVSHealth","Analyst","ChicagoIL"
"206",7,"Signifyd","DataScientist","ChicagoIL"
"207",7,"Walgreens","DataScientist","DeerfieldIL"
"208",7,"CVSHealth","Analyst","ChicagoIL"
"209",7,"ABNAMROClearingChicagoLLC","RiskDataandAnalyticsAssociate","ChicagoIL"
"210",7,"NorthwesternMemorialHospital","AnalyticsDeveloper","ChicagoIL"
"211",7,"TheMatherGroupLLC","TradingAnalyst","GreaterChicagoArea"
"212",7,"Huge","DataScientist","ChicagoIL"
"213",7,"ConfidentialJobs","VicePresidentofDataAnalytics","ChicagoIL"
"214",7,"AmeripriseFinancialServicesLLC","JuniorAnalystInvestmentConsultancyandOversightNorthAmericaEquity","ChicagoIL"
"215",7,"BankofAmerica","PythonDeveloper","ChicagoIL"
"216",7,"ITW","DataAnalyst","GlenviewIL"
"217",7,"PepsiCo","DataAnalyticsSpecialist","ChicagoIL"
"218",7,"ITW","MarketingDataAnalyst","CarolStreamIL"
"219",7,"PayPal","DataScientist","ChicagoIL"
"220",7,"CharlesSchwab","SeniorDataAnalystSASProgrammerAnalyst","ChicagoIL"
"221",7,"Assurant","DataAnalyst","ChicagoIL"
"222",7,"CharlesSchwab","StatisticalAnalystDigitalServicesAnalytics","ChicagoIL"
"223",7,"SupernovaTechnology","DataAnalyst","ChicagoIL"
"224",7,"SonderMind","DataAnalyst","ChicagoIL"
"225",7,"NorthernTrustCorporation","ChiefDataOfficer","ChicagoIL"
"226",8,"Gappify","DirectorofCustomerSuccess","ChicagoIL"
"227",8,"DoorDash","ManagerStrategicPartnerships","ChicagoIL"
"228",8,"DoorDash","RestaurantPartnerIntegrationsSpecialistStrategyOperation","ChicagoIL"
"229",8,"RobertHalf","ManagerofCororateAccountingandConsolidations","ChicagoIL"
"230",8,"AstonCarter","UserExperienceDesigner","ChicagoIL"
"231",8,"Agoda","SeniorSoftwareEngineeriOSBangkokbasedrelocationprovided","ChicagoIL"
"232",8,"Agoda","RegionalContactCenterManagerFlights","ChicagoIL"
"233",8,"BDOUSALLP","SeniorCRMBusinessAnalyst","OakBrookIL"
"234",8,"PublicisSapient","SeniorProductManagerFinancialServices","ChicagoIL"
"235",8,"DoorDash","ManagerDataOperations","ChicagoIL"
"236",8,"Formative","SalesforceMarketingCloudAdministrator","ChicagoIL"
"237",8,"BankFinancial","TellerIIPartTime","LincolnwoodIL"
"238",8,"PwC","GlobalChiefDataOfficeDataOperationsServiceManager","RosemontIL"
"239",8,"Teradata","DirectorITAudit","ChicagoIL"
"240",8,"AssociationforSupplyChainManagement","SeniorManagerofCertificationProjects","ChicagoIL"
"241",8,"MotionRecruitment","SeniorReactEngineer","ChicagoIL"
"242",8,"BankFinancial","TellerIIPartTime","CalumetParkIL"
"243",8,"BankFinancial","TellerIIPartTime","DeerfieldIL"
"244",8,"BeamSuntory","SeniorAnalystCommercialAnalytics","ChicagoIL"
"245",8,"MichaelPage","AutomotiveQualityEngineer","ElmhurstIL"
"246",8,"Sharethrough","SeniorDataScientist","ChicagoIL"
"247",8,"DiscoverFinancialServices","SeniorDataScienceAnalyst","RiverwoodsIL"
"248",8,"BainCompany","ManagerBANOperations","ChicagoIL"
"249",8,"PwC","GlobalChiefDataOfficeDataOperationsServiceManager","ChicagoIL"
"250",8,"ConfidentialJobs","VicePresidentofTalent","ChicagoIL"
"251",9,"Gappify","DirectorofCustomerSuccess","ChicagoIL"
"252",9,"DoorDash","ManagerStrategicPartnerships","ChicagoIL"
"253",9,"DoorDash","RestaurantPartnerIntegrationsSpecialistStrategyOperation","ChicagoIL"
"254",9,"RobertHalf","ManagerofCororateAccountingandConsolidations","ChicagoIL"
"255",9,"AstonCarter","UserExperienceDesigner","ChicagoIL"
"256",9,"Agoda","SeniorSoftwareEngineeriOSBangkokbasedrelocationprovided","ChicagoIL"
"257",9,"Agoda","RegionalContactCenterManagerFlights","ChicagoIL"
"258",9,"PublicisSapient","SeniorProductManagerFinancialServices","ChicagoIL"
"259",9,"BDOUSALLP","SeniorCRMBusinessAnalyst","OakBrookIL"
"260",9,"DoorDash","ManagerDataOperations","ChicagoIL"
"261",9,"Formative","SalesforceMarketingCloudAdministrator","ChicagoIL"
"262",9,"BankFinancial","TellerIIPartTime","LincolnwoodIL"
"263",9,"Teradata","DirectorITAudit","ChicagoIL"
"264",9,"PwC","GlobalChiefDataOfficeDataOperationsServiceManager","RosemontIL"
"265",9,"AssociationforSupplyChainManagement","SeniorManagerofCertificationProjects","ChicagoIL"
"266",9,"MotionRecruitment","SeniorReactEngineer","ChicagoIL"
"267",9,"BankFinancial","TellerIIPartTime","CalumetParkIL"
"268",9,"BankFinancial","TellerIIPartTime","DeerfieldIL"
"269",9,"BeamSuntory","SeniorAnalystCommercialAnalytics","ChicagoIL"
"270",9,"MichaelPage","AutomotiveQualityEngineer","ElmhurstIL"
"271",9,"MichaelPage","AutomotiveQualityEngineer","ElmhurstIL"
"272",9,"Sharethrough","SeniorDataScientist","ChicagoIL"
"273",9,"BainCompany","ManagerBANOperations","ChicagoIL"
"274",9,"PwC","GlobalChiefDataOfficeDataOperationsServiceManager","ChicagoIL"
"275",9,"ConfidentialJobs","VicePresidentofTalent","ChicagoIL"
