"","Page","Position_Name","Company_Name","Location_Name"
"42",0,"Morningstar","DevelopmentProgram","ChicagoIL"
"43",0,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"44",0,"DoubleGood","HeadofData","ChicagoIL"
"45",0,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"46",0,"Fever","ProjectManager","ChicagoIL"
"47",1,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"48",1,"GoodApple","DataAnalyst","ChicagoIL"
"49",1,"AvisonYoung","DataAnalyst","ChicagoIL"
"50",1,"PatientIQ","DataAnalyst","ChicagoIL"
"51",1,"fluent360","DataAnalyst","ChicagoIL"
"52",1,"PayPal","DataScientist","ChicagoIL"
"53",1,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"54",1,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"55",1,"Swoon","DataAnalyst71286","ChicagoIL"
"56",1,"Obie","DataAnalyst","ChicagoIL"
"57",1,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"58",1,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"59",1,"PlanetTechnology","DataAnalyst","ChicagoIL"
"60",1,"KaufmanHall","DataScientist","ChicagoIL"
"61",1,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"62",1,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"63",1,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"64",1,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"65",1,"Morningstar","DevelopmentProgram","ChicagoIL"
"66",1,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"67",1,"DoubleGood","HeadofData","ChicagoIL"
"68",1,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"69",1,"Fever","ProjectManager","ChicagoIL"
"70",2,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"71",2,"GoodApple","DataAnalyst","ChicagoIL"
"72",2,"AvisonYoung","DataAnalyst","ChicagoIL"
"73",2,"PatientIQ","DataAnalyst","ChicagoIL"
"74",2,"fluent360","DataAnalyst","ChicagoIL"
"75",2,"PayPal","DataScientist","ChicagoIL"
"76",2,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"77",2,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"78",2,"Swoon","DataAnalyst71286","ChicagoIL"
"79",2,"Obie","DataAnalyst","ChicagoIL"
"80",2,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"81",2,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"82",2,"PlanetTechnology","DataAnalyst","ChicagoIL"
"83",2,"KaufmanHall","DataScientist","ChicagoIL"
"84",2,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"85",2,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"86",2,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"87",2,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"88",2,"Morningstar","DevelopmentProgram","ChicagoIL"
"89",2,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"90",2,"DoubleGood","HeadofData","ChicagoIL"
"91",2,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"92",2,"Fever","ProjectManager","ChicagoIL"
"93",3,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"94",3,"GoodApple","DataAnalyst","ChicagoIL"
"95",3,"AvisonYoung","DataAnalyst","ChicagoIL"
"96",3,"PatientIQ","DataAnalyst","ChicagoIL"
"97",3,"fluent360","DataAnalyst","ChicagoIL"
"98",3,"PayPal","DataScientist","ChicagoIL"
"99",3,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"100",3,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"101",3,"Swoon","DataAnalyst71286","ChicagoIL"
"102",3,"Obie","DataAnalyst","ChicagoIL"
"103",3,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"104",3,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"105",3,"PlanetTechnology","DataAnalyst","ChicagoIL"
"106",3,"KaufmanHall","DataScientist","ChicagoIL"
"107",3,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"108",3,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"109",3,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"110",3,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"111",3,"Morningstar","DevelopmentProgram","ChicagoIL"
"112",3,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"113",3,"DoubleGood","HeadofData","ChicagoIL"
"114",3,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"115",3,"Fever","ProjectManager","ChicagoIL"
"116",4,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"117",4,"GoodApple","DataAnalyst","ChicagoIL"
"118",4,"AvisonYoung","DataAnalyst","ChicagoIL"
"119",4,"PatientIQ","DataAnalyst","ChicagoIL"
"120",4,"fluent360","DataAnalyst","ChicagoIL"
"121",4,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"122",4,"PayPal","DataScientist","ChicagoIL"
"123",4,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"124",4,"Swoon","DataAnalyst71286","ChicagoIL"
"125",4,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"126",4,"Obie","DataAnalyst","ChicagoIL"
"127",4,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"128",4,"PlanetTechnology","DataAnalyst","ChicagoIL"
"129",4,"KaufmanHall","DataScientist","ChicagoIL"
"130",4,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"131",4,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"132",4,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"133",4,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"134",4,"Morningstar","DevelopmentProgram","ChicagoIL"
"135",4,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"136",4,"DoubleGood","HeadofData","ChicagoIL"
"137",4,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"138",4,"Fever","ProjectManager","ChicagoIL"
"139",4,"Experfy","DataScientist","ChicagoIL"
"140",4,"SynergisticIT","JuniorDataScientistRemote","BuffaloGroveIL"
"141",5,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"142",5,"GoodApple","DataAnalyst","ChicagoIL"
"143",5,"AvisonYoung","DataAnalyst","ChicagoIL"
"144",5,"PatientIQ","DataAnalyst","ChicagoIL"
"145",5,"fluent360","DataAnalyst","ChicagoIL"
"146",5,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"147",5,"PayPal","DataScientist","ChicagoIL"
"148",5,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"149",5,"Swoon","DataAnalyst71286","ChicagoIL"
"150",5,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"151",5,"Obie","DataAnalyst","ChicagoIL"
"152",5,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"153",5,"PlanetTechnology","DataAnalyst","ChicagoIL"
"154",5,"KaufmanHall","DataScientist","ChicagoIL"
"155",5,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"156",5,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"157",5,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"158",5,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"159",5,"Morningstar","DevelopmentProgram","ChicagoIL"
"160",5,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"161",5,"DoubleGood","HeadofData","ChicagoIL"
"162",5,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"163",5,"Fever","ProjectManager","ChicagoIL"
"164",5,"Experfy","DataScientist","ChicagoIL"
"165",5,"SynergisticIT","JuniorDataScientistRemote","BuffaloGroveIL"
"166",6,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"167",6,"GoodApple","DataAnalyst","ChicagoIL"
"168",6,"AvisonYoung","DataAnalyst","ChicagoIL"
"169",6,"PatientIQ","DataAnalyst","ChicagoIL"
"170",6,"fluent360","DataAnalyst","ChicagoIL"
"171",6,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"172",6,"PayPal","DataScientist","ChicagoIL"
"173",6,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"174",6,"Swoon","DataAnalyst71286","ChicagoIL"
"175",6,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"176",6,"Obie","DataAnalyst","ChicagoIL"
"177",6,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"178",6,"PlanetTechnology","DataAnalyst","ChicagoIL"
"179",6,"KaufmanHall","DataScientist","ChicagoIL"
"180",6,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"181",6,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"182",6,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"183",6,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"184",6,"Morningstar","DevelopmentProgram","ChicagoIL"
"185",6,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"186",6,"DoubleGood","HeadofData","ChicagoIL"
"187",6,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"188",6,"Fever","ProjectManager","ChicagoIL"
"189",6,"Experfy","DataScientist","ChicagoIL"
"190",6,"Credico","BusinessIntelligenceAnalyst","ChicagoIL"
"191",7,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"192",7,"GoodApple","DataAnalyst","ChicagoIL"
"193",7,"AvisonYoung","DataAnalyst","ChicagoIL"
"194",7,"PatientIQ","DataAnalyst","ChicagoIL"
"195",7,"fluent360","DataAnalyst","ChicagoIL"
"196",7,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"197",7,"PayPal","DataScientist","ChicagoIL"
"198",7,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"199",7,"Swoon","DataAnalyst71286","ChicagoIL"
"200",7,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"201",7,"Obie","DataAnalyst","ChicagoIL"
"202",7,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"203",7,"PlanetTechnology","DataAnalyst","ChicagoIL"
"204",7,"KaufmanHall","DataScientist","ChicagoIL"
"205",7,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"206",7,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"207",7,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"208",7,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"209",7,"Morningstar","DevelopmentProgram","ChicagoIL"
"210",7,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"211",7,"DoubleGood","HeadofData","ChicagoIL"
"212",7,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"213",7,"Fever","ProjectManager","ChicagoIL"
"214",7,"Experfy","DataScientist","ChicagoIL"
"215",7,"Credico","BusinessIntelligenceAnalyst","ChicagoIL"
"216",8,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"217",8,"GoodApple","DataAnalyst","ChicagoIL"
"218",8,"AvisonYoung","DataAnalyst","ChicagoIL"
"219",8,"PatientIQ","DataAnalyst","ChicagoIL"
"220",8,"fluent360","DataAnalyst","ChicagoIL"
"221",8,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"222",8,"PayPal","DataScientist","ChicagoIL"
"223",8,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"224",8,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"225",8,"Swoon","DataAnalyst71286","ChicagoIL"
"226",8,"Obie","DataAnalyst","ChicagoIL"
"227",8,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"228",8,"FamilyChristian","DataAnalyst","HarveyIL"
"229",8,"PlanetTechnology","DataAnalyst","ChicagoIL"
"230",8,"KaufmanHall","DataScientist","ChicagoIL"
"231",8,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"232",8,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"233",8,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"234",8,"Morningstar","DevelopmentProgram","ChicagoIL"
"235",8,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"236",8,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"237",8,"DoubleGood","HeadofData","ChicagoIL"
"238",8,"Fever","ProjectManager","ChicagoIL"
"239",8,"Experfy","DataScientist","ChicagoIL"
"240",9,"TheFieldMuseum","DataAnalyst","ChicagoIL"
"241",9,"GoodApple","DataAnalyst","ChicagoIL"
"242",9,"AvisonYoung","DataAnalyst","ChicagoIL"
"243",9,"PatientIQ","DataAnalyst","ChicagoIL"
"244",9,"fluent360","DataAnalyst","ChicagoIL"
"245",9,"ChicagoTeachersPensionFund","DataAnalyst","ChicagoIL"
"246",9,"PayPal","DataScientist","ChicagoIL"
"247",9,"StrikeSocial","DataScientistDataAnalyst","ChicagoIL"
"248",9,"Swoon","DataAnalyst71286","ChicagoIL"
"249",9,"VitalityGroupInc","DataVisualizationAnalyst","ChicagoIL"
"250",9,"Obie","DataAnalyst","ChicagoIL"
"251",9,"fairlifeLLC","AnalystDataDecisionIntelligence","ChicagoIL"
"252",9,"PlanetTechnology","DataAnalyst","ChicagoIL"
"253",9,"KaufmanHall","DataScientist","ChicagoIL"
"254",9,"ChicagoHousingAuthority","PlanningAnalystI","ChicagoIL"
"255",9,"BoschUSA","DigitalMarketingAnalyst","MountProspectIL"
"256",9,"TrifectSolutions","DataAnalyst","ParkRidgeIL"
"257",9,"ChicagoBulls","AnalyticsEngineerBusinessStrategyAnalytics","ChicagoIL"
"258",9,"Morningstar","DevelopmentProgram","ChicagoIL"
"259",9,"AlliantCreditUnion","DataAnalyst","ChicagoIL"
"260",9,"DoubleGood","HeadofData","ChicagoIL"
"261",9,"TheIntelligenceExchange","BusinessAnalystDataScience","EvanstonIL"
"262",9,"Fever","ProjectManager","ChicagoIL"
"263",9,"Experfy","DataScientist","ChicagoIL"
"264",9,"Credico","BusinessIntelligenceAnalyst","ChicagoIL"
